"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"banknote",5,0.01,0.025,0.975,0.0292,0.0374,0.2105,"Optimal",1.12,31.0796,190,8,"abl_overlap"
"banknote",5,0.01,0.025,0.9854,0.0292,0.0296,0.2421,"Optimal",2.675,159.7712,992,8,"abl_preselect"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3241,"Optimal",0.961,31.5361,194,8,"no_abl"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3241,"Optimal",0.927,31.7246,194,8,"abl_conf"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.274,"Optimal",0.953,31.4372,194,8,"abl_supp"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3241,"Optimal",0.877,31.5208,194,8,"abl_length"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3241,"Optimal",0.927,31.6649,194,8,"abl_mod"
"banknote",6,0.999,0.025,0.975,0.0281,0.078,0.0267,"Optimal",0.299,31.0342,194,7,"abl_acc"
"banknote",6,0.01,0.999,0.3,0.0281,0,0,"Optimal",1.231,31.7379,194,1,"abl_min_cov"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3241,"Optimal",1.064,31.8147,194,8,"abl_max_cov"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3241,"Optimal",1.026,31.7314,194,8,"abl_overlap"
"banknote",6,0.01,0.025,0.9771,0.0281,0.0288,0.3198,"Optimal",2.797,152.2891,948,8,"abl_preselect"
"banknote",7,0.01,0.025,0.975,0.0312,0.0278,0.2308,"Optimal",0.935,28.9892,178,8,"no_abl"
"banknote",7,0.01,0.025,0.9792,0.0312,0.0362,0.2362,"Optimal",0.816,28.8082,178,8,"abl_conf"
"banknote",7,0.01,0.025,0.975,0.0312,0.0278,0.2244,"Optimal",1.049,29.6118,178,8,"abl_supp"
"banknote",7,0.01,0.025,0.975,0.0312,0.0278,0.2308,"Optimal",0.784,29.1468,178,8,"abl_length"
"banknote",7,0.01,0.025,0.975,0.0312,0.0278,0.2308,"Optimal",1.038,29.5907,178,8,"abl_mod"
"banknote",7,0.999,0.025,0.976,0.0312,0.0438,0.1227,"Optimal",0.224,28.3501,178,7,"abl_acc"
"banknote",7,0.01,0.999,0.2958,0.0312,0,0,"Optimal",0.711,29.3184,178,1,"abl_min_cov"
"banknote",7,0.01,0.025,0.975,0.0312,0.0278,0.2308,"Optimal",1.039,29.6693,178,8,"abl_max_cov"
"banknote",7,0.01,0.025,0.975,0.0312,0.0278,0.2308,"Optimal",0.931,29.3047,178,8,"abl_overlap"
"banknote",7,0.01,0.025,0.975,0.0312,0.0321,0.2821,"Optimal",2.209,150.303,948,8,"abl_preselect"
"banknote",8,0.01,0.025,0.9854,0.0229,0.0317,0.2474,"Optimal",1.298,29.7896,180,8,"no_abl"
"banknote",8,0.01,0.025,0.9865,0.0229,0.0327,0.2978,"Optimal",1.055,29.3772,180,8,"abl_conf"
"banknote",8,0.01,0.025,0.976,0.0229,0.032,0.2231,"Optimal",1.28,29.8218,180,8,"abl_supp"
"banknote",8,0.01,0.025,0.9854,0.0229,0.0317,0.2474,"Optimal",1,30.3559,180,8,"abl_length"
"banknote",8,0.01,0.025,0.9854,0.0229,0.0317,0.2474,"Optimal",1.04,29.6602,180,8,"abl_mod"
"banknote",8,0.999,0.025,0.9906,0.0229,0.0368,0.2944,"Optimal",0.981,29.5229,180,8,"abl_acc"
"banknote",8,0.01,0.999,0.3021,0.0229,0,0,"Optimal",0.704,29.8479,180,1,"abl_min_cov"
"banknote",8,0.01,0.025,0.9854,0.0229,0.0317,0.2474,"Optimal",1.134,30.0602,180,8,"abl_max_cov"
"banknote",8,0.01,0.025,0.9854,0.0229,0.0317,0.2474,"Optimal",1.4,30.0526,180,8,"abl_overlap"
"banknote",8,0.01,0.025,0.9854,0.0229,0.0317,0.241,"Optimal",2.409,157.643,993,8,"abl_preselect"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.365,29.7056,186,7,"no_abl"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.364,30.349,186,7,"abl_conf"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.357,29.7111,186,7,"abl_supp"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.325,29.718,186,7,"abl_length"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.31,29.9632,186,7,"abl_mod"
"banknote",9,0.999,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.285,29.7381,186,7,"abl_acc"
"banknote",9,0.01,0.999,0.2927,0.0354,0,0,"Optimal",0.732,30.1263,186,1,"abl_min_cov"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.335,29.9308,186,7,"abl_max_cov"
"banknote",9,0.01,0.025,0.975,0.0354,0.0417,0.156,"Optimal",0.352,29.8655,186,7,"abl_overlap"
"banknote",9,0.01,0.025,0.975,0.0354,0.0427,0.1165,"Optimal",0.836,166.848,1055,7,"abl_preselect"
"banknote",10,0.01,0.025,0.976,0.0292,0.032,0.3618,"Optimal",0.829,29.2287,177,9,"no_abl"
"banknote",10,0.01,0.025,0.976,0.0292,0.032,0.3618,"Optimal",0.889,28.7149,177,9,"abl_conf"
"banknote",10,0.01,0.025,0.975,0.0292,0.0321,0.2361,"Optimal",0.821,29.1916,177,9,"abl_supp"
"banknote",10,0.01,0.025,0.976,0.0292,0.032,0.3618,"Optimal",0.877,28.7977,177,9,"abl_length"
"banknote",10,0.01,0.025,0.976,0.0292,0.032,0.3618,"Optimal",0.915,29.206,177,9,"abl_mod"
"banknote",10,0.999,0.025,0.9771,0.0292,0.0448,0.1642,"Optimal",0.275,28.7274,177,8,"abl_acc"
"banknote",10,0.01,0.999,0.2906,0.0292,0,0,"Optimal",1.344,29.561,177,1,"abl_min_cov"
"banknote",10,0.01,0.025,0.976,0.0292,0.032,0.3618,"Optimal",0.832,28.5988,177,9,"abl_max_cov"
"banknote",10,0.01,0.025,0.976,0.0292,0.032,0.3618,"Optimal",0.811,28.8495,177,9,"abl_overlap"
"banknote",10,0.01,0.025,0.9771,0.0292,0.033,0.3593,"Optimal",3.375,148.5641,925,9,"abl_preselect"
