"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"mammographic",3,0.01,0.025,0.9777,0.1367,0.1413,0.1429,"Optimal",6.979,71.675,582,10,"abl_max_cov"
"mammographic",3,0.01,0.025,0.9777,0.1367,0.1413,0.1429,"Optimal",1.852,66.2146,582,10,"abl_overlap"
"mammographic",3,0.01,0.025,0.9762,0.1367,0.1461,0.3151,"Optimal",13.263,346.3954,3003,9,"abl_preselect"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1659,0.2968,"Optimal",0.359,55.9338,495,11,"no_abl"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1674,0.2983,"Optimal",0.444,54.9747,495,11,"abl_conf"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1659,0.2922,"Optimal",0.304,55.1985,495,11,"abl_supp"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1659,0.2968,"Optimal",0.348,55.4684,495,11,"abl_length"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1659,0.2968,"Optimal",0.389,55.2824,495,9,"abl_mod"
"mammographic",4,0.999,0.025,0.9762,0.1575,0.1659,0.2968,"Optimal",0.322,55.0183,495,11,"abl_acc"
"mammographic",4,0.01,0.999,0.2957,0.1575,0.0905,0,"Optimal",0.564,55.6316,495,1,"abl_min_cov"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1659,0.2968,"Optimal",0.416,55.5945,495,11,"abl_max_cov"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1659,0.2968,"Optimal",0.434,56.1119,495,11,"abl_overlap"
"mammographic",4,0.01,0.025,0.9762,0.1575,0.1644,0.2116,"Optimal",2.845,358.0879,3145,9,"abl_preselect"
"mammographic",5,0.01,0.025,0.9792,0.1412,0.1487,0.2974,"Optimal",0.875,60.0466,530,10,"no_abl"
"mammographic",5,0.01,0.025,0.9792,0.1412,0.1487,0.2974,"Optimal",0.846,60.354,530,10,"abl_conf"
"mammographic",5,0.01,0.025,0.9762,0.1412,0.1476,0.2055,"Optimal",1.485,60.3704,530,10,"abl_supp"
"mammographic",5,0.01,0.025,0.9792,0.1412,0.1487,0.2974,"Optimal",0.911,60.0598,530,10,"abl_length"
"mammographic",5,0.01,0.025,0.9792,0.1412,0.1487,0.2974,"Optimal",1.71,60.5887,530,10,"abl_mod"
"mammographic",5,0.999,0.025,0.9762,0.1412,0.1857,0.3425,"Optimal",0.949,59.9303,530,10,"abl_acc"
"mammographic",5,0.01,0.999,0.2749,0.1412,0.0919,0,"Optimal",0.52,59.4598,530,1,"abl_min_cov"
"mammographic",5,0.01,0.025,0.9792,0.1412,0.1487,0.2974,"Optimal",2.488,61.3121,530,10,"abl_max_cov"
"mammographic",5,0.01,0.025,0.9792,0.1412,0.1487,0.2974,"Optimal",0.888,59.8253,530,10,"abl_overlap"
"mammographic",5,0.01,0.025,0.9762,0.1412,0.1492,0.2633,"Optimal",11.164,351.8379,3093,10,"abl_preselect"
"mammographic",6,0.01,0.025,0.9777,0.1412,0.1459,0.2553,"Optimal",0.571,59.4688,529,7,"no_abl"
"mammographic",6,0.01,0.025,0.9777,0.1412,0.1459,0.2553,"Optimal",0.624,60.1159,529,7,"abl_conf"
"mammographic",6,0.01,0.025,0.9762,0.1412,0.1446,0.2633,"Optimal",0.623,60.1719,529,7,"abl_supp"
"mammographic",6,0.01,0.025,0.9777,0.1412,0.1459,0.2553,"Optimal",0.589,58.6449,529,7,"abl_length"
"mammographic",6,0.01,0.025,0.9777,0.1412,0.1459,0.2553,"Optimal",0.605,59.2697,529,7,"abl_mod"
"mammographic",6,0.999,0.025,0.9777,0.1412,0.1459,0.2553,"Optimal",0.334,59.4885,529,7,"abl_acc"
"mammographic",6,0.01,0.999,0.3239,0.1412,0.0642,0,"Optimal",0.622,59.0761,529,1,"abl_min_cov"
"mammographic",6,0.01,0.025,0.9777,0.1412,0.1459,0.2553,"Optimal",0.429,59.8042,529,7,"abl_max_cov"
"mammographic",6,0.01,0.025,0.9792,0.1412,0.1457,0.5584,"Optimal",0.562,59.2897,529,7,"abl_overlap"
"mammographic",6,0.01,0.025,0.9762,0.1412,0.1476,0.4718,"Optimal",2.252,314.4829,2851,7,"abl_preselect"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1507,0.3196,"Optimal",1.129,66.5483,589,11,"no_abl"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1568,0.3181,"Optimal",1.047,65.9978,589,11,"abl_conf"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1522,0.0304,"Optimal",1.04,66.5988,589,11,"abl_supp"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1507,0.3196,"Optimal",1.211,66.4773,589,11,"abl_length"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1507,0.3196,"Optimal",1.002,66.2324,589,11,"abl_mod"
"mammographic",7,0.999,0.025,0.9762,0.1486,0.1507,0.3196,"Optimal",0.586,65.8681,589,11,"abl_acc"
"mammographic",7,0.01,0.999,0.318,0.1486,0.0748,0,"Optimal",0.553,66.0098,589,1,"abl_min_cov"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1507,0.3196,"Optimal",0.672,65.9612,589,11,"abl_max_cov"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1507,0.3196,"Optimal",1.081,66.4724,589,11,"abl_overlap"
"mammographic",7,0.01,0.025,0.9762,0.1486,0.1583,0.3333,"Optimal",5.302,351.7158,3116,10,"abl_preselect"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.507,60.658,547,10,"no_abl"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1598,0.2116,"Optimal",0.446,60.8435,547,10,"abl_conf"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.552,61.3934,547,10,"abl_supp"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.512,61.7628,547,10,"abl_length"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.473,61.1688,547,10,"abl_mod"
"mammographic",8,0.999,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.323,61.2106,547,10,"abl_acc"
"mammographic",8,0.01,0.999,0.3418,0.153,0.1174,0,"Optimal",0.505,61.3698,547,1,"abl_min_cov"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.404,61.2429,547,10,"abl_max_cov"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1583,0.2146,"Optimal",0.506,61.0099,547,10,"abl_overlap"
"mammographic",8,0.01,0.025,0.9762,0.153,0.1598,0.0061,"Optimal",8.544,363.1953,3185,9,"abl_preselect"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",0.983,57.565,509,11,"no_abl"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",1.439,57.7381,509,11,"abl_conf"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",1.11,57.4364,509,11,"abl_supp"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",1.288,58.5014,509,11,"abl_length"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",1.098,58.6487,509,11,"abl_mod"
"mammographic",9,0.999,0.025,0.9762,0.1397,0.1674,0.2618,"Optimal",0.585,56.8874,509,11,"abl_acc"
"mammographic",9,0.01,0.999,0.3016,0.1397,0.0837,0,"Optimal",0.496,57.295,509,1,"abl_min_cov"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",0.844,56.892,509,11,"abl_max_cov"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1446,0.1096,"Optimal",0.985,57.5127,509,11,"abl_overlap"
"mammographic",9,0.01,0.025,0.9762,0.1397,0.1461,0.21,"Optimal",9.393,342.0513,2957,11,"abl_preselect"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",2.121,59.6824,518,10,"no_abl"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",1.551,59.2337,518,10,"abl_conf"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",1.215,58.2626,518,10,"abl_supp"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",1.789,59.4877,518,10,"abl_length"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",2.032,60.3642,518,10,"abl_mod"
"mammographic",10,0.999,0.025,0.9762,0.1486,0.1887,0.1994,"Optimal",0.498,57.8035,518,9,"abl_acc"
"mammographic",10,0.01,0.999,0.2526,0.1486,0.0588,0,"Optimal",0.409,57.964,518,1,"abl_min_cov"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",2.076,59.0728,518,10,"abl_max_cov"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.1933,"Optimal",1.186,59.0149,518,10,"abl_overlap"
"mammographic",10,0.01,0.025,0.9762,0.1486,0.1583,0.0076,"Optimal",12.512,353.7733,3088,9,"abl_preselect"
