"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"Iris",9,0.5408,0.379,3.6913,0.212,7.9948,"abl_preselect"
"Iris",10,0.4467,0.6959,1.064,0.02,2.073,"no_abl"
"Iris",10,0.4467,0.6959,1.064,0.038,2.1202,"abl_conf"
"Iris",10,0.4467,0.6959,1.064,0.027,2.1227,"abl_supp"
"Iris",10,0.4467,0.6959,1.064,0.02,2.1088,"abl_length"
"Iris",10,0.4467,0.6959,1.064,0.02,2.1163,"abl_mod"
"Iris",10,0.4467,0.6959,1.064,0.018,2.0913,"abl_acc"
"Iris",10,0.4467,0.6959,1.064,0.048,2.1277,"abl_min_cov"
"Iris",10,0.4467,0.6959,1.064,0.021,2.1255,"abl_max_cov"
"Iris",10,0.4467,0.6959,1.064,0.02,2.0888,"abl_overlap"
"Iris",10,0.4467,0.3092,3.0903,0.049,6.3837,"abl_preselect"
