"data","iter","RFTree","RFRules","PreSelectedRules","OPTRules","OPTRulesSTEL","abl_model"
"Appendicitis",5,100,1039,326,3,3,"abl_acc"
"Appendicitis",5,100,1039,326,1,1,"abl_min_cov"
"Appendicitis",5,100,1039,326,6,5,"abl_max_cov"
"Appendicitis",5,100,1039,326,6,5,"abl_overlap"
"Appendicitis",5,100,1039,959,6,5,"abl_preselect"
"Appendicitis",6,100,1094,336,7,7,"no_abl"
"Appendicitis",6,100,1094,336,7,7,"abl_conf"
"Appendicitis",6,100,1094,336,7,5,"abl_supp"
"Appendicitis",6,100,1094,336,7,7,"abl_length"
"Appendicitis",6,100,1094,336,7,7,"abl_mod"
"Appendicitis",6,100,1094,336,3,2,"abl_acc"
"Appendicitis",6,100,1094,336,1,1,"abl_min_cov"
"Appendicitis",6,100,1094,336,7,7,"abl_max_cov"
"Appendicitis",6,100,1094,336,7,7,"abl_overlap"
"Appendicitis",6,100,1094,1027,7,7,"abl_preselect"
"Appendicitis",7,100,1178,330,7,6,"no_abl"
"Appendicitis",7,100,1178,330,7,6,"abl_conf"
"Appendicitis",7,100,1178,330,7,7,"abl_supp"
"Appendicitis",7,100,1178,330,7,6,"abl_length"
"Appendicitis",7,100,1178,330,7,6,"abl_mod"
"Appendicitis",7,100,1178,330,3,2,"abl_acc"
"Appendicitis",7,100,1178,330,1,1,"abl_min_cov"
"Appendicitis",7,100,1178,330,7,6,"abl_max_cov"
"Appendicitis",7,100,1178,330,7,6,"abl_overlap"
"Appendicitis",7,100,1178,1091,7,6,"abl_preselect"
"Appendicitis",8,100,1117,360,6,6,"no_abl"
"Appendicitis",8,100,1117,360,6,6,"abl_conf"
"Appendicitis",8,100,1117,360,6,6,"abl_supp"
"Appendicitis",8,100,1117,360,6,6,"abl_length"
"Appendicitis",8,100,1117,360,6,6,"abl_mod"
"Appendicitis",8,100,1117,360,2,2,"abl_acc"
"Appendicitis",8,100,1117,360,1,1,"abl_min_cov"
"Appendicitis",8,100,1117,360,6,6,"abl_max_cov"
"Appendicitis",8,100,1117,360,6,6,"abl_overlap"
"Appendicitis",8,100,1117,1073,6,6,"abl_preselect"
"Appendicitis",9,100,1006,325,5,4,"no_abl"
"Appendicitis",9,100,1006,325,5,5,"abl_conf"
"Appendicitis",9,100,1006,325,5,4,"abl_supp"
"Appendicitis",9,100,1006,325,5,4,"abl_length"
"Appendicitis",9,100,1006,325,5,4,"abl_mod"
"Appendicitis",9,100,1006,325,3,3,"abl_acc"
"Appendicitis",9,100,1006,325,1,1,"abl_min_cov"
"Appendicitis",9,100,1006,325,5,4,"abl_max_cov"
"Appendicitis",9,100,1006,325,5,4,"abl_overlap"
"Appendicitis",9,100,1006,902,4,2,"abl_preselect"
"Appendicitis",10,100,1110,333,6,6,"no_abl"
"Appendicitis",10,100,1110,333,6,6,"abl_conf"
"Appendicitis",10,100,1110,333,6,6,"abl_supp"
"Appendicitis",10,100,1110,333,6,6,"abl_length"
"Appendicitis",10,100,1110,333,6,6,"abl_mod"
"Appendicitis",10,100,1110,333,3,2,"abl_acc"
"Appendicitis",10,100,1110,333,1,1,"abl_min_cov"
"Appendicitis",10,100,1110,333,6,6,"abl_max_cov"
"Appendicitis",10,100,1110,333,6,6,"abl_overlap"
"Appendicitis",10,100,1110,1058,6,6,"abl_preselect"
