"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"newthyroid",8,"OptimalRules",2,1,1.75,2,2.25,3,"abl_acc"
"newthyroid",8,"OPTSTEL",2,1,1.75,2,2.25,3,"abl_acc"
"newthyroid",8,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"newthyroid",8,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"newthyroid",8,"OptimalRules",2.17,1,2,2,2.75,3,"abl_max_cov"
"newthyroid",8,"OPTSTEL",2.17,1,2,2,2.75,3,"abl_max_cov"
"newthyroid",8,"OptimalRules",2.33,1,2,2,2.75,4,"abl_overlap"
"newthyroid",8,"OPTSTEL",2.33,1,2,2,2.75,4,"abl_overlap"
"newthyroid",8,"OptimalRules",2.17,1,2,2,2.75,3,"abl_preselect"
"newthyroid",8,"OPTSTEL",2.17,1,2,2,2.75,3,"abl_preselect"
"newthyroid",9,"OptimalRules",3,1,2.25,3.5,4,4,"no_abl"
"newthyroid",9,"OPTSTEL",3,1,2.25,3.5,4,4,"no_abl"
"newthyroid",9,"OptimalRules",3,1,2.25,3.5,4,4,"abl_conf"
"newthyroid",9,"OPTSTEL",3,1,2.25,3.5,4,4,"abl_conf"
"newthyroid",9,"OptimalRules",3,1,2.25,3.5,4,4,"abl_supp"
"newthyroid",9,"OPTSTEL",3,1,2.25,3.5,4,4,"abl_supp"
"newthyroid",9,"OptimalRules",3,1,2.25,3.5,4,4,"abl_length"
"newthyroid",9,"OPTSTEL",3,1,2.25,3.5,4,4,"abl_length"
"newthyroid",9,"OptimalRules",3,2,2,3,4,4,"abl_mod"
"newthyroid",9,"OPTSTEL",3,2,2,3,4,4,"abl_mod"
"newthyroid",9,"OptimalRules",2.25,1,1,2,3.25,4,"abl_acc"
"newthyroid",9,"OPTSTEL",2.25,1,1,2,3.25,4,"abl_acc"
"newthyroid",9,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"newthyroid",9,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"newthyroid",9,"OptimalRules",3,1,2.25,3.5,4,4,"abl_max_cov"
"newthyroid",9,"OPTSTEL",3,1,2.25,3.5,4,4,"abl_max_cov"
"newthyroid",9,"OptimalRules",2.83,1,2,3,4,4,"abl_overlap"
"newthyroid",9,"OPTSTEL",2.83,1,2,3,4,4,"abl_overlap"
"newthyroid",9,"OptimalRules",3,1,2.25,3.5,4,4,"abl_preselect"
"newthyroid",9,"OPTSTEL",3,1,2.25,3.5,4,4,"abl_preselect"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"no_abl"
"newthyroid",10,"OPTSTEL",1.6,1,1,2,2,2,"no_abl"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"abl_conf"
"newthyroid",10,"OPTSTEL",2,1,1.25,2,2,4,"abl_conf"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"abl_supp"
"newthyroid",10,"OPTSTEL",1.6,1,1,2,2,2,"abl_supp"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"abl_length"
"newthyroid",10,"OPTSTEL",1.6,1,1,2,2,2,"abl_length"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"abl_mod"
"newthyroid",10,"OPTSTEL",1.6,1,1,2,2,2,"abl_mod"
"newthyroid",10,"OptimalRules",2.75,1,1.75,3,4,4,"abl_acc"
"newthyroid",10,"OPTSTEL",2.75,1,1.75,3,4,4,"abl_acc"
"newthyroid",10,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"newthyroid",10,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"abl_max_cov"
"newthyroid",10,"OPTSTEL",1.6,1,1,2,2,2,"abl_max_cov"
"newthyroid",10,"OptimalRules",2.17,1,2,2,2,4,"abl_overlap"
"newthyroid",10,"OPTSTEL",1.8,1,2,2,2,2,"abl_overlap"
"newthyroid",10,"OptimalRules",2,1,1.25,2,2,4,"abl_preselect"
"newthyroid",10,"OPTSTEL",1.6,1,1,2,2,2,"abl_preselect"
