"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"heart",6,"OPTSTEL",3.92,2,3.75,4,4.25,5,"abl_max_cov"
"heart",6,"OptimalRules",3.92,2,3.75,4,4.25,5,"abl_overlap"
"heart",6,"OPTSTEL",3.92,2,3.75,4,4.25,5,"abl_overlap"
"heart",6,"OptimalRules",3.92,2,3.75,4,4.25,5,"abl_preselect"
"heart",6,"OPTSTEL",3.92,2,3.75,4,4.25,5,"abl_preselect"
"heart",7,"OptimalRules",3.91,2,3,4,4.5,6,"no_abl"
"heart",7,"OPTSTEL",3.91,2,3,4,4.5,6,"no_abl"
"heart",7,"OptimalRules",3.55,2,3,3,4,6,"abl_conf"
"heart",7,"OPTSTEL",3.55,2,3,3,4,6,"abl_conf"
"heart",7,"OptimalRules",3.64,2,3,3,4,6,"abl_supp"
"heart",7,"OPTSTEL",3.64,2,3,3,4,6,"abl_supp"
"heart",7,"OptimalRules",3.91,2,3,4,4.5,6,"abl_length"
"heart",7,"OPTSTEL",3.91,2,3,4,4.5,6,"abl_length"
"heart",7,"OptimalRules",3.91,2,3,4,4.5,6,"abl_mod"
"heart",7,"OPTSTEL",3.91,2,3,4,4.5,6,"abl_mod"
"heart",7,"OptimalRules",3.5,3,3,3,4,5,"abl_acc"
"heart",7,"OPTSTEL",3.5,3,3,3,4,5,"abl_acc"
"heart",7,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"heart",7,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"heart",7,"OptimalRules",3.27,2,2.5,3,4,6,"abl_max_cov"
"heart",7,"OPTSTEL",3.27,2,2.5,3,4,6,"abl_max_cov"
"heart",7,"OptimalRules",3.91,2,3,4,4.5,6,"abl_overlap"
"heart",7,"OPTSTEL",3.91,2,3,4,4.5,6,"abl_overlap"
"heart",7,"OptimalRules",3.91,2,3,4,4.5,6,"abl_preselect"
"heart",7,"OPTSTEL",3.91,2,3,4,4.5,6,"abl_preselect"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"no_abl"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"no_abl"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"abl_conf"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"abl_conf"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"abl_supp"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"abl_supp"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"abl_length"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"abl_length"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"abl_mod"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"abl_mod"
"heart",8,"OptimalRules",3.7,3,3,4,4,5,"abl_acc"
"heart",8,"OPTSTEL",3.7,3,3,4,4,5,"abl_acc"
"heart",8,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"heart",8,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"abl_max_cov"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"abl_max_cov"
"heart",8,"OptimalRules",4.13,3,4,4,5,5,"abl_overlap"
"heart",8,"OPTSTEL",4.13,3,4,4,5,5,"abl_overlap"
"heart",8,"OptimalRules",4.2,3,4,4,4.5,7,"abl_preselect"
"heart",8,"OPTSTEL",4.29,3,4,4,4.75,7,"abl_preselect"
"heart",9,"OptimalRules",4.31,3,4,4,5,5,"no_abl"
"heart",9,"OPTSTEL",4.31,3,4,4,5,5,"no_abl"
"heart",9,"OptimalRules",3.85,3,3,4,4,6,"abl_conf"
"heart",9,"OPTSTEL",3.85,3,3,4,4,6,"abl_conf"
"heart",9,"OptimalRules",4.31,3,4,4,5,5,"abl_supp"
"heart",9,"OPTSTEL",4.31,3,4,4,5,5,"abl_supp"
"heart",9,"OptimalRules",4.46,3,4,5,5,6,"abl_length"
"heart",9,"OPTSTEL",4.46,3,4,5,5,6,"abl_length"
"heart",9,"OptimalRules",4.46,3,4,5,5,6,"abl_mod"
"heart",9,"OPTSTEL",4.46,3,4,5,5,6,"abl_mod"
"heart",9,"OptimalRules",3.67,3,3,3,4,5,"abl_acc"
"heart",9,"OPTSTEL",3.67,3,3,3,4,5,"abl_acc"
"heart",9,"OptimalRules",4,4,4,4,4,4,"abl_min_cov"
"heart",9,"OPTSTEL",4,4,4,4,4,4,"abl_min_cov"
"heart",9,"OptimalRules",4,3,3,4,4,6,"abl_max_cov"
"heart",9,"OPTSTEL",4,3,3,4,4,6,"abl_max_cov"
"heart",9,"OptimalRules",3.92,3,3,4,4,6,"abl_overlap"
"heart",9,"OPTSTEL",3.92,3,3,4,4,6,"abl_overlap"
"heart",9,"OptimalRules",4.08,2,3,4,5,7,"abl_preselect"
"heart",9,"OPTSTEL",4.08,2,3,4,5,7,"abl_preselect"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"no_abl"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"no_abl"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"abl_conf"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"abl_conf"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"abl_supp"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"abl_supp"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"abl_length"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"abl_length"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"abl_mod"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"abl_mod"
"heart",10,"OptimalRules",3.6,2,3,3.5,4.75,5,"abl_acc"
"heart",10,"OPTSTEL",3.38,2,2.75,3,4.25,5,"abl_acc"
"heart",10,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"heart",10,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"abl_max_cov"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"abl_max_cov"
"heart",10,"OptimalRules",4.5,2,4,5,5,6,"abl_overlap"
"heart",10,"OPTSTEL",4.5,2,4,5,5,6,"abl_overlap"
"heart",10,"OptimalRules",4.5,2,4,4,5,8,"abl_preselect"
"heart",10,"OPTSTEL",4.5,2,4,4,5,8,"abl_preselect"
