"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"mammographic",4,3.183,5.3974,189.1934,2.845,358.0879,"abl_preselect"
"mammographic",5,3.25,16.84,21.9858,0.875,60.0466,"no_abl"
"mammographic",5,3.25,16.84,21.9858,0.846,60.354,"abl_conf"
"mammographic",5,3.25,16.84,21.9858,1.485,60.3704,"abl_supp"
"mammographic",5,3.25,16.84,21.9858,0.911,60.0598,"abl_length"
"mammographic",5,3.25,16.84,21.9858,1.71,60.5887,"abl_mod"
"mammographic",5,3.25,16.84,21.9858,0.949,59.9303,"abl_acc"
"mammographic",5,3.25,16.84,21.9858,0.52,59.4598,"abl_min_cov"
"mammographic",5,3.25,16.84,21.9858,2.488,61.3121,"abl_max_cov"
"mammographic",5,3.25,16.84,21.9858,0.888,59.8253,"abl_overlap"
"mammographic",5,3.25,5.0532,183.7369,11.164,351.8379,"abl_preselect"
"mammographic",6,2.8388,16.5477,21.9899,0.571,59.4688,"no_abl"
"mammographic",6,2.8388,16.5477,21.9899,0.624,60.1159,"abl_conf"
"mammographic",6,2.8388,16.5477,21.9899,0.623,60.1719,"abl_supp"
"mammographic",6,2.8388,16.5477,21.9899,0.589,58.6449,"abl_length"
"mammographic",6,2.8388,16.5477,21.9899,0.605,59.2697,"abl_mod"
"mammographic",6,2.8388,16.5477,21.9899,0.334,59.4885,"abl_acc"
"mammographic",6,2.8388,16.5477,21.9899,0.622,59.0761,"abl_min_cov"
"mammographic",6,2.8388,16.5477,21.9899,0.429,59.8042,"abl_max_cov"
"mammographic",6,2.8388,16.5477,21.9899,0.562,59.2897,"abl_overlap"
"mammographic",6,2.8388,4.529,167.7721,2.252,314.4829,"abl_preselect"
"mammographic",7,3.2902,17.4678,25.1354,1.129,66.5483,"no_abl"
"mammographic",7,3.2902,17.4678,25.1354,1.047,65.9978,"abl_conf"
"mammographic",7,3.2902,17.4678,25.1354,1.04,66.5988,"abl_supp"
"mammographic",7,3.2902,17.4678,25.1354,1.211,66.4773,"abl_length"
"mammographic",7,3.2902,17.4678,25.1354,1.002,66.2324,"abl_mod"
"mammographic",7,3.2902,17.4678,25.1354,0.586,65.8681,"abl_acc"
"mammographic",7,3.2902,17.4678,25.1354,0.553,66.0098,"abl_min_cov"
"mammographic",7,3.2902,17.4678,25.1354,0.672,65.9612,"abl_max_cov"
"mammographic",7,3.2902,17.4678,25.1354,1.081,66.4724,"abl_overlap"
"mammographic",7,3.2902,5.1218,185.1016,5.302,351.7158,"abl_preselect"
"mammographic",8,3.2489,16.8847,22.6424,0.507,60.658,"no_abl"
"mammographic",8,3.2489,16.8847,22.6424,0.446,60.8435,"abl_conf"
"mammographic",8,3.2489,16.8847,22.6424,0.552,61.3934,"abl_supp"
"mammographic",8,3.2489,16.8847,22.6424,0.512,61.7628,"abl_length"
"mammographic",8,3.2489,16.8847,22.6424,0.473,61.1688,"abl_mod"
"mammographic",8,3.2489,16.8847,22.6424,0.323,61.2106,"abl_acc"
"mammographic",8,3.2489,16.8847,22.6424,0.505,61.3698,"abl_min_cov"
"mammographic",8,3.2489,16.8847,22.6424,0.404,61.2429,"abl_max_cov"
"mammographic",8,3.2489,16.8847,22.6424,0.506,61.0099,"abl_overlap"
"mammographic",8,3.2489,5.2425,190.8493,8.544,363.1953,"abl_preselect"
"mammographic",9,3.1482,16.4062,21.1629,0.983,57.565,"no_abl"
"mammographic",9,3.1482,16.4062,21.1629,1.439,57.7381,"abl_conf"
"mammographic",9,3.1482,16.4062,21.1629,1.11,57.4364,"abl_supp"
"mammographic",9,3.1482,16.4062,21.1629,1.288,58.5014,"abl_length"
"mammographic",9,3.1482,16.4062,21.1629,1.098,58.6487,"abl_mod"
"mammographic",9,3.1482,16.4062,21.1629,0.585,56.8874,"abl_acc"
"mammographic",9,3.1482,16.4062,21.1629,0.496,57.295,"abl_min_cov"
"mammographic",9,3.1482,16.4062,21.1629,0.844,56.892,"abl_max_cov"
"mammographic",9,3.1482,16.4062,21.1629,0.985,57.5127,"abl_overlap"
"mammographic",9,3.1482,4.758,173.8401,9.393,342.0513,"abl_preselect"
"mammographic",10,3.3583,18.287,22.0197,2.121,59.6824,"no_abl"
"mammographic",10,3.3583,18.287,22.0197,1.551,59.2337,"abl_conf"
"mammographic",10,3.3583,18.287,22.0197,1.215,58.2626,"abl_supp"
"mammographic",10,3.3583,18.287,22.0197,1.789,59.4877,"abl_length"
"mammographic",10,3.3583,18.287,22.0197,2.032,60.3642,"abl_mod"
"mammographic",10,3.3583,18.287,22.0197,0.498,57.8035,"abl_acc"
"mammographic",10,3.3583,18.287,22.0197,0.409,57.964,"abl_min_cov"
"mammographic",10,3.3583,18.287,22.0197,2.076,59.0728,"abl_max_cov"
"mammographic",10,3.3583,18.287,22.0197,1.186,59.0149,"abl_overlap"
"mammographic",10,3.3583,5.0048,184.3601,12.512,353.7733,"abl_preselect"
