"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"derma",5,2.2463,7.32,16.3407,0.539,21.7832,"abl_conf"
"derma",5,2.2463,7.32,16.3407,0.509,21.7886,"abl_supp"
"derma",5,2.2463,7.32,16.3407,0.535,22.0837,"abl_length"
"derma",5,2.2463,7.32,16.3407,0.583,21.8318,"abl_mod"
"derma",5,2.2463,7.32,16.3407,1.076,22.5449,"abl_acc"
"derma",5,2.2463,7.32,16.3407,0.223,21.4411,"abl_min_cov"
"derma",5,2.2463,7.32,16.3407,0.648,21.6728,"abl_max_cov"
"derma",5,2.2463,7.32,16.3407,0.602,21.8118,"abl_overlap"
"derma",5,2.2463,7.97,90.0756,2.078,106.192,"abl_preselect"
"derma",6,2.4329,7.7216,18.6184,1.556,25.3651,"no_abl"
"derma",6,2.4329,7.7216,18.6184,1.97,25.9075,"abl_conf"
"derma",6,2.4329,7.7216,18.6184,1.636,25.2051,"abl_supp"
"derma",6,2.4329,7.7216,18.6184,2.121,26.0734,"abl_length"
"derma",6,2.4329,7.7216,18.6184,1.381,25.3146,"abl_mod"
"derma",6,2.4329,7.7216,18.6184,1.102,25.163,"abl_acc"
"derma",6,2.4329,7.7216,18.6184,0.213,24.0131,"abl_min_cov"
"derma",6,2.4329,7.7216,18.6184,2.502,26.5788,"abl_max_cov"
"derma",6,2.4329,7.7216,18.6184,2.13,26.261,"abl_overlap"
"derma",6,2.4329,8.4595,94.793,4.534,113.3968,"abl_preselect"
"derma",7,2.25,7.0285,16.3524,1.247,22.0861,"no_abl"
"derma",7,2.25,7.0285,16.3524,1.242,22.2533,"abl_conf"
"derma",7,2.25,7.0285,16.3524,1.31,22.1306,"abl_supp"
"derma",7,2.25,7.0285,16.3524,1.301,21.9137,"abl_length"
"derma",7,2.25,7.0285,16.3524,1.25,22.2216,"abl_mod"
"derma",7,2.25,7.0285,16.3524,0.35,21.1114,"abl_acc"
"derma",7,2.25,7.0285,16.3524,0.201,20.9942,"abl_min_cov"
"derma",7,2.25,7.0285,16.3524,1.308,21.894,"abl_max_cov"
"derma",7,2.25,7.0285,16.3524,1.018,21.6258,"abl_overlap"
"derma",7,2.25,8.0792,88.8684,2.559,106.9161,"abl_preselect"
"derma",8,2.1431,7.0986,14.7889,0.615,19.7271,"no_abl"
"derma",8,2.1431,7.0986,14.7889,0.83,20.176,"abl_conf"
"derma",8,2.1431,7.0986,14.7889,0.721,20.1785,"abl_supp"
"derma",8,2.1431,7.0986,14.7889,0.904,20.3085,"abl_length"
"derma",8,2.1431,7.0986,14.7889,0.897,20.067,"abl_mod"
"derma",8,2.1431,7.0986,14.7889,0.318,19.4821,"abl_acc"
"derma",8,2.1431,7.0986,14.7889,0.2,19.3564,"abl_min_cov"
"derma",8,2.1431,7.0986,14.7889,1.729,21.0162,"abl_max_cov"
"derma",8,2.1431,7.0986,14.7889,0.608,20.1205,"abl_overlap"
"derma",8,2.1431,7.7478,86.568,1.703,101.477,"abl_preselect"
"derma",9,2.5071,7.2505,16.9982,1.594,23.2171,"no_abl"
"derma",9,2.5071,7.2505,16.9982,1.659,23.4018,"abl_conf"
"derma",9,2.5071,7.2505,16.9982,1.862,23.5764,"abl_supp"
"derma",9,2.5071,7.2505,16.9982,1.753,23.3448,"abl_length"
"derma",9,2.5071,7.2505,16.9982,2.486,24.1796,"abl_mod"
"derma",9,2.5071,7.2505,16.9982,1.049,23.017,"abl_acc"
"derma",9,2.5071,7.2505,16.9982,0.217,21.8046,"abl_min_cov"
"derma",9,2.5071,7.2505,16.9982,2.183,23.8009,"abl_max_cov"
"derma",9,2.5071,7.2505,16.9982,1.858,23.6127,"abl_overlap"
"derma",9,2.5071,8.641,92.6259,6.087,112.2361,"abl_preselect"
"derma",10,1.9792,6.3167,13.7126,1.047,18.8349,"no_abl"
"derma",10,1.9792,6.3167,13.7126,1.315,19.1916,"abl_conf"
"derma",10,1.9792,6.3167,13.7126,1.27,19.3672,"abl_supp"
"derma",10,1.9792,6.3167,13.7126,1.411,19.1222,"abl_length"
"derma",10,1.9792,6.3167,13.7126,1.305,19.0969,"abl_mod"
"derma",10,1.9792,6.3167,13.7126,0.206,18.0149,"abl_acc"
"derma",10,1.9792,6.3167,13.7126,0.233,18.0924,"abl_min_cov"
"derma",10,1.9792,6.3167,13.7126,2.603,20.8983,"abl_max_cov"
"derma",10,1.9792,6.3167,13.7126,1.834,19.9951,"abl_overlap"
"derma",10,1.9792,7.2787,80.8172,14.093,105.9284,"abl_preselect"
