"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"derma",2,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"derma",2,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"derma",2,"OptimalRules",3.4,1,3,3,4,6,"abl_max_cov"
"derma",2,"OPTSTEL",3.38,1,2.75,3,4.25,6,"abl_max_cov"
"derma",2,"OptimalRules",3.4,1,3,3,4,6,"abl_overlap"
"derma",2,"OPTSTEL",3.38,1,2.75,3,4.25,6,"abl_overlap"
"derma",2,"OptimalRules",3.5,1,2,3,4.25,8,"abl_preselect"
"derma",2,"OPTSTEL",3.5,1,2,3,4.25,8,"abl_preselect"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"no_abl"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"no_abl"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"abl_conf"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"abl_conf"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"abl_supp"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"abl_supp"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"abl_length"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"abl_length"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"abl_mod"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"abl_mod"
"derma",3,"OptimalRules",3.1,1,2,3,4,6,"abl_acc"
"derma",3,"OPTSTEL",2.89,1,2,3,4,6,"abl_acc"
"derma",3,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"derma",3,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"abl_max_cov"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"abl_max_cov"
"derma",3,"OptimalRules",4,1,2.5,4,6,6,"abl_overlap"
"derma",3,"OPTSTEL",3.8,1,2.25,4,5.75,6,"abl_overlap"
"derma",3,"OptimalRules",4.56,1,1,3,9,11,"abl_preselect"
"derma",3,"OPTSTEL",4.56,1,1,3,9,11,"abl_preselect"
"derma",4,"OptimalRules",3.09,1,2,3,3.5,6,"no_abl"
"derma",4,"OPTSTEL",3.1,1,2,3,3.75,6,"no_abl"
"derma",4,"OptimalRules",3.09,1,2,3,3.5,6,"abl_conf"
"derma",4,"OPTSTEL",3.1,1,2,3,3.75,6,"abl_conf"
"derma",4,"OptimalRules",3.36,1,2,3,5,6,"abl_supp"
"derma",4,"OPTSTEL",3.1,1,2,3,3.75,6,"abl_supp"
"derma",4,"OptimalRules",3.64,1,2.5,3,5,6,"abl_length"
"derma",4,"OPTSTEL",3.6,1,2.25,3,5.5,6,"abl_length"
"derma",4,"OptimalRules",3.09,1,2,3,3.5,6,"abl_mod"
"derma",4,"OPTSTEL",3.1,1,2,3,3.75,6,"abl_mod"
"derma",4,"OptimalRules",3.11,1,2,3,3,6,"abl_acc"
"derma",4,"OPTSTEL",3.11,1,2,3,3,6,"abl_acc"
"derma",4,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"derma",4,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"derma",4,"OptimalRules",3.09,1,2,3,3.5,6,"abl_max_cov"
"derma",4,"OPTSTEL",3.1,1,2,3,3.75,6,"abl_max_cov"
"derma",4,"OptimalRules",3.09,1,2,3,3.5,6,"abl_overlap"
"derma",4,"OPTSTEL",3.1,1,2,3,3.75,6,"abl_overlap"
"derma",4,"OptimalRules",3.38,1,1.75,2.5,3.75,9,"abl_preselect"
"derma",4,"OPTSTEL",3.38,1,1.75,2.5,3.75,9,"abl_preselect"
"derma",5,"OptimalRules",3.7,1,2.25,3.5,5,6,"no_abl"
"derma",5,"OPTSTEL",3.7,1,2.25,3.5,5,6,"no_abl"
"derma",5,"OptimalRules",3.5,1,2.25,3,4.75,6,"abl_conf"
"derma",5,"OPTSTEL",3.5,1,2.25,3,4.75,6,"abl_conf"
"derma",5,"OptimalRules",3.5,1,2.25,3,4.75,6,"abl_supp"
"derma",5,"OPTSTEL",3.5,1,2.25,3,4.75,6,"abl_supp"
"derma",5,"OptimalRules",3.7,1,2.25,3.5,5,6,"abl_length"
"derma",5,"OPTSTEL",3.7,1,2.25,3.5,5,6,"abl_length"
"derma",5,"OptimalRules",3.7,1,2.25,3.5,5,6,"abl_mod"
"derma",5,"OPTSTEL",3.7,1,2.25,3.5,5,6,"abl_mod"
"derma",5,"OptimalRules",3.3,1,2.25,3,4,6,"abl_acc"
"derma",5,"OPTSTEL",3.33,1,2,3,4,6,"abl_acc"
"derma",5,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"derma",5,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"derma",5,"OptimalRules",3.7,1,2.25,3.5,5,6,"abl_max_cov"
"derma",5,"OPTSTEL",3.7,1,2.25,3.5,5,6,"abl_max_cov"
"derma",5,"OptimalRules",3.7,1,2.25,3.5,5,6,"abl_overlap"
"derma",5,"OPTSTEL",3.7,1,2.25,3.5,5,6,"abl_overlap"
"derma",5,"OptimalRules",4.12,1,2,3,7,8,"abl_preselect"
"derma",5,"OPTSTEL",4.12,1,2,3,7,8,"abl_preselect"
"derma",6,"OptimalRules",4,1,3,4,6,6,"no_abl"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"no_abl"
"derma",6,"OptimalRules",4,1,3,4,6,6,"abl_conf"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"abl_conf"
"derma",6,"OptimalRules",4.11,1,3,5,5,6,"abl_supp"
"derma",6,"OPTSTEL",4.11,1,3,5,5,6,"abl_supp"
"derma",6,"OptimalRules",4,1,3,4,6,6,"abl_length"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"abl_length"
"derma",6,"OptimalRules",4,1,3,4,6,6,"abl_mod"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"abl_mod"
"derma",6,"OptimalRules",4.12,1,2.75,4.5,6,6,"abl_acc"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"abl_acc"
"derma",6,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"derma",6,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"derma",6,"OptimalRules",4,1,3,4,6,6,"abl_max_cov"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"abl_max_cov"
"derma",6,"OptimalRules",4,1,3,4,6,6,"abl_overlap"
"derma",6,"OPTSTEL",4.12,1,2.75,4.5,6,6,"abl_overlap"
"derma",6,"OptimalRules",4,1,2.75,3.5,4.25,10,"abl_preselect"
"derma",6,"OPTSTEL",4,1,2.75,3.5,4.25,10,"abl_preselect"
"derma",7,"OptimalRules",3.9,2,2.25,4,5.5,6,"no_abl"
"derma",7,"OPTSTEL",3.62,2,2,3.5,4.5,6,"no_abl"
"derma",7,"OptimalRules",3.6,2,2.25,3.5,4,6,"abl_conf"
"derma",7,"OPTSTEL",3.56,2,2,3,4,6,"abl_conf"
"derma",7,"OptimalRules",3.7,2,2,3.5,5.5,6,"abl_supp"
"derma",7,"OPTSTEL",3.62,2,2,3.5,4.5,6,"abl_supp"
"derma",7,"OptimalRules",3.9,2,2.25,4,5.5,6,"abl_length"
"derma",7,"OPTSTEL",3.62,2,2,3.5,4.5,6,"abl_length"
"derma",7,"OptimalRules",3.9,2,2.25,4,5.5,6,"abl_mod"
"derma",7,"OPTSTEL",3.62,2,2,3.5,4.5,6,"abl_mod"
"derma",7,"OptimalRules",3.78,2,2,4,5,6,"abl_acc"
"derma",7,"OPTSTEL",3.5,2,2,3.5,4.25,6,"abl_acc"
"derma",7,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"derma",7,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"derma",7,"OptimalRules",3.9,2,2.25,4,5.5,6,"abl_max_cov"
"derma",7,"OPTSTEL",3.62,2,2,3.5,4.5,6,"abl_max_cov"
"derma",7,"OptimalRules",3.9,2,2.25,4,5.5,6,"abl_overlap"
"derma",7,"OPTSTEL",3.62,2,2,3.5,4.5,6,"abl_overlap"
"derma",7,"OptimalRules",4,2,2,3.5,4.5,9,"abl_preselect"
"derma",7,"OPTSTEL",4,2,2,3.5,4.5,9,"abl_preselect"
"derma",8,"OptimalRules",3.22,2,2,3,3,6,"no_abl"
"derma",8,"OPTSTEL",3.22,2,2,3,3,6,"no_abl"
"derma",8,"OptimalRules",3.44,2,2,3,5,6,"abl_conf"
"derma",8,"OPTSTEL",3.44,2,2,3,5,6,"abl_conf"
"derma",8,"OptimalRules",3.22,2,2,3,3,6,"abl_supp"
"derma",8,"OPTSTEL",3.22,2,2,3,3,6,"abl_supp"
"derma",8,"OptimalRules",3.22,2,2,3,3,6,"abl_length"
"derma",8,"OPTSTEL",3.22,2,2,3,3,6,"abl_length"
"derma",8,"OptimalRules",3.22,2,2,3,3,6,"abl_mod"
"derma",8,"OPTSTEL",3.22,2,2,3,3,6,"abl_mod"
"derma",8,"OptimalRules",3.38,2,2,3,4.25,6,"abl_acc"
"derma",8,"OPTSTEL",3.38,2,2,3,4.25,6,"abl_acc"
"derma",8,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"derma",8,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"derma",8,"OptimalRules",3.22,2,2,3,3,6,"abl_max_cov"
"derma",8,"OPTSTEL",3.22,2,2,3,3,6,"abl_max_cov"
"derma",8,"OptimalRules",3.22,2,2,3,3,6,"abl_overlap"
"derma",8,"OPTSTEL",3.22,2,2,3,3,6,"abl_overlap"
"derma",8,"OptimalRules",3.29,1,2,3,3,9,"abl_preselect"
"derma",8,"OPTSTEL",3.29,1,2,3,3,9,"abl_preselect"
"derma",9,"OptimalRules",3.36,1,2,3,4,6,"no_abl"
"derma",9,"OPTSTEL",3.33,2,2,3,4,6,"no_abl"
"derma",9,"OptimalRules",3.27,1,2,3,4,6,"abl_conf"
"derma",9,"OPTSTEL",3.33,2,2,3,4,6,"abl_conf"
"derma",9,"OptimalRules",3.64,1,2,3,5.5,6,"abl_supp"
"derma",9,"OPTSTEL",3.4,1,2,3,4.75,6,"abl_supp"
"derma",9,"OptimalRules",4.27,2,2.5,5,6,6,"abl_length"
"derma",9,"OPTSTEL",4.1,2,2.25,4.5,5.75,6,"abl_length"
"derma",9,"OptimalRules",3.36,1,2,3,4,6,"abl_mod"
"derma",9,"OPTSTEL",3.33,2,2,3,4,6,"abl_mod"
"derma",9,"OptimalRules",3.67,1,2,3,6,6,"abl_acc"
"derma",9,"OPTSTEL",3.67,1,2,3,6,6,"abl_acc"
"derma",9,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"derma",9,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"derma",9,"OptimalRules",3,1,2,3,4,6,"abl_max_cov"
"derma",9,"OPTSTEL",3.25,2,2,3,4,6,"abl_max_cov"
"derma",9,"OptimalRules",3.55,1,2,3,5.5,6,"abl_overlap"
"derma",9,"OPTSTEL",3.7,1,2,3.5,5.75,6,"abl_overlap"
"derma",9,"OptimalRules",4.11,1,2,4,5,9,"abl_preselect"
"derma",9,"OPTSTEL",4.11,1,2,4,5,9,"abl_preselect"
"derma",10,"OptimalRules",2.89,1,2,2,3,6,"no_abl"
"derma",10,"OPTSTEL",3.12,2,2,2.5,3.5,6,"no_abl"
"derma",10,"OptimalRules",2.89,1,2,2,3,6,"abl_conf"
"derma",10,"OPTSTEL",3.12,2,2,2.5,3.5,6,"abl_conf"
"derma",10,"OptimalRules",2.89,1,2,2,3,6,"abl_supp"
"derma",10,"OPTSTEL",3.12,2,2,2.5,3.5,6,"abl_supp"
"derma",10,"OptimalRules",3,1,2,2,4,6,"abl_length"
"derma",10,"OPTSTEL",3.25,2,2,2.5,4.25,6,"abl_length"
"derma",10,"OptimalRules",2.89,1,2,2,3,6,"abl_mod"
"derma",10,"OPTSTEL",3.12,2,2,2.5,3.5,6,"abl_mod"
"derma",10,"OptimalRules",2.86,1,2,2,3.5,6,"abl_acc"
"derma",10,"OPTSTEL",2.86,1,2,2,3.5,6,"abl_acc"
"derma",10,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"derma",10,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"derma",10,"OptimalRules",2.89,1,2,2,3,6,"abl_max_cov"
"derma",10,"OPTSTEL",3.12,2,2,2.5,3.5,6,"abl_max_cov"
"derma",10,"OptimalRules",2.89,1,2,2,3,6,"abl_overlap"
"derma",10,"OPTSTEL",3.12,2,2,2.5,3.5,6,"abl_overlap"
"derma",10,"OptimalRules",3.75,2,2,3,5.25,7,"abl_preselect"
"derma",10,"OPTSTEL",3.75,2,2,3,5.25,7,"abl_preselect"
