"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"anneal",5,4.3027,14.0428,409.2863,11.313,416.8151,"abl_preselect"
"anneal",6,4.1267,13.528,28.1089,4.162,46.1361,"no_abl"
"anneal",6,4.1267,13.528,28.1089,6.876,48.7829,"abl_conf"
"anneal",6,4.1267,13.528,28.1089,6.066,48.4149,"abl_supp"
"anneal",6,4.1267,13.528,28.1089,5.433,46.6514,"abl_length"
"anneal",6,4.1267,13.528,28.1089,3.814,45.9163,"abl_mod"
"anneal",6,4.1267,13.528,28.1089,1.027,43.3754,"abl_acc"
"anneal",6,4.1267,13.528,28.1089,0.398,41.9297,"abl_min_cov"
"anneal",6,4.1267,13.528,28.1089,10.957,53.3783,"abl_max_cov"
"anneal",6,4.1267,13.528,28.1089,5.593,47.4576,"abl_overlap"
"anneal",6,4.1267,13.5332,395.1914,7.903,403.2447,"abl_preselect"
"anneal",7,4.3656,13.6356,26.2432,2.906,41.9947,"no_abl"
"anneal",7,4.3656,13.6356,26.2432,2.225,41.4231,"abl_conf"
"anneal",7,4.3656,13.6356,26.2432,4.228,43.1595,"abl_supp"
"anneal",7,4.3656,13.6356,26.2432,3.021,42.495,"abl_length"
"anneal",7,4.3656,13.6356,26.2432,3.159,42.2409,"abl_mod"
"anneal",7,4.3656,13.6356,26.2432,0.34,39.1926,"abl_acc"
"anneal",7,4.3656,13.6356,26.2432,0.58,39.9035,"abl_min_cov"
"anneal",7,4.3656,13.6356,26.2432,3.108,42.3914,"abl_max_cov"
"anneal",7,4.3656,13.6356,26.2432,2.632,42.0456,"abl_overlap"
"anneal",7,4.3656,14.9943,429.5315,17.307,429.6538,"abl_preselect"
"anneal",8,4.4689,13.3752,24.9734,1.269,38.8023,"no_abl"
"anneal",8,4.4689,13.3752,24.9734,1.756,38.9629,"abl_conf"
"anneal",8,4.4689,13.3752,24.9734,1.075,38.4391,"abl_supp"
"anneal",8,4.4689,13.3752,24.9734,1.109,38.7897,"abl_length"
"anneal",8,4.4689,13.3752,24.9734,1.023,39.0514,"abl_mod"
"anneal",8,4.4689,13.3752,24.9734,0.821,38.0846,"abl_acc"
"anneal",8,4.4689,13.3752,24.9734,0.399,37.6754,"abl_min_cov"
"anneal",8,4.4689,13.3752,24.9734,2.773,40.0375,"abl_max_cov"
"anneal",8,4.4689,13.3752,24.9734,1.236,38.9304,"abl_overlap"
"anneal",8,4.4689,15.0108,427.9622,11.321,424.0245,"abl_preselect"
"anneal",9,4.0407,12.6578,24.7791,2.931,39.7106,"no_abl"
"anneal",9,4.0407,12.6578,24.7791,2.611,39.7421,"abl_conf"
"anneal",9,4.0407,12.6578,24.7791,3.239,39.8391,"abl_supp"
"anneal",9,4.0407,12.6578,24.7791,2.934,39.9811,"abl_length"
"anneal",9,4.0407,12.6578,24.7791,2.975,39.6932,"abl_mod"
"anneal",9,4.0407,12.6578,24.7791,1.483,38.1974,"abl_acc"
"anneal",9,4.0407,12.6578,24.7791,0.82,37.4622,"abl_min_cov"
"anneal",9,4.0407,12.6578,24.7791,4.859,41.7996,"abl_max_cov"
"anneal",9,4.0407,12.6578,24.7791,2.813,39.701,"abl_overlap"
"anneal",9,4.0407,12.4161,366.3523,4.767,382.904,"abl_preselect"
"anneal",10,4.2708,13.1858,28.0292,5.23,46.3351,"no_abl"
"anneal",10,4.2708,13.1858,28.0292,7.925,49.5512,"abl_conf"
"anneal",10,4.2708,13.1858,28.0292,3.88,45.3831,"abl_supp"
"anneal",10,4.2708,13.1858,28.0292,6.526,47.6652,"abl_length"
"anneal",10,4.2708,13.1858,28.0292,6.786,48.6992,"abl_mod"
"anneal",10,4.2708,13.1858,28.0292,0.931,42.9091,"abl_acc"
"anneal",10,4.2708,13.1858,28.0292,0.208,41.8194,"abl_min_cov"
"anneal",10,4.2708,13.1858,28.0292,8.855,50.5439,"abl_max_cov"
"anneal",10,4.2708,13.1858,28.0292,6.327,47.5124,"abl_overlap"
"anneal",10,4.2708,14.1442,407.2497,40.89,449.7862,"abl_preselect"
