"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"banana",9,0.6417,19.4011,19.2343,388.812,428.9811,"abl_mod"
"banana",9,0.6417,19.4011,19.2343,2.231,41.7824,"abl_acc"
"banana",9,0.6417,19.4011,19.2343,0.76,40.8592,"abl_min_cov"
"banana",9,0.6417,19.4011,19.2343,297.182,336.8699,"abl_max_cov"
"banana",9,0.6417,19.4011,19.2343,330.568,370.2964,"abl_overlap"
"banana",9,0.6417,0.2636,28.9647,773.272,839.2499,"abl_preselect"
"banana",10,0.6646,19.2507,18.7978,353.813,392.8086,"no_abl"
"banana",10,0.6646,19.2507,18.7978,486.681,526.6588,"abl_conf"
"banana",10,0.6646,19.2507,18.7978,190.786,229.7486,"abl_supp"
"banana",10,0.6646,19.2507,18.7978,186.367,225.363,"abl_length"
"banana",10,0.6646,19.2507,18.7978,269.989,309.3575,"abl_mod"
"banana",10,0.6646,19.2507,18.7978,2.278,41.2254,"abl_acc"
"banana",10,0.6646,19.2507,18.7978,0.783,40.0788,"abl_min_cov"
"banana",10,0.6646,19.2507,18.7978,443.507,482.4613,"abl_max_cov"
"banana",10,0.6646,19.2507,18.7978,306.205,345.4266,"abl_overlap"
"banana",10,0.6646,0.2618,28.6287,886.426,950.909,"abl_preselect"
