"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"anneal",4,"OPTSTEL",4.1,1,3,4,6,6,"abl_mod"
"anneal",4,"OptimalRules",3.6,1,2.25,3.5,4.75,6,"abl_acc"
"anneal",4,"OPTSTEL",3.78,1,3,4,5,6,"abl_acc"
"anneal",4,"OptimalRules",4,4,4,4,4,4,"abl_min_cov"
"anneal",4,"OPTSTEL",4,4,4,4,4,4,"abl_min_cov"
"anneal",4,"OptimalRules",4,1,3,3.5,6,6,"abl_max_cov"
"anneal",4,"OPTSTEL",4,1,3,3.5,6,6,"abl_max_cov"
"anneal",4,"OptimalRules",3.93,1,3,3.5,6,6,"abl_overlap"
"anneal",4,"OPTSTEL",4.1,1,3,4,6,6,"abl_overlap"
"anneal",4,"OptimalRules",3.42,1,2,3,4,7,"abl_preselect"
"anneal",4,"OPTSTEL",3.67,1,2,4,4,7,"abl_preselect"
"anneal",5,"OptimalRules",4,1,2,4,6,6,"no_abl"
"anneal",5,"OPTSTEL",3.91,1,2,4,6,6,"no_abl"
"anneal",5,"OptimalRules",3.83,1,2,4,6,6,"abl_conf"
"anneal",5,"OPTSTEL",3.91,1,2,4,6,6,"abl_conf"
"anneal",5,"OptimalRules",3.75,1,2,4,5.25,6,"abl_supp"
"anneal",5,"OPTSTEL",3.64,1,2,4,5.5,6,"abl_supp"
"anneal",5,"OptimalRules",4,1,2,4,6,6,"abl_length"
"anneal",5,"OPTSTEL",3.91,1,2,4,6,6,"abl_length"
"anneal",5,"OptimalRules",4,1,2,4,6,6,"abl_mod"
"anneal",5,"OPTSTEL",3.91,1,2,4,6,6,"abl_mod"
"anneal",5,"OptimalRules",4,1,2.25,4,6,6,"abl_acc"
"anneal",5,"OPTSTEL",3.78,1,2,4,6,6,"abl_acc"
"anneal",5,"OptimalRules",6,6,6,6,6,6,"abl_min_cov"
"anneal",5,"OPTSTEL",6,6,6,6,6,6,"abl_min_cov"
"anneal",5,"OptimalRules",4,1,2,4,6,6,"abl_max_cov"
"anneal",5,"OPTSTEL",3.91,1,2,4,6,6,"abl_max_cov"
"anneal",5,"OptimalRules",4,1,2,4,6,6,"abl_overlap"
"anneal",5,"OPTSTEL",3.91,1,2,4,6,6,"abl_overlap"
"anneal",5,"OptimalRules",4.4,2,2,3.5,6,9,"abl_preselect"
"anneal",5,"OPTSTEL",4.56,2,2,4,6,9,"abl_preselect"
"anneal",6,"OptimalRules",3.58,1,2.75,3,5,6,"no_abl"
"anneal",6,"OPTSTEL",3.64,1,2.5,3,5,6,"no_abl"
"anneal",6,"OptimalRules",3.58,2,2,3,5,6,"abl_conf"
"anneal",6,"OPTSTEL",3.73,2,2.5,3,5,6,"abl_conf"
"anneal",6,"OptimalRules",3.58,1,2,3,5,6,"abl_supp"
"anneal",6,"OPTSTEL",3.73,1,2.5,3,5,6,"abl_supp"
"anneal",6,"OptimalRules",3.75,1,2.75,3.5,5,6,"abl_length"
"anneal",6,"OPTSTEL",3.73,1,2.5,3,5,6,"abl_length"
"anneal",6,"OptimalRules",3.58,1,2.75,3,5,6,"abl_mod"
"anneal",6,"OPTSTEL",3.64,1,2.5,3,5,6,"abl_mod"
"anneal",6,"OptimalRules",4.22,1,3,5,6,6,"abl_acc"
"anneal",6,"OPTSTEL",4,1,2.75,4,6,6,"abl_acc"
"anneal",6,"OptimalRules",5,5,5,5,5,5,"abl_min_cov"
"anneal",6,"OPTSTEL",5,5,5,5,5,5,"abl_min_cov"
"anneal",6,"OptimalRules",3.58,1,2.75,3,5,6,"abl_max_cov"
"anneal",6,"OPTSTEL",3.64,1,2.5,3,5,6,"abl_max_cov"
"anneal",6,"OptimalRules",3.58,1,2.75,3,5,6,"abl_overlap"
"anneal",6,"OPTSTEL",3.64,1,2.5,3,5,6,"abl_overlap"
"anneal",6,"OptimalRules",3.6,1,2.25,3,4.75,7,"abl_preselect"
"anneal",6,"OPTSTEL",3.6,1,2.25,3,4.75,7,"abl_preselect"
"anneal",7,"OptimalRules",3.38,1,2,3,5,6,"no_abl"
"anneal",7,"OPTSTEL",3.5,1,2,3.5,5.25,6,"no_abl"
"anneal",7,"OptimalRules",3.38,1,2,3,5,6,"abl_conf"
"anneal",7,"OPTSTEL",3.5,1,2,3.5,5,6,"abl_conf"
"anneal",7,"OptimalRules",3.38,1,2,3,5,6,"abl_supp"
"anneal",7,"OPTSTEL",3.5,1,2,3.5,5.25,6,"abl_supp"
"anneal",7,"OptimalRules",3.69,1,2,4,5,6,"abl_length"
"anneal",7,"OPTSTEL",3.83,1,2,4,5.25,6,"abl_length"
"anneal",7,"OptimalRules",3.38,1,2,3,5,6,"abl_mod"
"anneal",7,"OPTSTEL",3.5,1,2,3.5,5.25,6,"abl_mod"
"anneal",7,"OptimalRules",4.09,1,2.5,4,6,6,"abl_acc"
"anneal",7,"OPTSTEL",3.9,1,2.25,4,5.75,6,"abl_acc"
"anneal",7,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"anneal",7,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"anneal",7,"OptimalRules",3.38,1,2,3,5,6,"abl_max_cov"
"anneal",7,"OPTSTEL",3.5,1,2,3.5,5.25,6,"abl_max_cov"
"anneal",7,"OptimalRules",3.38,1,2,3,5,6,"abl_overlap"
"anneal",7,"OPTSTEL",3.5,1,2,3.5,5.25,6,"abl_overlap"
"anneal",7,"OptimalRules",3.54,1,2,3,5,7,"abl_preselect"
"anneal",7,"OPTSTEL",3.55,1,2,3,5.5,7,"abl_preselect"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"no_abl"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"no_abl"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_conf"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_conf"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_supp"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_supp"
"anneal",8,"OptimalRules",4.36,1,3,5,6,6,"abl_length"
"anneal",8,"OPTSTEL",4.36,1,3,5,6,6,"abl_length"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_mod"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_mod"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_acc"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_acc"
"anneal",8,"OptimalRules",6,6,6,6,6,6,"abl_min_cov"
"anneal",8,"OPTSTEL",6,6,6,6,6,6,"abl_min_cov"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_max_cov"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_max_cov"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_overlap"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_overlap"
"anneal",8,"OptimalRules",3.91,1,2.5,3,6,6,"abl_preselect"
"anneal",8,"OPTSTEL",4,1,2.25,4,6,6,"abl_preselect"
"anneal",9,"OptimalRules",3.73,1,2,4,5.5,6,"no_abl"
"anneal",9,"OPTSTEL",3.5,1,2,3.5,5,6,"no_abl"
"anneal",9,"OptimalRules",3.64,1,1.5,4,5.5,6,"abl_conf"
"anneal",9,"OPTSTEL",3.4,1,1.25,3.5,5,6,"abl_conf"
"anneal",9,"OptimalRules",3.55,1,2,4,5,6,"abl_supp"
"anneal",9,"OPTSTEL",3.55,1,2,4,5,6,"abl_supp"
"anneal",9,"OptimalRules",3.73,1,2,4,5.5,6,"abl_length"
"anneal",9,"OPTSTEL",3.5,1,2,3.5,5,6,"abl_length"
"anneal",9,"OptimalRules",3.73,1,2,4,5.5,6,"abl_mod"
"anneal",9,"OPTSTEL",3.5,1,2,3.5,5,6,"abl_mod"
"anneal",9,"OptimalRules",4.1,1,3.25,4.5,5,6,"abl_acc"
"anneal",9,"OPTSTEL",4.1,1,3.25,4.5,5,6,"abl_acc"
"anneal",9,"OptimalRules",6,6,6,6,6,6,"abl_min_cov"
"anneal",9,"OPTSTEL",6,6,6,6,6,6,"abl_min_cov"
"anneal",9,"OptimalRules",3.73,1,2,4,5.5,6,"abl_max_cov"
"anneal",9,"OPTSTEL",3.5,1,2,3.5,5,6,"abl_max_cov"
"anneal",9,"OptimalRules",3.73,1,2,4,5.5,6,"abl_overlap"
"anneal",9,"OPTSTEL",3.5,1,2,3.5,5,6,"abl_overlap"
"anneal",9,"OptimalRules",3.4,1,2,3.5,4.75,6,"abl_preselect"
"anneal",9,"OPTSTEL",3.4,1,2,3.5,4.75,6,"abl_preselect"
"anneal",10,"OptimalRules",3.67,1,2,3,5,6,"no_abl"
"anneal",10,"OPTSTEL",3.75,1,2,4,5.25,6,"no_abl"
"anneal",10,"OptimalRules",3.5,1,2,3,5,6,"abl_conf"
"anneal",10,"OPTSTEL",3.7,1,2,4,5,6,"abl_conf"
"anneal",10,"OptimalRules",3.67,1,2,3.5,5,6,"abl_supp"
"anneal",10,"OPTSTEL",3.9,1,2.25,4.5,5,6,"abl_supp"
"anneal",10,"OptimalRules",3.67,1,2,3.5,5,6,"abl_length"
"anneal",10,"OPTSTEL",3.9,1,2.25,4.5,5,6,"abl_length"
"anneal",10,"OptimalRules",3.67,1,2,3.5,5,6,"abl_mod"
"anneal",10,"OPTSTEL",3.9,1,2.25,4.5,5,6,"abl_mod"
"anneal",10,"OptimalRules",4.33,1,3,5,6,6,"abl_acc"
"anneal",10,"OPTSTEL",4.12,1,3,4.5,5.25,6,"abl_acc"
"anneal",10,"OptimalRules",6,6,6,6,6,6,"abl_min_cov"
"anneal",10,"OPTSTEL",6,6,6,6,6,6,"abl_min_cov"
"anneal",10,"OptimalRules",3.67,1,2,3.5,5,6,"abl_max_cov"
"anneal",10,"OPTSTEL",3.9,1,2.25,4.5,5,6,"abl_max_cov"
"anneal",10,"OptimalRules",3.67,1,2,3.5,5,6,"abl_overlap"
"anneal",10,"OPTSTEL",3.9,1,2.25,4.5,5,6,"abl_overlap"
"anneal",10,"OptimalRules",3.42,1,2,3,4.5,6,"abl_preselect"
"anneal",10,"OPTSTEL",3.6,1,2,3.5,5.5,6,"abl_preselect"
