"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"heart",8,0.01,0.999,0.1958,0.0317,0.027,0,"Optimal",0.176,26.7991,852,1,"abl_min_cov"
"heart",8,0.01,0.025,0.9788,0.0317,0.0378,0.4973,"Optimal",433.767,460.2892,852,15,"abl_max_cov"
"heart",8,0.01,0.025,0.9788,0.0317,0.0378,0.4919,"Optimal",189.09,215.5096,852,15,"abl_overlap"
"heart",8,0.01,0.025,0.9788,0.0317,0.0378,0.4162,"Optimal",423.229,500.9694,2521,15,"abl_preselect"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4378,"Optimal",111.028,136.8038,830,13,"no_abl"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4973,"Optimal",135.527,161.3079,830,13,"abl_conf"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4378,"Optimal",35.143,60.9485,830,13,"abl_supp"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4703,"Optimal",89.384,115.358,830,13,"abl_length"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4703,"Optimal",154.147,180.0416,830,13,"abl_mod"
"heart",9,0.999,0.025,0.9788,0.0423,0.1297,0.4757,"Optimal",4.218,30.2487,830,9,"abl_acc"
"heart",9,0.01,0.999,0.3492,0.0423,0.0152,0,"Optimal",0.26,25.9629,830,1,"abl_min_cov"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4865,"Optimal",50.746,76.4331,830,12,"abl_max_cov"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.5838,"Optimal",64.283,89.9244,830,13,"abl_overlap"
"heart",9,0.01,0.025,0.9788,0.0423,0.0486,0.4486,"Optimal",74.995,147.0673,2336,12,"abl_preselect"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",171.777,197.6817,829,14,"no_abl"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",599.294,625.2238,829,14,"abl_conf"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",210.392,236.1813,829,14,"abl_supp"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",169.443,195.4807,829,14,"abl_length"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",412.508,438.6458,829,14,"abl_mod"
"heart",10,0.999,0.025,0.9788,0.0423,0.1297,0.4973,"Optimal",3.293,29.3867,829,10,"abl_acc"
"heart",10,0.01,0.999,0.2169,0.0423,0.0488,0,"Optimal",0.265,26.1982,829,1,"abl_min_cov"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",277.84,303.6164,829,14,"abl_max_cov"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4811,"Optimal",131.379,157.1943,829,14,"abl_overlap"
"heart",10,0.01,0.025,0.9788,0.0423,0.0486,0.4,"Optimal",575.79,652.9179,2476,14,"abl_preselect"
