"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"vote",2,0.01,0.025,0.9803,0.0262,0.0268,0.3043,"Optimal",0.747,84.4582,1664,5,"abl_preselect"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.36,29.7002,578,4,"no_abl"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.366,29.9066,578,4,"abl_conf"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.358,29.9631,578,4,"abl_supp"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.366,29.7175,578,4,"abl_length"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.376,29.8451,578,4,"abl_mod"
"vote",3,0.999,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.307,29.6244,578,4,"abl_acc"
"vote",3,0.01,0.999,0.5311,0.023,0.0185,0,"Optimal",0.404,29.8895,578,1,"abl_min_cov"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.385,29.6224,578,4,"abl_max_cov"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.365,29.7606,578,4,"abl_overlap"
"vote",3,0.01,0.025,0.9902,0.023,0.0298,0.2086,"Optimal",0.651,83.2416,1634,4,"abl_preselect"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.4262,"Optimal",0.596,27.6443,530,5,"no_abl"
"vote",4,0.01,0.025,0.977,0.0262,0.0336,0.4497,"Optimal",0.448,27.5253,530,5,"abl_conf"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.2785,"Optimal",0.47,27.4609,530,5,"abl_supp"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.4262,"Optimal",0.452,27.5146,530,5,"abl_length"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.4262,"Optimal",0.555,27.6053,530,5,"abl_mod"
"vote",4,0.999,0.025,0.977,0.0262,0.0268,0.4262,"Optimal",0.512,27.3927,530,5,"abl_acc"
"vote",4,0.01,0.999,0.4557,0.0262,0.0072,0,"Optimal",0.33,27.3172,530,1,"abl_min_cov"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.4262,"Optimal",0.481,27.2873,530,5,"abl_max_cov"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.6577,"Optimal",0.422,27.3571,530,5,"abl_overlap"
"vote",4,0.01,0.025,0.977,0.0262,0.0268,0.4262,"Optimal",0.992,83.4573,1638,5,"abl_preselect"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2886,"Optimal",0.932,29.5646,564,4,"no_abl"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2785,"Optimal",1.024,29.8935,564,4,"abl_conf"
"vote",5,0.01,0.025,0.977,0.0197,0.0201,0.198,"Optimal",0.626,29.6633,564,4,"abl_supp"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2886,"Optimal",1.306,30.0383,564,4,"abl_length"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2886,"Optimal",1.035,29.6726,564,4,"abl_mod"
"vote",5,0.999,0.025,0.9836,0.0197,0.0333,0.0667,"Optimal",0.289,28.9172,564,3,"abl_acc"
"vote",5,0.01,0.999,0.5902,0.0197,0.0167,0,"Optimal",0.359,29.1029,564,1,"abl_min_cov"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2886,"Optimal",0.782,29.5583,564,4,"abl_max_cov"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2886,"Optimal",1.003,29.7355,564,4,"abl_overlap"
"vote",5,0.01,0.025,0.977,0.0197,0.0235,0.2886,"Optimal",2.436,82.2949,1580,4,"abl_preselect"
"vote",6,0.01,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.335,29.1639,568,4,"no_abl"
"vote",6,0.01,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.35,29.6573,568,4,"abl_conf"
"vote",6,0.01,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.335,29.2027,568,4,"abl_supp"
"vote",6,0.01,0.025,0.977,0.0295,0.0302,0.2852,"Optimal",0.371,29.3444,568,4,"abl_length"
"vote",6,0.01,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.362,29.0934,568,4,"abl_mod"
"vote",6,0.999,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.355,29.4557,568,4,"abl_acc"
"vote",6,0.01,0.999,0.5082,0.0295,0.0129,0,"Optimal",0.44,29.3286,568,1,"abl_min_cov"
"vote",6,0.01,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.371,29.326,568,4,"abl_max_cov"
"vote",6,0.01,0.025,0.977,0.0295,0.0336,0.2919,"Optimal",0.347,29.315,568,4,"abl_overlap"
"vote",6,0.01,0.025,0.9803,0.0295,0.0334,0.2977,"Optimal",0.575,84.4159,1659,4,"abl_preselect"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.39,29.8086,581,4,"no_abl"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.398,29.9092,581,4,"abl_conf"
"vote",7,0.01,0.025,0.9803,0.0262,0.0301,0.1204,"Optimal",0.395,29.7381,581,4,"abl_supp"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.392,29.9033,581,4,"abl_length"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.395,29.9362,581,4,"abl_mod"
"vote",7,0.999,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.396,29.7585,581,4,"abl_acc"
"vote",7,0.01,0.999,0.5934,0.0262,0.0221,0,"Optimal",0.396,29.8976,581,1,"abl_min_cov"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.466,30.1911,581,4,"abl_max_cov"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.405,29.9569,581,4,"abl_overlap"
"vote",7,0.01,0.025,0.9803,0.0262,0.0334,0.2809,"Optimal",0.706,89.1921,1752,4,"abl_preselect"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.423,29.4761,573,4,"no_abl"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.452,30.4561,573,4,"abl_conf"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.49,29.9086,573,4,"abl_supp"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.414,29.6856,573,4,"abl_length"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.407,29.6649,573,4,"abl_mod"
"vote",8,0.999,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.427,29.6655,573,4,"abl_acc"
"vote",8,0.01,0.999,0.5836,0.0295,0.0225,0,"Optimal",0.253,29.5486,573,1,"abl_min_cov"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.668,30.1435,573,4,"abl_max_cov"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",0.392,29.625,573,4,"abl_overlap"
"vote",8,0.01,0.025,0.9869,0.0295,0.0332,0.495,"Optimal",1.512,90.9101,1763,4,"abl_preselect"
"vote",9,0.01,0.025,0.977,0.0262,0.0336,0.4966,"Optimal",1.093,30.8196,585,5,"no_abl"
"vote",9,0.01,0.025,0.977,0.0262,0.0336,0.4966,"Optimal",1.41,31.6176,585,5,"abl_conf"
"vote",9,0.01,0.025,0.977,0.0262,0.0235,0.5,"Optimal",1.235,31.2486,585,5,"abl_supp"
"vote",9,0.01,0.025,0.977,0.0262,0.0336,0.4966,"Optimal",0.939,30.9652,585,5,"abl_length"
"vote",9,0.01,0.025,0.977,0.0262,0.0336,0.4966,"Optimal",1.361,31.2475,585,5,"abl_mod"
"vote",9,0.999,0.025,0.977,0.0262,0.0369,0.4899,"Optimal",1.338,31.2102,585,5,"abl_acc"
"vote",9,0.01,0.999,0.5508,0.0262,0.0179,0,"Optimal",0.42,30.4947,585,1,"abl_min_cov"
"vote",9,0.01,0.025,0.977,0.0262,0.0336,0.4966,"Optimal",1.633,31.5141,585,5,"abl_max_cov"
"vote",9,0.01,0.025,0.977,0.0262,0.0268,0.7987,"Optimal",0.846,30.7158,585,5,"abl_overlap"
"vote",9,0.01,0.025,0.977,0.0262,0.0336,0.4966,"Optimal",3.258,79.2143,1498,5,"abl_preselect"
"vote",10,0.01,0.025,0.977,0.0131,0.0168,0.3993,"Optimal",1.015,27.6141,519,5,"no_abl"
"vote",10,0.01,0.025,0.977,0.0131,0.0168,0.3993,"Optimal",0.971,27.4096,519,5,"abl_conf"
"vote",10,0.01,0.025,0.977,0.0131,0.0101,0.4463,"Optimal",1.076,27.5731,519,5,"abl_supp"
"vote",10,0.01,0.025,0.977,0.0131,0.0168,0.3993,"Optimal",0.932,27.4791,519,5,"abl_length"
"vote",10,0.01,0.025,0.977,0.0131,0.0168,0.3993,"Optimal",0.965,27.4737,519,5,"abl_mod"
"vote",10,0.999,0.025,0.977,0.0131,0.0336,0.2248,"Optimal",0.268,26.7189,519,4,"abl_acc"
"vote",10,0.01,0.999,0.5803,0.0131,0.0056,0,"Optimal",0.325,26.9008,519,1,"abl_min_cov"
"vote",10,0.01,0.025,0.977,0.0131,0.0168,0.3993,"Optimal",1.84,28.5097,519,5,"abl_max_cov"
"vote",10,0.01,0.025,0.977,0.0131,0.0168,0.3993,"Optimal",1.103,27.7764,519,5,"abl_overlap"
"vote",10,0.01,0.025,0.977,0.0131,0.0134,0.2282,"Optimal",1.333,76.0704,1473,4,"abl_preselect"
