"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"CAR",3,"OPTSTEL",4.25,1,4,5,5,6,"abl_length"
"CAR",3,"OptimalRules",4.5,1,4,5,5,6,"abl_mod"
"CAR",3,"OPTSTEL",4.25,1,4,5,5,6,"abl_mod"
"CAR",3,"OptimalRules",4.33,1,4,5,5,6,"abl_acc"
"CAR",3,"OPTSTEL",4.27,1,4,5,5,6,"abl_acc"
"CAR",3,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",3,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",3,"OptimalRules",4.46,1,4,5,5,6,"abl_max_cov"
"CAR",3,"OPTSTEL",4.2,1,3.75,5,5,6,"abl_max_cov"
"CAR",3,"OptimalRules",4.5,1,4,5,5,6,"abl_overlap"
"CAR",3,"OPTSTEL",4.25,1,4,5,5,6,"abl_overlap"
"CAR",3,"OptimalRules",4.38,1,4,5,5,6,"abl_preselect"
"CAR",3,"OPTSTEL",4.11,1,3.5,5,5,6,"abl_preselect"
"CAR",4,"OptimalRules",4.76,1,4,5,6,6,"no_abl"
"CAR",4,"OPTSTEL",4.57,1,4,5,6,6,"no_abl"
"CAR",4,"OptimalRules",4.69,1,4,5,6,6,"abl_conf"
"CAR",4,"OPTSTEL",4.55,1,4,5,6,6,"abl_conf"
"CAR",4,"OptimalRules",4.76,1,4,5,6,6,"abl_supp"
"CAR",4,"OPTSTEL",4.64,1,4,5,6,6,"abl_supp"
"CAR",4,"OptimalRules",4.76,1,4,5,6,6,"abl_length"
"CAR",4,"OPTSTEL",4.57,1,4,5,6,6,"abl_length"
"CAR",4,"OptimalRules",4.76,1,4,5,6,6,"abl_mod"
"CAR",4,"OPTSTEL",4.57,1,4,5,6,6,"abl_mod"
"CAR",4,"OptimalRules",4.56,1,4,5,6,6,"abl_acc"
"CAR",4,"OPTSTEL",4.43,1,4,5,5,6,"abl_acc"
"CAR",4,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",4,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",4,"OptimalRules",4.52,1,4,5,6,6,"abl_max_cov"
"CAR",4,"OPTSTEL",4.23,1,3.25,5,5,6,"abl_max_cov"
"CAR",4,"OptimalRules",4.76,1,4,5,6,6,"abl_overlap"
"CAR",4,"OPTSTEL",4.57,1,4,5,6,6,"abl_overlap"
"CAR",4,"OptimalRules",4.44,1,4,5,6,6,"abl_preselect"
"CAR",4,"OPTSTEL",4.11,1,3.5,4,5.5,6,"abl_preselect"
"CAR",5,"OptimalRules",4.48,1,4,5,6,6,"no_abl"
"CAR",5,"OPTSTEL",4.29,1,4,5,5,6,"no_abl"
"CAR",5,"OptimalRules",4.36,1,4,5,5,6,"abl_conf"
"CAR",5,"OPTSTEL",4.24,1,4,5,5,6,"abl_conf"
"CAR",5,"OptimalRules",4.48,1,4,5,6,6,"abl_supp"
"CAR",5,"OPTSTEL",4.29,1,4,5,5,6,"abl_supp"
"CAR",5,"OptimalRules",4.48,1,4,5,6,6,"abl_length"
"CAR",5,"OPTSTEL",4.29,1,4,5,5,6,"abl_length"
"CAR",5,"OptimalRules",4.48,1,4,5,6,6,"abl_mod"
"CAR",5,"OPTSTEL",4.29,1,4,5,5,6,"abl_mod"
"CAR",5,"OptimalRules",4.32,1,4,5,5.75,6,"abl_acc"
"CAR",5,"OPTSTEL",4.32,1,4,5,5.75,6,"abl_acc"
"CAR",5,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",5,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",5,"OptimalRules",4.4,1,4,5,6,6,"abl_max_cov"
"CAR",5,"OPTSTEL",4.19,1,3,5,5,6,"abl_max_cov"
"CAR",5,"OptimalRules",4.48,1,4,5,6,6,"abl_overlap"
"CAR",5,"OPTSTEL",4.29,1,4,5,5,6,"abl_overlap"
"CAR",5,"OptimalRules",4.33,1,4,5,5.25,6,"abl_preselect"
"CAR",5,"OPTSTEL",4.19,1,4,5,5,6,"abl_preselect"
"CAR",6,"OptimalRules",4.84,1,5,5,6,6,"no_abl"
"CAR",6,"OPTSTEL",4.5,1,4.25,5,5,6,"no_abl"
"CAR",6,"OptimalRules",4.75,1,5,5,5.25,6,"abl_conf"
"CAR",6,"OPTSTEL",4.53,1,4.5,5,5,6,"abl_conf"
"CAR",6,"OptimalRules",4.84,1,5,5,6,6,"abl_supp"
"CAR",6,"OPTSTEL",4.5,1,4.25,5,5,6,"abl_supp"
"CAR",6,"OptimalRules",4.88,1,5,5,6,6,"abl_length"
"CAR",6,"OPTSTEL",4.56,1,4.25,5,5.75,6,"abl_length"
"CAR",6,"OptimalRules",4.88,1,5,5,6,6,"abl_mod"
"CAR",6,"OPTSTEL",4.56,1,4.25,5,5.75,6,"abl_mod"
"CAR",6,"OptimalRules",4.5,1,4,5,5.25,6,"abl_acc"
"CAR",6,"OPTSTEL",4.48,1,4,5,5,6,"abl_acc"
"CAR",6,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",6,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",6,"OptimalRules",4.72,1,4.75,5,6,6,"abl_max_cov"
"CAR",6,"OPTSTEL",4.19,1,2.75,5,5.25,6,"abl_max_cov"
"CAR",6,"OptimalRules",4.84,1,5,5,6,6,"abl_overlap"
"CAR",6,"OPTSTEL",4.5,1,4.25,5,5,6,"abl_overlap"
"CAR",6,"OptimalRules",4.69,1,5,5,6,6,"abl_preselect"
"CAR",6,"OPTSTEL",4.42,1,3.5,5,5.5,6,"abl_preselect"
"CAR",7,"OptimalRules",4.7,1,4,5,6,6,"no_abl"
"CAR",7,"OPTSTEL",4.43,1,4,5,5,6,"no_abl"
"CAR",7,"OptimalRules",4.67,1,4,5,5.75,6,"abl_conf"
"CAR",7,"OPTSTEL",4.32,1,4,5,5,6,"abl_conf"
"CAR",7,"OptimalRules",4.7,1,4,5,6,6,"abl_supp"
"CAR",7,"OPTSTEL",4.42,1,4,5,5,6,"abl_supp"
"CAR",7,"OptimalRules",4.7,1,4,5,6,6,"abl_length"
"CAR",7,"OPTSTEL",4.43,1,4,5,5,6,"abl_length"
"CAR",7,"OptimalRules",4.7,1,4,5,6,6,"abl_mod"
"CAR",7,"OPTSTEL",4.43,1,4,5,5,6,"abl_mod"
"CAR",7,"OptimalRules",4.25,1,3.75,5,5,6,"abl_acc"
"CAR",7,"OPTSTEL",4.21,1,3.5,5,5,6,"abl_acc"
"CAR",7,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",7,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",7,"OptimalRules",4.6,1,4,5,6,6,"abl_max_cov"
"CAR",7,"OPTSTEL",4.35,1,3.75,5,5.25,6,"abl_max_cov"
"CAR",7,"OptimalRules",4.7,1,4,5,6,6,"abl_overlap"
"CAR",7,"OPTSTEL",4.43,1,4,5,5,6,"abl_overlap"
"CAR",7,"OptimalRules",4.65,1,4,5,6,6,"abl_preselect"
"CAR",7,"OPTSTEL",4.35,1,4,5,5.25,6,"abl_preselect"
"CAR",8,"OptimalRules",4.38,1,4,5,5,6,"no_abl"
"CAR",8,"OPTSTEL",4.32,1,4,5,5,6,"no_abl"
"CAR",8,"OptimalRules",4.27,1,4,4.5,5,6,"abl_conf"
"CAR",8,"OPTSTEL",4.18,1,4,4,5,6,"abl_conf"
"CAR",8,"OptimalRules",4.38,1,4,5,5,6,"abl_supp"
"CAR",8,"OPTSTEL",4.29,1,4,5,5,6,"abl_supp"
"CAR",8,"OptimalRules",4.38,1,4,5,5,6,"abl_length"
"CAR",8,"OPTSTEL",4.32,1,4,5,5,6,"abl_length"
"CAR",8,"OptimalRules",4.38,1,4,5,5,6,"abl_mod"
"CAR",8,"OPTSTEL",4.32,1,4,5,5,6,"abl_mod"
"CAR",8,"OptimalRules",4.19,1,4,5,5,6,"abl_acc"
"CAR",8,"OPTSTEL",4.19,1,4,5,5,6,"abl_acc"
"CAR",8,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",8,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",8,"OptimalRules",4.35,1,4,5,5,6,"abl_max_cov"
"CAR",8,"OPTSTEL",4.27,1,4,5,5,6,"abl_max_cov"
"CAR",8,"OptimalRules",4.38,1,4,5,5,6,"abl_overlap"
"CAR",8,"OPTSTEL",4.32,1,4,5,5,6,"abl_overlap"
"CAR",8,"OptimalRules",4.4,1,4,5,5,6,"abl_preselect"
"CAR",8,"OPTSTEL",4.2,1,3,5,5,6,"abl_preselect"
"CAR",9,"OptimalRules",4.71,1,5,5,5,6,"no_abl"
"CAR",9,"OPTSTEL",4.35,1,4,5,5,6,"no_abl"
"CAR",9,"OptimalRules",4.64,1,5,5,5,6,"abl_conf"
"CAR",9,"OPTSTEL",4.33,1,4.25,5,5,6,"abl_conf"
"CAR",9,"OptimalRules",4.62,1,5,5,5,6,"abl_supp"
"CAR",9,"OPTSTEL",4.5,1,4.25,5,5,6,"abl_supp"
"CAR",9,"OptimalRules",4.86,1,5,5,5.75,6,"abl_length"
"CAR",9,"OPTSTEL",4.71,1,5,5,5,6,"abl_length"
"CAR",9,"OptimalRules",4.75,1,5,5,5,6,"abl_mod"
"CAR",9,"OPTSTEL",4.5,1,5,5,5,6,"abl_mod"
"CAR",9,"OptimalRules",4.32,1,4,5,5,6,"abl_acc"
"CAR",9,"OPTSTEL",4,1,3,5,5,6,"abl_acc"
"CAR",9,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",9,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",9,"OptimalRules",4.52,1,4,5,5.5,6,"abl_max_cov"
"CAR",9,"OPTSTEL",4.21,1,3,5,5,6,"abl_max_cov"
"CAR",9,"OptimalRules",4.71,1,5,5,5,6,"abl_overlap"
"CAR",9,"OPTSTEL",4.35,1,4,5,5,6,"abl_overlap"
"CAR",9,"OptimalRules",4.38,1,4,5,5,6,"abl_preselect"
"CAR",9,"OPTSTEL",4.21,1,3.5,5,5,6,"abl_preselect"
"CAR",10,"OptimalRules",4.8,1,4.5,5,6,6,"no_abl"
"CAR",10,"OPTSTEL",4.24,1,4,5,5,6,"no_abl"
"CAR",10,"OptimalRules",4.71,1,4.5,5,5.5,6,"abl_conf"
"CAR",10,"OPTSTEL",4.07,1,3.5,5,5,6,"abl_conf"
"CAR",10,"OptimalRules",4.8,1,4.5,5,6,6,"abl_supp"
"CAR",10,"OPTSTEL",4.33,1,4,5,5.75,6,"abl_supp"
"CAR",10,"OptimalRules",4.8,1,4.5,5,6,6,"abl_length"
"CAR",10,"OPTSTEL",4.24,1,4,5,5,6,"abl_length"
"CAR",10,"OptimalRules",4.8,1,4.5,5,6,6,"abl_mod"
"CAR",10,"OPTSTEL",4.24,1,4,5,5,6,"abl_mod"
"CAR",10,"OptimalRules",4.39,1,4,5,5,6,"abl_acc"
"CAR",10,"OPTSTEL",4.35,1,4,5,5,6,"abl_acc"
"CAR",10,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"CAR",10,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"CAR",10,"OptimalRules",4.71,1,5,5,6,6,"abl_max_cov"
"CAR",10,"OPTSTEL",4.29,1,3,5,6,6,"abl_max_cov"
"CAR",10,"OptimalRules",4.8,1,4.5,5,6,6,"abl_overlap"
"CAR",10,"OPTSTEL",4.24,1,4,5,5,6,"abl_overlap"
"CAR",10,"OptimalRules",4.58,1,4,5,6,6,"abl_preselect"
"CAR",10,"OPTSTEL",4.42,1,3.5,5,6,6,"abl_preselect"
