"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"auto",6,4.2799,11.6722,14.8006,8.941,27.2582,"abl_max_cov"
"auto",6,4.2799,11.6722,14.8006,6.134,24.6289,"abl_overlap"
"auto",6,4.2799,13.1403,89.5295,17.371,101.3182,"abl_preselect"
"auto",7,4.2467,11.4096,15.2601,1.444,20.6999,"no_abl"
"auto",7,4.2467,11.4096,15.2601,1.457,20.703,"abl_conf"
"auto",7,4.2467,11.4096,15.2601,2.507,21.9504,"abl_supp"
"auto",7,4.2467,11.4096,15.2601,1.554,21.1405,"abl_length"
"auto",7,4.2467,11.4096,15.2601,1.67,21.0518,"abl_mod"
"auto",7,4.2467,11.4096,15.2601,0.306,19.5483,"abl_acc"
"auto",7,4.2467,11.4096,15.2601,0.148,19.7038,"abl_min_cov"
"auto",7,4.2467,11.4096,15.2601,2.266,21.5019,"abl_max_cov"
"auto",7,4.2467,11.4096,15.2601,1.865,21.0495,"abl_overlap"
"auto",7,4.2467,13.2012,90.0238,9.988,93.2523,"abl_preselect"
"auto",8,4.1957,11.277,14.458,4.236,22.2116,"no_abl"
"auto",8,4.1957,11.277,14.458,5.624,23.9901,"abl_conf"
"auto",8,4.1957,11.277,14.458,5.721,23.8764,"abl_supp"
"auto",8,4.1957,11.277,14.458,6.291,24.5918,"abl_length"
"auto",8,4.1957,11.277,14.458,3.779,22.0478,"abl_mod"
"auto",8,4.1957,11.277,14.458,0.96,19.2023,"abl_acc"
"auto",8,4.1957,11.277,14.458,0.096,18.3598,"abl_min_cov"
"auto",8,4.1957,11.277,14.458,4.594,22.6781,"abl_max_cov"
"auto",8,4.1957,11.277,14.458,3.592,21.9525,"abl_overlap"
"auto",8,4.1957,13.4527,88.3211,10.146,91.8012,"abl_preselect"
"auto",9,4.2735,11.5315,15.0869,4.2,23.1859,"no_abl"
"auto",9,4.2735,11.5315,15.0869,8.442,27.2655,"abl_conf"
"auto",9,4.2735,11.5315,15.0869,3.083,21.9678,"abl_supp"
"auto",9,4.2735,11.5315,15.0869,4.621,23.5078,"abl_length"
"auto",9,4.2735,11.5315,15.0869,6.214,25.2215,"abl_mod"
"auto",9,4.2735,11.5315,15.0869,2.417,21.4157,"abl_acc"
"auto",9,4.2735,11.5315,15.0869,0.142,19.1788,"abl_min_cov"
"auto",9,4.2735,11.5315,15.0869,6.981,26.0149,"abl_max_cov"
"auto",9,4.2735,11.5315,15.0869,7.623,26.5642,"abl_overlap"
"auto",9,4.2735,12.3704,84.1797,3.766,81.1597,"abl_preselect"
"auto",10,4.5099,11.0862,14.0772,2.935,19.9792,"no_abl"
"auto",10,4.5099,11.0862,14.0772,8.134,25.4341,"abl_conf"
"auto",10,4.5099,11.0862,14.0772,1.462,18.6004,"abl_supp"
"auto",10,4.5099,11.0862,14.0772,3.322,20.4928,"abl_length"
"auto",10,4.5099,11.0862,14.0772,3.072,20.4938,"abl_mod"
"auto",10,4.5099,11.0862,14.0772,0.985,18.2361,"abl_acc"
"auto",10,4.5099,11.0862,14.0772,0.1,17.6149,"abl_min_cov"
"auto",10,4.5099,11.0862,14.0772,3.816,20.9869,"abl_max_cov"
"auto",10,4.5099,11.0862,14.0772,3.562,20.9313,"abl_overlap"
"auto",10,4.5099,13.9862,92.3953,19.911,105.019,"abl_preselect"
