"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_conf"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_conf"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_supp"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_supp"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_length"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_length"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_mod"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_mod"
"wine",5,"OptimalRules",2.25,1,1.75,2.5,3,3,"abl_acc"
"wine",5,"OPTSTEL",2.25,1,1.75,2.5,3,3,"abl_acc"
"wine",5,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"wine",5,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_max_cov"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_max_cov"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_overlap"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_overlap"
"wine",5,"OptimalRules",3,2,3,3,3,4,"abl_preselect"
"wine",5,"OPTSTEL",3,2,3,3,3,4,"abl_preselect"
"wine",6,"OptimalRules",2.4,2,2,2,3,3,"no_abl"
"wine",6,"OPTSTEL",2.4,2,2,2,3,3,"no_abl"
"wine",6,"OptimalRules",2.4,2,2,2,3,3,"abl_conf"
"wine",6,"OPTSTEL",2.4,2,2,2,3,3,"abl_conf"
"wine",6,"OptimalRules",2.4,2,2,2,3,3,"abl_supp"
"wine",6,"OPTSTEL",2.4,2,2,2,3,3,"abl_supp"
"wine",6,"OptimalRules",2.6,2,2,3,3,3,"abl_length"
"wine",6,"OPTSTEL",2.6,2,2,3,3,3,"abl_length"
"wine",6,"OptimalRules",2.6,2,2,3,3,3,"abl_mod"
"wine",6,"OPTSTEL",2.6,2,2,3,3,3,"abl_mod"
"wine",6,"OptimalRules",2,2,2,2,2,2,"abl_acc"
"wine",6,"OPTSTEL",2,2,2,2,2,2,"abl_acc"
"wine",6,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"wine",6,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"wine",6,"OptimalRules",2.4,2,2,2,3,3,"abl_max_cov"
"wine",6,"OPTSTEL",2.4,2,2,2,3,3,"abl_max_cov"
"wine",6,"OptimalRules",2.4,2,2,2,3,3,"abl_overlap"
"wine",6,"OPTSTEL",2.4,2,2,2,3,3,"abl_overlap"
"wine",6,"OptimalRules",2.2,2,2,2,2,3,"abl_preselect"
"wine",6,"OPTSTEL",2.2,2,2,2,2,3,"abl_preselect"
"wine",7,"OptimalRules",3.2,2,2,4,4,4,"no_abl"
"wine",7,"OPTSTEL",3.2,2,2,4,4,4,"no_abl"
"wine",7,"OptimalRules",3,2,2,2,4,5,"abl_conf"
"wine",7,"OPTSTEL",3,2,2,2,4,5,"abl_conf"
"wine",7,"OptimalRules",2.6,2,2,2,3,4,"abl_supp"
"wine",7,"OPTSTEL",2.6,2,2,2,3,4,"abl_supp"
"wine",7,"OptimalRules",3.2,2,2,4,4,4,"abl_length"
"wine",7,"OPTSTEL",3.2,2,2,4,4,4,"abl_length"
"wine",7,"OptimalRules",3.2,2,2,4,4,4,"abl_mod"
"wine",7,"OPTSTEL",3.2,2,2,4,4,4,"abl_mod"
"wine",7,"OptimalRules",2.33,2,2,2,2.5,3,"abl_acc"
"wine",7,"OPTSTEL",2.33,2,2,2,2.5,3,"abl_acc"
"wine",7,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"wine",7,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"wine",7,"OptimalRules",3.2,2,2,4,4,4,"abl_max_cov"
"wine",7,"OPTSTEL",3.2,2,2,4,4,4,"abl_max_cov"
"wine",7,"OptimalRules",2.6,2,2,3,3,3,"abl_overlap"
"wine",7,"OPTSTEL",2.6,2,2,3,3,3,"abl_overlap"
"wine",7,"OptimalRules",2.4,2,2,2,3,3,"abl_preselect"
"wine",7,"OPTSTEL",2.4,2,2,2,3,3,"abl_preselect"
"wine",8,"OptimalRules",2.4,2,2,2,3,3,"no_abl"
"wine",8,"OPTSTEL",2.4,2,2,2,3,3,"no_abl"
"wine",8,"OptimalRules",2.4,2,2,2,3,3,"abl_conf"
"wine",8,"OPTSTEL",2.4,2,2,2,3,3,"abl_conf"
"wine",8,"OptimalRules",2.2,2,2,2,2,3,"abl_supp"
"wine",8,"OPTSTEL",2.2,2,2,2,2,3,"abl_supp"
"wine",8,"OptimalRules",2.6,2,2,3,3,3,"abl_length"
"wine",8,"OPTSTEL",2.6,2,2,3,3,3,"abl_length"
"wine",8,"OptimalRules",2.4,2,2,2,3,3,"abl_mod"
"wine",8,"OPTSTEL",2.4,2,2,2,3,3,"abl_mod"
"wine",8,"OptimalRules",2.5,2,2,2.5,3,3,"abl_acc"
"wine",8,"OPTSTEL",2.33,2,2,2,2.5,3,"abl_acc"
"wine",8,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"wine",8,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"wine",8,"OptimalRules",2.4,2,2,2,3,3,"abl_max_cov"
"wine",8,"OPTSTEL",2.4,2,2,2,3,3,"abl_max_cov"
"wine",8,"OptimalRules",2.4,2,2,2,3,3,"abl_overlap"
"wine",8,"OPTSTEL",2.4,2,2,2,3,3,"abl_overlap"
"wine",8,"OptimalRules",2.4,2,2,2,3,3,"abl_preselect"
"wine",8,"OPTSTEL",2.4,2,2,2,3,3,"abl_preselect"
"wine",9,"OptimalRules",2.4,2,2,2,2,4,"no_abl"
"wine",9,"OPTSTEL",2.4,2,2,2,2,4,"no_abl"
"wine",9,"OptimalRules",3,2,2.5,3,3.5,4,"abl_conf"
"wine",9,"OPTSTEL",3,2,2.5,3,3.5,4,"abl_conf"
"wine",9,"OptimalRules",2.4,2,2,2,2,4,"abl_supp"
"wine",9,"OPTSTEL",2.4,2,2,2,2,4,"abl_supp"
"wine",9,"OptimalRules",2.8,2,2,2,4,4,"abl_length"
"wine",9,"OPTSTEL",2.5,2,2,2,2.5,4,"abl_length"
"wine",9,"OptimalRules",2.8,2,2,2,4,4,"abl_mod"
"wine",9,"OPTSTEL",2.5,2,2,2,2.5,4,"abl_mod"
"wine",9,"OptimalRules",2.75,2,2,2.5,3.25,4,"abl_acc"
"wine",9,"OPTSTEL",2.75,2,2,2.5,3.25,4,"abl_acc"
"wine",9,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"wine",9,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"wine",9,"OptimalRules",2.4,2,2,2,2,4,"abl_max_cov"
"wine",9,"OPTSTEL",2.4,2,2,2,2,4,"abl_max_cov"
"wine",9,"OptimalRules",2.4,2,2,2,2,4,"abl_overlap"
"wine",9,"OPTSTEL",2.4,2,2,2,2,4,"abl_overlap"
"wine",9,"OptimalRules",2.2,2,2,2,2,3,"abl_preselect"
"wine",9,"OPTSTEL",2.2,2,2,2,2,3,"abl_preselect"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"no_abl"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"no_abl"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"abl_conf"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"abl_conf"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"abl_supp"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"abl_supp"
"wine",10,"OptimalRules",2.6,2,2,3,3,3,"abl_length"
"wine",10,"OPTSTEL",2.6,2,2,3,3,3,"abl_length"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"abl_mod"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"abl_mod"
"wine",10,"OptimalRules",3,2,2.75,3,3.25,4,"abl_acc"
"wine",10,"OPTSTEL",3,2,2.75,3,3.25,4,"abl_acc"
"wine",10,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"wine",10,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"abl_max_cov"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"abl_max_cov"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"abl_overlap"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"abl_overlap"
"wine",10,"OptimalRules",2.4,2,2,2,3,3,"abl_preselect"
"wine",10,"OPTSTEL",2.4,2,2,2,3,3,"abl_preselect"
