"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"newthyroid",1,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_mod"
"newthyroid",1,"test","all","OptimalRules",0.969230769230769,0.986111111111111,0.924603174603175,0.952774022154226,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,0.8,0.875,0.75,0.761904761904762,"abl_mod"
"newthyroid",1,"test","covered","OptimalRules",0.984126984126984,0.992753623188406,0.972222222222222,0.981844242713808,1,1,1,1,0.75,0.833333333333333,0.75,0.733333333333333,"abl_mod"
"newthyroid",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0,0,0,NA,1,1,1,1,"abl_mod"
"newthyroid",1,"train","all","OPTSTEL",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_mod"
"newthyroid",1,"train","covered","OPTSTEL",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_mod"
"newthyroid",1,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_mod"
"newthyroid",1,"test","all","OPTSTEL",0.984615384615385,0.99290780141844,0.952380952380952,0.970774744968293,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,1,1,1,1,"abl_mod"
"newthyroid",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_mod"
"newthyroid",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0,0,0,NA,1,1,1,1,"abl_mod"
"newthyroid",1,"train","all","OptimalRules",0.973333333333333,0.963636363636364,0.947735546818116,0.954634116351727,0.972222222222222,0.961904761904762,0.946794871794872,0.953281207453223,1,1,1,1,"abl_acc"
"newthyroid",1,"train","covered","OptimalRules",0.972789115646258,0.958851674641148,0.945090044172613,0.950862903278188,0.971631205673759,0.956613756613757,0.943853695324284,0.949100022784233,1,1,1,1,"abl_acc"
"newthyroid",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_acc"
"newthyroid",1,"test","all","OptimalRules",0.953846153846154,0.941471571906355,0.91735679779158,0.92711259754738,0.983333333333333,0.96969696969697,0.952380952380952,0.958485958485958,0.6,0.583333333333333,0.583333333333333,0.583333333333333,"abl_acc"
"newthyroid",1,"test","covered","OptimalRules",0.951612903225806,0.926086956521739,0.908097538532321,0.914481018600012,0.982456140350877,0.958333333333333,0.952380952380952,0.952136752136752,0.6,0.583333333333333,0.583333333333333,0.583333333333333,"abl_acc"
"newthyroid",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_acc"
"newthyroid",1,"train","all","OPTSTEL",0.973333333333333,0.963636363636364,0.947735546818116,0.954634116351727,0.972222222222222,0.961904761904762,0.946794871794872,0.953281207453223,1,1,1,1,"abl_acc"
"newthyroid",1,"train","covered","OPTSTEL",0.984375,0.990909090909091,0.649122807017544,0.981899330523184,0.983739837398374,0.990476190476191,0.649122807017544,0.981678794178794,1,1,1,1,"abl_acc"
"newthyroid",1,"train","notcovered","OPTSTEL",0.909090909090909,0.909090909090909,0.333333333333333,0.952380952380952,0.904761904761905,0.904761904761905,0.333333333333333,0.95,1,1,1,1,"abl_acc"
"newthyroid",1,"test","all","OPTSTEL",0.953846153846154,0.941471571906355,0.91735679779158,0.92711259754738,0.983333333333333,0.96969696969697,0.952380952380952,0.958485958485958,0.6,0.583333333333333,0.583333333333333,0.583333333333333,"abl_acc"
"newthyroid",1,"test","covered","OPTSTEL",0.980769230769231,0.989130434782609,0.666666666666667,0.994505494505495,1,1,1,1,0.666666666666667,0.666666666666667,0.5,0.8,"abl_acc"
"newthyroid",1,"test","notcovered","OPTSTEL",0.846153846153846,0.846153846153846,0.333333333333333,0.916666666666667,0.909090909090909,0.909090909090909,0.5,0.952380952380952,0.5,0.5,0.5,0.666666666666667,"abl_acc"
"newthyroid",1,"train","all","OptimalRules",0.806666666666667,0.709335219236209,0.63914373088685,0.776190476190476,0.805555555555556,0.707611318271551,0.641025641025641,0.776119402985075,0.833333333333333,0.75,0.9,0.777777777777778,"abl_min_cov"
"newthyroid",1,"train","covered","OptimalRules",0.99009900990099,0.99009900990099,0.5,0.995024875621891,0.989690721649485,0.989690721649485,0.5,0.994818652849741,1,1,1,1,"abl_min_cov"
"newthyroid",1,"train","notcovered","OptimalRules",0.428571428571429,0.428571428571429,0.333333333333333,0.6,0.425531914893617,0.425531914893617,0.333333333333333,0.597014925373134,0.5,0.5,0.5,0.666666666666667,"abl_min_cov"
"newthyroid",1,"test","all","OptimalRules",0.784615384615385,0.730769230769231,0.615942028985507,0.774613003095975,0.783333333333333,0.717391304347826,0.62015503875969,0.765530303030303,0.8,0.833333333333333,0.833333333333333,0.8,"abl_min_cov"
"newthyroid",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_min_cov"
"newthyroid",1,"test","notcovered","OptimalRules",0.461538461538462,0.461538461538462,0.333333333333333,0.631578947368421,0.434782608695652,0.434782608695652,0.333333333333333,0.606060606060606,0.666666666666667,0.666666666666667,0.5,0.8,"abl_min_cov"
"newthyroid",1,"train","all","OPTSTEL",0.806666666666667,0.709335219236209,0.63914373088685,0.776190476190476,0.805555555555556,0.707611318271551,0.641025641025641,0.776119402985075,0.833333333333333,0.75,0.9,0.777777777777778,"abl_min_cov"
"newthyroid",1,"train","covered","OPTSTEL",0.99009900990099,0.99009900990099,0.5,0.995024875621891,0.989690721649485,0.989690721649485,0.5,0.994818652849741,1,1,1,1,"abl_min_cov"
"newthyroid",1,"train","notcovered","OPTSTEL",0.428571428571429,0.428571428571429,0.333333333333333,0.6,0.425531914893617,0.425531914893617,0.333333333333333,0.597014925373134,0.5,0.5,0.5,0.666666666666667,"abl_min_cov"
"newthyroid",1,"test","all","OPTSTEL",0.784615384615385,0.730769230769231,0.615942028985507,0.774613003095975,0.783333333333333,0.717391304347826,0.62015503875969,0.765530303030303,0.8,0.833333333333333,0.833333333333333,0.8,"abl_min_cov"
"newthyroid",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_min_cov"
"newthyroid",1,"test","notcovered","OPTSTEL",0.461538461538462,0.461538461538462,0.333333333333333,0.631578947368421,0.434782608695652,0.434782608695652,0.333333333333333,0.606060606060606,0.666666666666667,0.666666666666667,0.5,0.8,"abl_min_cov"
"newthyroid",1,"train","all","OptimalRules",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_max_cov"
"newthyroid",1,"train","covered","OptimalRules",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_max_cov"
"newthyroid",1,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_max_cov"
"newthyroid",1,"test","all","OptimalRules",0.969230769230769,0.986111111111111,0.924603174603175,0.952774022154226,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,0.8,0.875,0.75,0.761904761904762,"abl_max_cov"
"newthyroid",1,"test","covered","OptimalRules",0.984126984126984,0.992753623188406,0.972222222222222,0.981844242713808,1,1,1,1,0.75,0.833333333333333,0.75,0.733333333333333,"abl_max_cov"
"newthyroid",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0,0,0,NA,1,1,1,1,"abl_max_cov"
"newthyroid",1,"train","all","OPTSTEL",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_max_cov"
"newthyroid",1,"train","covered","OPTSTEL",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_max_cov"
"newthyroid",1,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_max_cov"
"newthyroid",1,"test","all","OPTSTEL",0.984615384615385,0.99290780141844,0.952380952380952,0.970774744968293,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,1,1,1,1,"abl_max_cov"
"newthyroid",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_max_cov"
"newthyroid",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0,0,0,NA,1,1,1,1,"abl_max_cov"
"newthyroid",1,"train","all","OptimalRules",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_overlap"
"newthyroid",1,"train","covered","OptimalRules",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_overlap"
"newthyroid",1,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_overlap"
"newthyroid",1,"test","all","OptimalRules",0.984615384615385,0.99290780141844,0.952380952380952,0.970774744968293,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,1,1,1,1,"abl_overlap"
"newthyroid",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"newthyroid",1,"test","notcovered","OptimalRules",0.666666666666667,0.666666666666667,0.5,0.8,0.5,0.5,0.5,0.666666666666667,1,1,1,1,"abl_overlap"
"newthyroid",1,"train","all","OPTSTEL",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_overlap"
"newthyroid",1,"train","covered","OPTSTEL",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_overlap"
"newthyroid",1,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_overlap"
"newthyroid",1,"test","all","OPTSTEL",0.984615384615385,0.99290780141844,0.952380952380952,0.970774744968293,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,1,1,1,1,"abl_overlap"
"newthyroid",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"newthyroid",1,"test","notcovered","OPTSTEL",0.666666666666667,0.666666666666667,0.5,0.8,0.5,0.5,0.5,0.666666666666667,1,1,1,1,"abl_overlap"
"newthyroid",1,"train","all","OptimalRules",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_preselect"
"newthyroid",1,"train","covered","OptimalRules",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_preselect"
"newthyroid",1,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_preselect"
"newthyroid",1,"test","all","OptimalRules",0.969230769230769,0.986111111111111,0.924603174603175,0.952774022154226,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,0.8,0.875,0.75,0.761904761904762,"abl_preselect"
"newthyroid",1,"test","covered","OptimalRules",0.984126984126984,0.992753623188406,0.972222222222222,0.981844242713808,1,1,1,1,0.75,0.833333333333333,0.75,0.733333333333333,"abl_preselect"
"newthyroid",1,"test","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0,0,0,NA,1,1,1,1,"abl_preselect"
"newthyroid",1,"train","all","OPTSTEL",0.973333333333333,0.988200589970501,0.934920634920635,0.959783467678205,0.979166666666667,0.990654205607477,0.95,0.969169795310978,0.833333333333333,0.833333333333333,0.5,0.909090909090909,"abl_preselect"
"newthyroid",1,"train","covered","OPTSTEL",0.986394557823129,0.993939393939394,0.965789473684211,0.979385878468447,0.985915492957746,0.993650793650794,0.965789473684211,0.979238854238854,1,1,1,1,"abl_preselect"
"newthyroid",1,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_preselect"
"newthyroid",1,"test","all","OPTSTEL",0.984615384615385,0.99290780141844,0.952380952380952,0.970774744968293,0.983333333333333,0.992424242424242,0.952380952380952,0.970527556734453,1,1,1,1,"abl_preselect"
"newthyroid",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_preselect"
"newthyroid",1,"test","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0,0,0,NA,1,1,1,1,"abl_preselect"
"newthyroid",2,"train","all","OptimalRules",0.986666666666667,0.994100294985251,0.964912280701754,0.978505291005291,0.986111111111111,0.993769470404984,0.964912280701754,0.978336827393431,1,1,1,1,"no_abl"
"newthyroid",2,"train","covered","OptimalRules",0.993243243243243,0.996996996996997,0.981481481481482,0.988967894850248,0.992957746478873,0.996825396825397,0.981481481481482,0.988881294144452,1,1,1,1,"no_abl"
"newthyroid",2,"train","notcovered","OptimalRules",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"no_abl"
"newthyroid",2,"test","all","OptimalRules",0.892307692307692,0.922962962962963,0.777777777777778,0.832691658223573,0.916666666666667,0.929347826086957,0.814814814814815,0.859358288770053,0.6,0.75,0.666666666666667,0.583333333333333,"no_abl"
"newthyroid",2,"test","covered","OptimalRules",0.966101694915254,0.955387205387205,0.915343915343915,0.933490519697416,0.982142857142857,0.958333333333333,0.952380952380952,0.952136752136752,0.666666666666667,0.75,0.75,0.666666666666667,"no_abl"
"newthyroid",2,"test","notcovered","OptimalRules",0.166666666666667,0.166666666666667,0.333333333333333,0.285714285714286,0,0,0,NA,0.5,0.5,0.5,0.666666666666667,"no_abl"
"newthyroid",2,"train","all","OPTSTEL",0.986666666666667,0.994100294985251,0.964912280701754,0.978505291005291,0.986111111111111,0.993769470404984,0.964912280701754,0.978336827393431,1,1,1,1,"no_abl"
"newthyroid",2,"train","covered","OPTSTEL",0.993243243243243,0.996996996996997,0.981481481481482,0.988967894850248,0.992957746478873,0.996825396825397,0.981481481481482,0.988881294144452,1,1,1,1,"no_abl"
"newthyroid",2,"train","notcovered","OPTSTEL",0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,NA,NA,NA,NA,"no_abl"
"newthyroid",2,"test","all","OPTSTEL",0.923076923076923,0.965986394557823,0.842592592592593,0.892793138760881,0.933333333333333,0.971014492753623,0.851851851851852,0.901515151515152,0.8,0.833333333333333,0.833333333333333,0.8,"no_abl"
"newthyroid",2,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"newthyroid",2,"test","notcovered","OPTSTEL",0.166666666666667,0.166666666666667,0.333333333333333,0.285714285714286,0,0,0,NA,0.5,0.5,0.5,0.666666666666667,"no_abl"
"newthyroid",2,"train","all","OptimalRules",0.973333333333333,0.936363636363636,0.973447131341868,0.953919748440296,0.979166666666667,0.952153110047847,0.976106934001671,0.963377996272733,0.833333333333333,0.5,0.833333333333333,0.909090909090909,"abl_conf"
"newthyroid",2,"train","covered","OptimalRules",0.986394557823129,0.96969696969697,0.978423377505946,0.973067076292883,0.985915492957746,0.96969696969697,0.978276353276353,0.972992868645043,1,1,1,1,"abl_conf"
"newthyroid",2,"train","notcovered","OptimalRules",0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_conf"
"newthyroid",2,"test","all","OptimalRules",0.938461538461538,0.899475524475524,0.890572390572391,0.893600713012478,0.966666666666667,0.939393939393939,0.925925925925926,0.925,0.6,0.5,0.583333333333333,0.65,"abl_conf"
"newthyroid",2,"test","covered","OptimalRules",0.953125,0.941142191142191,0.898148148148148,0.914501915708812,0.966666666666667,0.939393939393939,0.925925925925926,0.925,0.75,0.75,0.833333333333333,0.733333333333333,"abl_conf"
"newthyroid",2,"test","notcovered","OptimalRules",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_conf"
"newthyroid",2,"train","all","OPTSTEL",0.973333333333333,0.936363636363636,0.973447131341868,0.953919748440296,0.979166666666667,0.952153110047847,0.976106934001671,0.963377996272733,0.833333333333333,0.5,0.833333333333333,0.909090909090909,"abl_conf"
"newthyroid",2,"train","covered","OPTSTEL",0.986394557823129,0.96969696969697,0.978423377505946,0.973067076292883,0.985915492957746,0.96969696969697,0.978276353276353,0.972992868645043,1,1,1,1,"abl_conf"
"newthyroid",2,"train","notcovered","OPTSTEL",0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0,0,0,NA,"abl_conf"
"newthyroid",2,"test","all","OPTSTEL",0.953846153846154,0.910714285714286,0.918350168350168,0.911704027322689,0.966666666666667,0.939393939393939,0.925925925925926,0.925,0.8,0.666666666666667,0.75,0.833333333333333,"abl_conf"
