"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"titatnic",3,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",3,"OptimalRules",1,1,1,1,1,1,"abl_preselect"
"titatnic",3,"OPTSTEL",1,1,1,1,1,1,"abl_preselect"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",4,"OPTSTEL",2,2,2,2,2,2,"no_abl"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"abl_conf"
"titatnic",4,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",4,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",4,"OPTSTEL",2,2,2,2,2,2,"abl_length"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",4,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",4,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",4,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",4,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",4,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",4,"OPTSTEL",2,2,2,2,2,2,"abl_max_cov"
"titatnic",4,"OptimalRules",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",4,"OPTSTEL",2,2,2,2,2,2,"abl_overlap"
"titatnic",4,"OptimalRules",1,1,1,1,1,1,"abl_preselect"
"titatnic",4,"OPTSTEL",1,1,1,1,1,1,"abl_preselect"
"titatnic",5,"OptimalRules",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",5,"OPTSTEL",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",5,"OptimalRules",2,2,2,2,2,2,"abl_conf"
"titatnic",5,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"titatnic",5,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",5,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",5,"OptimalRules",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",5,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",5,"OptimalRules",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",5,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",5,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",5,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",5,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",5,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",5,"OptimalRules",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",5,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",5,"OptimalRules",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",5,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",5,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",5,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",6,"OPTSTEL",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"abl_conf"
"titatnic",6,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",6,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",6,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",6,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",6,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"titatnic",6,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"titatnic",6,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",6,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",6,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",6,"OptimalRules",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",6,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",6,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",6,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"no_abl"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"abl_conf"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_conf"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",7,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_length"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_mod"
"titatnic",7,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",7,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",7,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_max_cov"
"titatnic",7,"OptimalRules",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_overlap"
"titatnic",7,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",7,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",8,"OPTSTEL",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"abl_conf"
"titatnic",8,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",8,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",8,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",8,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",8,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",8,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",8,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",8,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",8,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",8,"OptimalRules",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",8,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",8,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",8,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"titatnic",9,"OptimalRules",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",9,"OPTSTEL",1.67,1,1.5,2,2,2,"no_abl"
"titatnic",9,"OptimalRules",2,2,2,2,2,2,"abl_conf"
"titatnic",9,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"titatnic",9,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",9,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",9,"OptimalRules",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",9,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_length"
"titatnic",9,"OptimalRules",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",9,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_mod"
"titatnic",9,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",9,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",9,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",9,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",9,"OptimalRules",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",9,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_max_cov"
"titatnic",9,"OptimalRules",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",9,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_overlap"
"titatnic",9,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"titatnic",9,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"no_abl"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"no_abl"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"abl_conf"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"titatnic",10,"OptimalRules",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",10,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"abl_length"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"abl_length"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"abl_mod"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"abl_mod"
"titatnic",10,"OptimalRules",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",10,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"abl_max_cov"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"abl_max_cov"
"titatnic",10,"OptimalRules",2,2,2,2,2,2,"abl_overlap"
"titatnic",10,"OPTSTEL",2,2,2,2,2,2,"abl_overlap"
"titatnic",10,"OptimalRules",1.67,1,1.5,2,2,2,"abl_preselect"
"titatnic",10,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_preselect"
