"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"mammographic",2,"OptimalRules",3.1,1,2.25,3,4,5,"abl_supp"
"mammographic",2,"OPTSTEL",3.1,1,2.25,3,4,5,"abl_supp"
"mammographic",2,"OptimalRules",3.1,1,3,3,3.75,4,"abl_length"
"mammographic",2,"OPTSTEL",3,1,3,3,3,4,"abl_length"
"mammographic",2,"OptimalRules",3.1,1,3,3,3.75,4,"abl_mod"
"mammographic",2,"OPTSTEL",3,1,3,3,3,4,"abl_mod"
"mammographic",2,"OptimalRules",3.1,1,3,3,3.75,4,"abl_acc"
"mammographic",2,"OPTSTEL",3,1,3,3,3,4,"abl_acc"
"mammographic",2,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"mammographic",2,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"mammographic",2,"OptimalRules",3.1,1,3,3,3.75,4,"abl_max_cov"
"mammographic",2,"OPTSTEL",3,1,3,3,3,4,"abl_max_cov"
"mammographic",2,"OptimalRules",3.1,1,3,3,3.75,4,"abl_overlap"
"mammographic",2,"OPTSTEL",3,1,3,3,3,4,"abl_overlap"
"mammographic",2,"OptimalRules",3.4,1,3,4,4,5,"abl_preselect"
"mammographic",2,"OPTSTEL",3.4,1,3,4,4,5,"abl_preselect"
"mammographic",3,"OptimalRules",2.9,2,3,3,3,3,"no_abl"
"mammographic",3,"OPTSTEL",2.9,2,3,3,3,3,"no_abl"
"mammographic",3,"OptimalRules",3,2,3,3,3,4,"abl_conf"
"mammographic",3,"OPTSTEL",3,2,3,3,3,4,"abl_conf"
"mammographic",3,"OptimalRules",2.9,2,3,3,3,3,"abl_supp"
"mammographic",3,"OPTSTEL",2.9,2,3,3,3,3,"abl_supp"
"mammographic",3,"OptimalRules",2.9,2,3,3,3,3,"abl_length"
"mammographic",3,"OPTSTEL",2.9,2,3,3,3,3,"abl_length"
"mammographic",3,"OptimalRules",2.9,2,3,3,3,3,"abl_mod"
"mammographic",3,"OPTSTEL",2.9,2,3,3,3,3,"abl_mod"
"mammographic",3,"OptimalRules",3,2,3,3,3,4,"abl_acc"
"mammographic",3,"OPTSTEL",2.86,2,2.5,3,3,4,"abl_acc"
"mammographic",3,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"mammographic",3,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"mammographic",3,"OptimalRules",2.9,2,3,3,3,3,"abl_max_cov"
"mammographic",3,"OPTSTEL",2.9,2,3,3,3,3,"abl_max_cov"
"mammographic",3,"OptimalRules",2.9,2,3,3,3,3,"abl_overlap"
"mammographic",3,"OPTSTEL",2.9,2,3,3,3,3,"abl_overlap"
"mammographic",3,"OptimalRules",3.33,2,3,3,4,5,"abl_preselect"
"mammographic",3,"OPTSTEL",3.14,2,2.5,3,3.5,5,"abl_preselect"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"no_abl"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"no_abl"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"abl_conf"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"abl_conf"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"abl_supp"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"abl_supp"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"abl_length"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"abl_length"
"mammographic",4,"OptimalRules",2.89,1,2,3,4,5,"abl_mod"
"mammographic",4,"OPTSTEL",2.88,1,2,2.5,4,5,"abl_mod"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"abl_acc"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"abl_acc"
"mammographic",4,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"mammographic",4,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"abl_max_cov"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"abl_max_cov"
"mammographic",4,"OptimalRules",2.82,1,2,3,3.5,5,"abl_overlap"
"mammographic",4,"OPTSTEL",2.82,1,2,3,3.5,5,"abl_overlap"
"mammographic",4,"OptimalRules",2.78,1,2,3,3,4,"abl_preselect"
"mammographic",4,"OPTSTEL",2.78,1,2,3,3,4,"abl_preselect"
"mammographic",5,"OptimalRules",3.2,2,3,3,3.75,4,"no_abl"
"mammographic",5,"OPTSTEL",3.11,2,3,3,3,4,"no_abl"
"mammographic",5,"OptimalRules",3.2,2,3,3,3.75,4,"abl_conf"
"mammographic",5,"OPTSTEL",3.11,2,3,3,3,4,"abl_conf"
"mammographic",5,"OptimalRules",3.3,2,3,3,4,4,"abl_supp"
"mammographic",5,"OPTSTEL",3.22,2,3,3,4,4,"abl_supp"
"mammographic",5,"OptimalRules",3.2,2,3,3,3.75,4,"abl_length"
"mammographic",5,"OPTSTEL",3.11,2,3,3,3,4,"abl_length"
"mammographic",5,"OptimalRules",3.2,2,3,3,3.75,4,"abl_mod"
"mammographic",5,"OPTSTEL",3.11,2,3,3,3,4,"abl_mod"
"mammographic",5,"OptimalRules",3,2,2.25,3,3.75,4,"abl_acc"
"mammographic",5,"OPTSTEL",3.12,2,2.75,3,4,4,"abl_acc"
"mammographic",5,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"mammographic",5,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"mammographic",5,"OptimalRules",3.2,2,3,3,3.75,4,"abl_max_cov"
"mammographic",5,"OPTSTEL",3.11,2,3,3,3,4,"abl_max_cov"
"mammographic",5,"OptimalRules",3.2,2,3,3,3.75,4,"abl_overlap"
"mammographic",5,"OPTSTEL",3.11,2,3,3,3,4,"abl_overlap"
"mammographic",5,"OptimalRules",3.1,2,3,3,3.75,4,"abl_preselect"
"mammographic",5,"OPTSTEL",3.22,2,3,3,4,4,"abl_preselect"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"no_abl"
"mammographic",6,"OPTSTEL",3.17,2,2.25,3.5,4,4,"no_abl"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"abl_conf"
"mammographic",6,"OPTSTEL",3.17,2,2.25,3.5,4,4,"abl_conf"
"mammographic",6,"OptimalRules",2.71,2,2,3,3,4,"abl_supp"
"mammographic",6,"OPTSTEL",2.71,2,2,3,3,4,"abl_supp"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"abl_length"
"mammographic",6,"OPTSTEL",3.17,2,2.25,3.5,4,4,"abl_length"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"abl_mod"
"mammographic",6,"OPTSTEL",3.17,2,2.25,3.5,4,4,"abl_mod"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"abl_acc"
"mammographic",6,"OPTSTEL",3.17,2,2.25,3.5,4,4,"abl_acc"
"mammographic",6,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"mammographic",6,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"abl_max_cov"
"mammographic",6,"OPTSTEL",3.17,2,2.25,3.5,4,4,"abl_max_cov"
"mammographic",6,"OptimalRules",3,2,2,3,4,4,"abl_overlap"
"mammographic",6,"OPTSTEL",3,2,2,3,4,4,"abl_overlap"
"mammographic",6,"OptimalRules",3,2,2,2,4,5,"abl_preselect"
"mammographic",6,"OPTSTEL",3,2,2,2,4,5,"abl_preselect"
"mammographic",7,"OptimalRules",3.64,2,3,4,4,5,"no_abl"
"mammographic",7,"OPTSTEL",3.64,2,3,4,4,5,"no_abl"
"mammographic",7,"OptimalRules",3.09,2,2.5,3,3.5,5,"abl_conf"
"mammographic",7,"OPTSTEL",2.9,2,2.25,3,3,4,"abl_conf"
"mammographic",7,"OptimalRules",3.36,2,3,3,4,5,"abl_supp"
"mammographic",7,"OPTSTEL",3.36,2,3,3,4,5,"abl_supp"
"mammographic",7,"OptimalRules",3.64,2,3,4,4,5,"abl_length"
"mammographic",7,"OPTSTEL",3.64,2,3,4,4,5,"abl_length"
"mammographic",7,"OptimalRules",3.64,2,3,4,4,5,"abl_mod"
"mammographic",7,"OPTSTEL",3.64,2,3,4,4,5,"abl_mod"
"mammographic",7,"OptimalRules",3.64,2,3,4,4,5,"abl_acc"
"mammographic",7,"OPTSTEL",3.64,2,3,4,4,5,"abl_acc"
"mammographic",7,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"mammographic",7,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"mammographic",7,"OptimalRules",3.64,2,3,4,4,5,"abl_max_cov"
"mammographic",7,"OPTSTEL",3.64,2,3,4,4,5,"abl_max_cov"
"mammographic",7,"OptimalRules",3.64,2,3,4,4,5,"abl_overlap"
"mammographic",7,"OPTSTEL",3.64,2,3,4,4,5,"abl_overlap"
"mammographic",7,"OptimalRules",3.7,2,3.25,4,4,5,"abl_preselect"
"mammographic",7,"OPTSTEL",3.7,2,3.25,4,4,5,"abl_preselect"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"no_abl"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"no_abl"
"mammographic",8,"OptimalRules",2.8,2,2,3,3,5,"abl_conf"
"mammographic",8,"OPTSTEL",2.78,2,2,3,3,5,"abl_conf"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"abl_supp"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"abl_supp"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"abl_length"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"abl_length"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"abl_mod"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"abl_mod"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"abl_acc"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"abl_acc"
"mammographic",8,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"mammographic",8,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"abl_max_cov"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"abl_max_cov"
"mammographic",8,"OptimalRules",2.9,2,2.25,3,3,5,"abl_overlap"
"mammographic",8,"OPTSTEL",2.89,2,2,3,3,5,"abl_overlap"
"mammographic",8,"OptimalRules",3.22,2,2,3,4,5,"abl_preselect"
"mammographic",8,"OPTSTEL",3.22,2,2,3,4,5,"abl_preselect"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"no_abl"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"no_abl"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"abl_conf"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"abl_conf"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"abl_supp"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"abl_supp"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"abl_length"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"abl_length"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"abl_mod"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"abl_mod"
"mammographic",9,"OptimalRules",3.09,1,2.5,3,4,5,"abl_acc"
"mammographic",9,"OPTSTEL",3.09,1,2.5,3,4,5,"abl_acc"
"mammographic",9,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"mammographic",9,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"abl_max_cov"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"abl_max_cov"
"mammographic",9,"OptimalRules",3,1,2.5,3,4,4,"abl_overlap"
"mammographic",9,"OPTSTEL",3,1,2.5,3,4,4,"abl_overlap"
"mammographic",9,"OptimalRules",2.91,1,2.5,3,3.5,4,"abl_preselect"
"mammographic",9,"OPTSTEL",2.91,1,2.5,3,3.5,4,"abl_preselect"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"no_abl"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"no_abl"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"abl_conf"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"abl_conf"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"abl_supp"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"abl_supp"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"abl_length"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"abl_length"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"abl_mod"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"abl_mod"
"mammographic",10,"OptimalRules",3.22,2,3,3,4,5,"abl_acc"
"mammographic",10,"OPTSTEL",3.22,2,3,3,4,5,"abl_acc"
"mammographic",10,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"mammographic",10,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"abl_max_cov"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"abl_max_cov"
"mammographic",10,"OptimalRules",3.2,2,3,3,3.75,5,"abl_overlap"
"mammographic",10,"OPTSTEL",3.11,2,3,3,3,5,"abl_overlap"
"mammographic",10,"OptimalRules",3.22,2,3,3,4,5,"abl_preselect"
"mammographic",10,"OPTSTEL",3.12,2,2.75,3,3.25,5,"abl_preselect"
