"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_supp"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_supp"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_length"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_mod"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",3,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",3,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_max_cov"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_overlap"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"haberman",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"haberman",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"no_abl"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"no_abl"
"haberman",4,"OptimalRules",1.6,1,1,2,2,2,"abl_conf"
"haberman",4,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_conf"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"abl_supp"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_supp"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"abl_length"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_length"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"abl_mod"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_mod"
"haberman",4,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"haberman",4,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"haberman",4,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",4,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"abl_max_cov"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_max_cov"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"abl_overlap"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_overlap"
"haberman",4,"OptimalRules",1.8,1,2,2,2,2,"abl_preselect"
"haberman",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_preselect"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"no_abl"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"no_abl"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_conf"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_conf"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_supp"
"haberman",5,"OPTSTEL",1.25,1,1,1,1.25,2,"abl_supp"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_length"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_mod"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"haberman",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",5,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",5,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_max_cov"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_overlap"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"haberman",5,"OptimalRules",1.25,1,1,1,1.25,2,"abl_preselect"
"haberman",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"no_abl"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"no_abl"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"abl_conf"
"haberman",6,"OPTSTEL",2,1,1.75,2,2.25,3,"abl_conf"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"abl_supp"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"abl_supp"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"abl_length"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"abl_length"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"abl_mod"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"abl_mod"
"haberman",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",6,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_acc"
"haberman",6,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",6,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"abl_max_cov"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"abl_max_cov"
"haberman",6,"OptimalRules",2,1,1.75,2,2.25,3,"abl_overlap"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"abl_overlap"
"haberman",6,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_preselect"
"haberman",6,"OPTSTEL",2,1,1.5,2,2.5,3,"abl_preselect"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"no_abl"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"no_abl"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"abl_conf"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"abl_conf"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"abl_supp"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"abl_supp"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"abl_length"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"abl_length"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"abl_mod"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"abl_mod"
"haberman",7,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"haberman",7,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"haberman",7,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",7,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"abl_max_cov"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"abl_max_cov"
"haberman",7,"OptimalRules",1.8,1,1,2,2,3,"abl_overlap"
"haberman",7,"OPTSTEL",1.8,1,1,2,2,3,"abl_overlap"
"haberman",7,"OptimalRules",1.6,1,1,2,2,2,"abl_preselect"
"haberman",7,"OPTSTEL",1.6,1,1,2,2,2,"abl_preselect"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"no_abl"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"no_abl"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"abl_conf"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_conf"
"haberman",8,"OptimalRules",1.5,1,1,1.5,2,2,"abl_supp"
"haberman",8,"OPTSTEL",1.67,1,1.5,2,2,2,"abl_supp"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"abl_length"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"abl_mod"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"haberman",8,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",8,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",8,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"abl_max_cov"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"abl_overlap"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"haberman",8,"OptimalRules",1.25,1,1,1,1.25,2,"abl_preselect"
"haberman",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"haberman",9,"OptimalRules",1.8,1,1,2,2,3,"no_abl"
"haberman",9,"OPTSTEL",1.75,1,1,1.5,2.25,3,"no_abl"
"haberman",9,"OptimalRules",1.8,1,1,2,2,3,"abl_conf"
"haberman",9,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_conf"
"haberman",9,"OptimalRules",1.8,1,1,2,2,3,"abl_supp"
"haberman",9,"OPTSTEL",2,1,1.75,2,2.25,3,"abl_supp"
"haberman",9,"OptimalRules",2.2,1,1,3,3,3,"abl_length"
"haberman",9,"OPTSTEL",2.5,1,2.5,3,3,3,"abl_length"
"haberman",9,"OptimalRules",1.8,1,1,2,2,3,"abl_mod"
"haberman",9,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_mod"
"haberman",9,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",9,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"haberman",9,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",9,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",9,"OptimalRules",1.8,1,1,2,2,3,"abl_max_cov"
"haberman",9,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_max_cov"
"haberman",9,"OptimalRules",1.8,1,1,2,2,3,"abl_overlap"
"haberman",9,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_overlap"
"haberman",9,"OptimalRules",2,1,1,2,3,3,"abl_preselect"
"haberman",9,"OPTSTEL",2,1,1,2,3,3,"abl_preselect"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"no_abl"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"no_abl"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_conf"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_conf"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_supp"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_supp"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_length"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_length"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_mod"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_mod"
"haberman",10,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"haberman",10,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"haberman",10,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"haberman",10,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_max_cov"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_max_cov"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_overlap"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_overlap"
"haberman",10,"OptimalRules",1.5,1,1,1.5,2,2,"abl_preselect"
"haberman",10,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_preselect"
