"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"haberman",3,0.01,0.025,0.9814,0.2465,0.2559,0,"Optimal",0.084,9.5358,268,3,"abl_max_cov"
"haberman",3,0.01,0.025,0.9814,0.2465,0.2559,0,"Optimal",0.072,9.5608,268,3,"abl_overlap"
"haberman",3,0.01,0.025,0.9814,0.2465,0.2559,0,"Optimal",0.143,28.287,798,3,"abl_preselect"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",0.584,10.4977,280,5,"no_abl"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2143,0.3619,"Optimal",0.618,10.6351,280,5,"abl_conf"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",0.613,10.7442,280,5,"abl_supp"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",0.669,10.7085,280,5,"abl_length"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",0.586,10.5,280,5,"abl_mod"
"haberman",4,0.999,0.025,0.9767,0.2047,0.2714,0,"Optimal",0.056,9.9967,280,3,"abl_acc"
"haberman",4,0.01,0.999,0.4419,0.2047,0.1368,0,"Optimal",0.09,9.9513,280,1,"abl_min_cov"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",0.952,10.9659,280,5,"abl_max_cov"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",0.578,10.6087,280,5,"abl_overlap"
"haberman",4,0.01,0.025,0.9767,0.2047,0.2048,0.2476,"Optimal",1.109,27.9971,753,5,"abl_preselect"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.266,9.4922,260,4,"no_abl"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.268,9.5118,260,4,"abl_conf"
"haberman",5,0.01,0.025,0.9767,0.2093,0.2143,0.2952,"Optimal",0.229,9.5152,260,4,"abl_supp"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.245,9.4917,260,4,"abl_length"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.314,9.6449,260,4,"abl_mod"
"haberman",5,0.999,0.025,0.986,0.2093,0.2594,0,"Optimal",0.061,9.3237,260,3,"abl_acc"
"haberman",5,0.01,0.999,0.4372,0.2093,0.1383,0,"Optimal",0.082,9.384,260,1,"abl_min_cov"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.32,9.5384,260,4,"abl_max_cov"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.243,9.4175,260,4,"abl_overlap"
"haberman",5,0.01,0.025,1,0.2093,0.214,0.2884,"Optimal",0.498,24.6521,673,4,"abl_preselect"
"haberman",6,0.01,0.025,0.9814,0.2186,0.2227,0.1185,"Optimal",0.299,9.893,270,4,"no_abl"
"haberman",6,0.01,0.025,0.9767,0.2186,0.2238,0.119,"Optimal",0.298,10.0679,270,4,"abl_conf"
"haberman",6,0.01,0.025,0.9814,0.2186,0.2227,0.1185,"Optimal",0.158,9.7637,270,4,"abl_supp"
"haberman",6,0.01,0.025,0.9814,0.2186,0.2227,0.1185,"Optimal",0.222,10.1609,270,4,"abl_length"
"haberman",6,0.01,0.025,0.9814,0.2186,0.2227,0.1185,"Optimal",0.196,9.8033,270,4,"abl_mod"
"haberman",6,0.999,0.025,0.9814,0.2186,0.2654,0,"Optimal",0.065,9.7107,270,3,"abl_acc"
"haberman",6,0.01,0.999,0.4558,0.2186,0.1531,0,"Optimal",0.081,9.8021,270,1,"abl_min_cov"
"haberman",6,0.01,0.025,0.9814,0.2186,0.2227,0.1185,"Optimal",0.231,9.9982,270,4,"abl_max_cov"
"haberman",6,0.01,0.025,0.9814,0.2186,0.2227,0.1185,"Optimal",0.224,9.8209,270,4,"abl_overlap"
"haberman",6,0.01,0.025,0.9907,0.2186,0.2254,0.2723,"Optimal",0.436,26.882,740,4,"abl_preselect"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.3095,"Optimal",0.554,9.7197,259,5,"no_abl"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.4714,"Optimal",0.465,9.6751,259,5,"abl_conf"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.3095,"Optimal",0.484,9.7454,259,5,"abl_supp"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.3095,"Optimal",0.49,9.737,259,5,"abl_length"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.3095,"Optimal",0.436,9.7281,259,5,"abl_mod"
"haberman",7,0.999,0.025,0.9814,0.2,0.2701,0,"Optimal",0.063,9.3388,259,3,"abl_acc"
"haberman",7,0.01,0.999,0.4233,0.2,0.1429,0,"Optimal",0.082,9.3884,259,1,"abl_min_cov"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.3095,"Optimal",0.39,9.6148,259,5,"abl_max_cov"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.5667,"Optimal",0.461,9.6447,259,5,"abl_overlap"
"haberman",7,0.01,0.025,0.9767,0.2,0.2095,0.3095,"Optimal",1.035,28.5596,770,5,"abl_preselect"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.351,9.9627,269,4,"no_abl"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.509,10.1764,269,4,"abl_conf"
"haberman",8,0.01,0.025,0.9953,0.2326,0.2336,0.1308,"Optimal",0.196,9.7376,269,4,"abl_supp"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.326,9.9793,269,4,"abl_length"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.214,9.7029,269,4,"abl_mod"
"haberman",8,0.999,0.025,0.9953,0.2326,0.2617,0,"Optimal",0.068,9.7286,269,3,"abl_acc"
"haberman",8,0.01,0.999,0.4372,0.2326,0.1383,0,"Optimal",0.085,9.8199,269,1,"abl_min_cov"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.314,9.8951,269,4,"abl_max_cov"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.268,9.9354,269,4,"abl_overlap"
"haberman",8,0.01,0.025,1,0.2326,0.2326,0.2977,"Optimal",0.727,27.1879,747,4,"abl_preselect"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.1857,"Optimal",0.586,10.8324,290,5,"no_abl"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.1857,"Optimal",0.542,10.8463,290,5,"abl_conf"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.1143,"Optimal",0.796,11.0781,290,5,"abl_supp"
"haberman",9,0.01,0.025,0.9767,0.2,0.2048,0.0905,"Optimal",0.468,10.7387,290,5,"abl_length"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.1857,"Optimal",0.565,11.0006,290,5,"abl_mod"
"haberman",9,0.999,0.025,0.9767,0.2,0.2619,0,"Optimal",0.072,10.4927,290,3,"abl_acc"
"haberman",9,0.01,0.999,0.4651,0.2,0.12,0,"Optimal",0.088,10.5179,290,1,"abl_min_cov"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.1857,"Optimal",0.561,10.826,290,5,"abl_max_cov"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.1857,"Optimal",0.507,10.8025,290,5,"abl_overlap"
"haberman",9,0.01,0.025,0.9767,0.2,0.2095,0.4048,"Optimal",0.813,28.7336,786,5,"abl_preselect"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.211,9.987,278,4,"no_abl"
"haberman",10,0.01,0.025,0.986,0.2093,0.217,0.2594,"Optimal",0.218,10.2068,278,4,"abl_conf"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.2,10.2986,278,4,"abl_supp"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.186,10.0112,278,4,"abl_length"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.195,10.2212,278,4,"abl_mod"
"haberman",10,0.999,0.025,1,0.2093,0.2651,0,"Optimal",0.068,10.024,278,3,"abl_acc"
"haberman",10,0.01,0.999,0.4651,0.2093,0.14,0,"Optimal",0.106,10.0528,278,1,"abl_min_cov"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.275,10.2107,278,4,"abl_max_cov"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.18,10.1001,278,4,"abl_overlap"
"haberman",10,0.01,0.025,0.9767,0.2093,0.2143,0.2619,"Optimal",0.496,25.9717,714,4,"abl_preselect"
