"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"banana",3,"OPTSTEL",1.86,1,2,2,2,2,"abl_supp"
"banana",3,"OptimalRules",1.86,1,2,2,2,2,"abl_length"
"banana",3,"OPTSTEL",1.86,1,2,2,2,2,"abl_length"
"banana",3,"OptimalRules",1.86,1,2,2,2,2,"abl_mod"
"banana",3,"OPTSTEL",1.86,1,2,2,2,2,"abl_mod"
"banana",3,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",3,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",3,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",3,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",3,"OptimalRules",1.86,1,2,2,2,2,"abl_max_cov"
"banana",3,"OPTSTEL",1.86,1,2,2,2,2,"abl_max_cov"
"banana",3,"OptimalRules",1.86,1,2,2,2,2,"abl_overlap"
"banana",3,"OPTSTEL",1.86,1,2,2,2,2,"abl_overlap"
"banana",3,"OptimalRules",1.86,1,2,2,2,2,"abl_preselect"
"banana",3,"OPTSTEL",1.86,1,2,2,2,2,"abl_preselect"
"banana",4,"OptimalRules",2,2,2,2,2,2,"no_abl"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"no_abl"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_conf"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_supp"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_supp"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_length"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_length"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_mod"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_mod"
"banana",4,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",4,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_max_cov"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_max_cov"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_overlap"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_overlap"
"banana",4,"OptimalRules",2,2,2,2,2,2,"abl_preselect"
"banana",4,"OPTSTEL",2,2,2,2,2,2,"abl_preselect"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"no_abl"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"no_abl"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_conf"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_conf"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_supp"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_supp"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_length"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_length"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_mod"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_mod"
"banana",5,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",5,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",5,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",5,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_max_cov"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_max_cov"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_overlap"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_overlap"
"banana",5,"OptimalRules",1.86,1,2,2,2,2,"abl_preselect"
"banana",5,"OPTSTEL",1.86,1,2,2,2,2,"abl_preselect"
"banana",6,"OptimalRules",2,2,2,2,2,2,"no_abl"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"no_abl"
"banana",6,"OptimalRules",1.86,1,2,2,2,2,"abl_conf"
"banana",6,"OPTSTEL",1.86,1,2,2,2,2,"abl_conf"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_supp"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_supp"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_length"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_length"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_mod"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_mod"
"banana",6,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",6,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_max_cov"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_max_cov"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_overlap"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_overlap"
"banana",6,"OptimalRules",2,2,2,2,2,2,"abl_preselect"
"banana",6,"OPTSTEL",2,2,2,2,2,2,"abl_preselect"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"no_abl"
"banana",7,"OPTSTEL",1.86,1,2,2,2,2,"no_abl"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"abl_conf"
"banana",7,"OPTSTEL",1.83,1,2,2,2,2,"abl_conf"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"abl_supp"
"banana",7,"OPTSTEL",1.86,1,2,2,2,2,"abl_supp"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"abl_length"
"banana",7,"OPTSTEL",1.86,1,2,2,2,2,"abl_length"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"abl_mod"
"banana",7,"OPTSTEL",1.86,1,2,2,2,2,"abl_mod"
"banana",7,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",7,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",7,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",7,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"abl_max_cov"
"banana",7,"OPTSTEL",1.86,1,2,2,2,2,"abl_max_cov"
"banana",7,"OptimalRules",1.86,1,2,2,2,2,"abl_overlap"
"banana",7,"OPTSTEL",1.86,1,2,2,2,2,"abl_overlap"
"banana",7,"OptimalRules",2,2,2,2,2,2,"abl_preselect"
"banana",7,"OPTSTEL",2,2,2,2,2,2,"abl_preselect"
"banana",8,"OptimalRules",1.86,1,2,2,2,2,"no_abl"
"banana",8,"OPTSTEL",1.86,1,2,2,2,2,"no_abl"
"banana",8,"OptimalRules",1.71,1,1.5,2,2,2,"abl_conf"
"banana",8,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_conf"
"banana",8,"OptimalRules",1.86,1,2,2,2,2,"abl_supp"
"banana",8,"OPTSTEL",1.86,1,2,2,2,2,"abl_supp"
"banana",8,"OptimalRules",1.86,1,2,2,2,2,"abl_length"
"banana",8,"OPTSTEL",1.86,1,2,2,2,2,"abl_length"
"banana",8,"OptimalRules",1.86,1,2,2,2,2,"abl_mod"
"banana",8,"OPTSTEL",1.86,1,2,2,2,2,"abl_mod"
"banana",8,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",8,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",8,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",8,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",8,"OptimalRules",1.86,1,2,2,2,2,"abl_max_cov"
"banana",8,"OPTSTEL",1.86,1,2,2,2,2,"abl_max_cov"
"banana",8,"OptimalRules",1.86,1,2,2,2,2,"abl_overlap"
"banana",8,"OPTSTEL",1.86,1,2,2,2,2,"abl_overlap"
"banana",8,"OptimalRules",1.83,1,2,2,2,2,"abl_preselect"
"banana",8,"OPTSTEL",2,2,2,2,2,2,"abl_preselect"
"banana",9,"OptimalRules",2,2,2,2,2,2,"no_abl"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"no_abl"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_conf"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_supp"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_supp"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_length"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_length"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_mod"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_mod"
"banana",9,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",9,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_max_cov"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_max_cov"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_overlap"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_overlap"
"banana",9,"OptimalRules",2,2,2,2,2,2,"abl_preselect"
"banana",9,"OPTSTEL",2,2,2,2,2,2,"abl_preselect"
"banana",10,"OptimalRules",2,2,2,2,2,2,"no_abl"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"no_abl"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_conf"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_conf"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_supp"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_supp"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_length"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_length"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_mod"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_mod"
"banana",10,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"banana",10,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_min_cov"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_min_cov"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_max_cov"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_max_cov"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_overlap"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_overlap"
"banana",10,"OptimalRules",2,2,2,2,2,2,"abl_preselect"
"banana",10,"OPTSTEL",2,2,2,2,2,2,"abl_preselect"
