"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"ecoli",3,0.01,0.025,0.9786,0.094,0.1004,0.0786,"Optimal",3.993,86.9628,2144,12,"abl_preselect"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4716,"Optimal",3.124,23.1069,518,14,"no_abl"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4672,"Optimal",4.681,24.9796,518,14,"abl_conf"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.3057,"Optimal",2.585,22.4747,518,14,"abl_supp"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4716,"Optimal",3.272,23.2179,518,14,"abl_length"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4716,"Optimal",3.887,23.8892,518,14,"abl_mod"
"ecoli",4,0.999,0.025,0.9786,0.1068,0.3188,0.1834,"Optimal",0.109,20.0759,518,4,"abl_acc"
"ecoli",4,0.01,0.999,0.4017,0.1068,0.0426,0,"Optimal",0.103,20.3637,518,1,"abl_min_cov"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4716,"Optimal",4.47,24.462,518,14,"abl_max_cov"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4716,"Optimal",3.999,24.2182,518,14,"abl_overlap"
"ecoli",4,0.01,0.025,0.9786,0.1068,0.1135,0.4279,"Optimal",4.735,87.3577,2141,13,"abl_preselect"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.0524,"Optimal",0.942,20.3914,508,12,"no_abl"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.048,"Optimal",1.26,20.9838,508,12,"abl_conf"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.048,"Optimal",0.739,20.431,508,12,"abl_supp"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.0524,"Optimal",0.91,20.4409,508,12,"abl_length"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.0524,"Optimal",0.887,20.8125,508,12,"abl_mod"
"ecoli",5,0.999,0.025,0.9786,0.1154,0.3144,0.4934,"Optimal",0.743,20.2731,508,7,"abl_acc"
"ecoli",5,0.01,0.999,0.312,0.1154,0.0548,0,"Optimal",0.093,19.8839,508,1,"abl_min_cov"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.0524,"Optimal",1.148,20.7663,508,12,"abl_max_cov"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.0524,"Optimal",1.128,21.2904,508,12,"abl_overlap"
"ecoli",5,0.01,0.025,0.9786,0.1154,0.1223,0.2271,"Optimal",2.065,86.2763,2175,12,"abl_preselect"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.3231,"Optimal",1.107,18.4551,443,11,"no_abl"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.4541,"Optimal",0.771,17.9798,443,11,"abl_conf"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.3013,"Optimal",0.774,17.8571,443,11,"abl_supp"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.3231,"Optimal",1.017,18.3051,443,11,"abl_length"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.3231,"Optimal",0.862,18.1135,443,11,"abl_mod"
"ecoli",6,0.999,0.025,0.9829,0.1496,0.3087,0.4391,"Optimal",0.141,17.3088,443,5,"abl_acc"
"ecoli",6,0.01,0.999,0.4188,0.1496,0.0918,0,"Optimal",0.114,17.2848,443,1,"abl_min_cov"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.3231,"Optimal",0.736,17.7575,443,11,"abl_max_cov"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.3231,"Optimal",0.931,18.2892,443,11,"abl_overlap"
"ecoli",6,0.01,0.025,0.9786,0.1496,0.1572,0.262,"Optimal",2.359,85.1568,2155,9,"abl_preselect"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.3406,"Optimal",1.397,19.9347,476,12,"no_abl"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.4454,"Optimal",1.234,19.5571,476,12,"abl_conf"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1048,0.0742,"Optimal",1.112,19.6758,476,12,"abl_supp"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.3406,"Optimal",2.749,21.3564,476,12,"abl_length"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.3406,"Optimal",2.035,20.3254,476,12,"abl_mod"
"ecoli",7,0.999,0.025,0.9786,0.1026,0.2052,0.1135,"Optimal",0.136,18.6362,476,6,"abl_acc"
"ecoli",7,0.01,0.999,0.406,0.1026,0.0421,0,"Optimal",0.1,18.5447,476,1,"abl_min_cov"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.3406,"Optimal",1.97,20.6649,476,12,"abl_max_cov"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.3406,"Optimal",1.571,20.0761,476,12,"abl_overlap"
"ecoli",7,0.01,0.025,0.9786,0.1026,0.1092,0.3406,"Optimal",9.173,85.8452,1996,12,"abl_preselect"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",0.865,20.9878,514,11,"no_abl"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",1.138,20.8434,514,11,"abl_conf"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",0.683,20.8579,514,11,"abl_supp"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2183,"Optimal",0.737,20.3741,514,11,"abl_length"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",0.942,20.9129,514,11,"abl_mod"
"ecoli",8,0.999,0.025,0.9786,0.1026,0.2882,0.2052,"Optimal",0.124,20.1064,514,5,"abl_acc"
"ecoli",8,0.01,0.999,0.4017,0.1026,0.0426,0,"Optimal",0.101,20.0124,514,1,"abl_min_cov"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",1.323,21.1901,514,11,"abl_max_cov"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",0.974,20.9141,514,11,"abl_overlap"
"ecoli",8,0.01,0.025,0.9786,0.1026,0.1092,0.2096,"Optimal",1.839,82.2174,2091,11,"abl_preselect"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.2664,"Optimal",1.19,20.7577,507,14,"no_abl"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.4934,"Optimal",5.901,25.3403,507,14,"abl_conf"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.2489,"Optimal",1.241,20.7535,507,14,"abl_supp"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.4891,"Optimal",1.145,20.7057,507,14,"abl_length"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.4891,"Optimal",1.431,21.3082,507,14,"abl_mod"
"ecoli",9,0.999,0.025,0.9786,0.1239,0.3188,0.4672,"Optimal",0.235,19.8506,507,6,"abl_acc"
"ecoli",9,0.01,0.999,0.3932,0.1239,0.0543,0,"Optimal",0.087,19.8529,507,1,"abl_min_cov"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.2664,"Optimal",1.49,20.9011,507,14,"abl_max_cov"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.2664,"Optimal",1.311,20.9121,507,14,"abl_overlap"
"ecoli",9,0.01,0.025,0.9786,0.1239,0.131,0.0917,"Optimal",3.786,93.4725,2332,12,"abl_preselect"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",0.978,21.4154,533,11,"no_abl"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",0.978,21.688,533,11,"abl_conf"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",0.887,21.5474,533,11,"abl_supp"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",0.795,21.2931,533,11,"abl_length"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",0.755,21.3744,533,11,"abl_mod"
"ecoli",10,0.999,0.025,0.9829,0.1111,0.3304,0.4304,"Optimal",0.354,20.8754,533,5,"abl_acc"
"ecoli",10,0.01,0.999,0.4145,0.1111,0.0928,0,"Optimal",0.102,20.9929,533,1,"abl_min_cov"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",1.284,22.0018,533,11,"abl_max_cov"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.048,"Optimal",1.055,21.7368,533,11,"abl_overlap"
"ecoli",10,0.01,0.025,0.9786,0.1111,0.1179,0.3624,"Optimal",4.674,84.0405,2048,11,"abl_preselect"
