"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.3077,"Optimal",0.349,2.8934,140,5,"abl_conf"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.0385,"Optimal",0.183,2.7166,140,5,"abl_supp"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.3077,"Optimal",0.341,2.8959,140,5,"abl_length"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.3077,"Optimal",0.395,2.8729,140,5,"abl_mod"
"Iris",4,0.999,0.025,1,0.019,0.0476,0,"Optimal",0.018,2.5058,140,3,"abl_acc"
"Iris",4,0.01,0.999,0.3333,0.019,0,0,"Optimal",0.032,2.4998,140,1,"abl_min_cov"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.3558,"Optimal",0.295,2.8342,140,5,"abl_max_cov"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.3558,"Optimal",0.345,2.8164,140,5,"abl_overlap"
"Iris",4,0.01,0.025,0.9905,0.019,0.0288,0.2115,"Optimal",0.285,8.0781,446,5,"abl_preselect"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.026,2.3129,129,3,"no_abl"
"Iris",5,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.036,2.3328,129,3,"abl_conf"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.024,2.3149,129,3,"abl_supp"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.017,2.3018,129,3,"abl_length"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.018,2.2918,129,3,"abl_mod"
"Iris",5,0.999,0.025,1,0.019,0.0381,0,"Optimal",0.02,2.3114,129,3,"abl_acc"
"Iris",5,0.01,0.999,0.3333,0.019,0,0,"Optimal",0.03,2.3325,129,1,"abl_min_cov"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.026,2.331,129,3,"abl_max_cov"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.027,2.3976,129,3,"abl_overlap"
"Iris",5,0.01,0.025,0.981,0.019,0.0194,0,"Optimal",0.067,7.4692,417,3,"abl_preselect"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.024,2.59,143,3,"no_abl"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.034,2.6367,143,3,"abl_conf"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.024,2.6214,143,3,"abl_supp"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.024,2.5765,143,3,"abl_length"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.024,2.6121,143,3,"abl_mod"
"Iris",6,0.999,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.019,2.593,143,3,"abl_acc"
"Iris",6,0.01,0.999,0.3333,0.0286,0,0,"Optimal",0.031,2.5923,143,1,"abl_min_cov"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.023,2.571,143,3,"abl_max_cov"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.025,2.5649,143,3,"abl_overlap"
"Iris",6,0.01,0.025,0.9905,0.0286,0.0385,0,"Optimal",0.047,7.352,417,3,"abl_preselect"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.026,2.0734,116,3,"no_abl"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.024,2.1143,116,3,"abl_conf"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.022,2.0968,116,3,"abl_supp"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.024,2.0854,116,3,"abl_length"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.024,2.0915,116,3,"abl_mod"
"Iris",7,0.999,0.025,1,0.0095,0.0286,0,"Optimal",0.019,2.0864,116,3,"abl_acc"
"Iris",7,0.01,0.999,0.3333,0.0095,0,0,"Optimal",0.054,2.1248,116,1,"abl_min_cov"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.027,2.0965,116,3,"abl_max_cov"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.024,2.1143,116,3,"abl_overlap"
"Iris",7,0.01,0.025,0.981,0.0095,0.0194,0,"Optimal",0.068,6.1407,342,3,"abl_preselect"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.045,2.4216,135,4,"no_abl"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.05,2.4545,135,4,"abl_conf"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.0385,"Optimal",0.055,2.4738,135,4,"abl_supp"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.049,2.4774,135,4,"abl_length"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.049,2.4514,135,4,"abl_mod"
"Iris",8,0.999,0.025,1,0.019,0.0381,0,"Optimal",0.02,2.4135,135,3,"abl_acc"
"Iris",8,0.01,0.999,0.3333,0.019,0,0,"Optimal",0.03,2.4459,135,1,"abl_min_cov"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.067,2.4984,135,4,"abl_max_cov"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.042,2.4232,135,4,"abl_overlap"
"Iris",8,0.01,0.025,0.9905,0.019,0.0288,0.2404,"Optimal",0.118,7.9445,450,4,"abl_preselect"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.2039,"Optimal",0.112,2.7908,151,5,"no_abl"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.2039,"Optimal",0.103,2.8245,151,5,"abl_conf"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.1748,"Optimal",0.104,2.8,151,5,"abl_supp"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.233,"Optimal",0.095,2.7937,151,5,"abl_length"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.2039,"Optimal",0.112,2.8134,151,5,"abl_mod"
"Iris",9,0.999,0.025,0.9905,0,0.0481,0,"Optimal",0.023,2.7472,151,3,"abl_acc"
"Iris",9,0.01,0.999,0.3333,0,0,0,"Optimal",0.031,2.7069,151,1,"abl_min_cov"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.2039,"Optimal",0.119,2.8393,151,5,"abl_max_cov"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.2039,"Optimal",0.105,2.8219,151,5,"abl_overlap"
"Iris",9,0.01,0.025,0.981,0,0.0097,0.2039,"Optimal",0.212,7.9948,445,5,"abl_preselect"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.02,2.073,116,3,"no_abl"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.038,2.1202,116,3,"abl_conf"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.027,2.1227,116,3,"abl_supp"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.02,2.1088,116,3,"abl_length"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.02,2.1163,116,3,"abl_mod"
"Iris",10,0.999,0.025,0.9905,0.019,0.0288,0,"Optimal",0.018,2.0913,116,3,"abl_acc"
"Iris",10,0.01,0.999,0.3333,0.019,0,0,"Optimal",0.048,2.1277,116,1,"abl_min_cov"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.021,2.1255,116,3,"abl_max_cov"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.02,2.0888,116,3,"abl_overlap"
"Iris",10,0.01,0.025,0.9905,0.019,0.0288,0,"Optimal",0.049,6.3837,364,3,"abl_preselect"
