"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"Appendicitis",3,0.01,0.999,0.5541,0.0405405405405406,0,0,"Optimal",0.073,3.9139,312,1,"abl_min_cov"
"Appendicitis",3,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.624,4.4546,312,5,"abl_max_cov"
"Appendicitis",3,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.746,4.5455,312,5,"abl_overlap"
"Appendicitis",3,0.01,0.025,0.9865,0.0405,0.0411,0.411,"Optimal",1.087,12.6918,970,5,"abl_preselect"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.884,5.5004,377,7,"no_abl"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.557,5.1687,377,7,"abl_conf"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.593,5.1834,377,7,"abl_supp"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4658,"Optimal",0.819,5.4481,377,7,"abl_length"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.876,5.4933,377,7,"abl_mod"
"Appendicitis",4,0.999,0.025,0.9865,0.0405405405405406,0.1233,0.1233,"Optimal",0.074,4.7024,377,3,"abl_acc"
"Appendicitis",4,0.01,0.999,0.5541,0.0405405405405406,0.0244,0,"Optimal",0.069,4.6902,377,1,"abl_min_cov"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.819,5.4569,377,7,"abl_max_cov"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.592,5.3005,377,7,"abl_overlap"
"Appendicitis",4,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.314,15.2304,1136,7,"abl_preselect"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.499,4.525,326,6,"no_abl"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.605,4.6287,326,6,"abl_conf"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4521,"Optimal",0.635,4.6298,326,6,"abl_supp"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.09,5.1452,326,6,"abl_length"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.671,4.6499,326,6,"abl_mod"
"Appendicitis",5,0.999,0.025,0.9865,0.0405405405405406,0.1507,0.0822,"Optimal",0.076,4.0498,326,3,"abl_acc"
"Appendicitis",5,0.01,0.999,0.5811,0.0405405405405406,0.0233,0,"Optimal",0.068,4.057,326,1,"abl_min_cov"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.638,4.6686,326,6,"abl_max_cov"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.613,4.5509,326,6,"abl_overlap"
"Appendicitis",5,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.425,13.1718,959,6,"abl_preselect"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.195,5.2908,336,7,"no_abl"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.803,5.9097,336,7,"abl_conf"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.1781,"Optimal",0.711,4.8035,336,7,"abl_supp"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",0.948,5.0953,336,7,"abl_length"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.339,5.4598,336,7,"abl_mod"
"Appendicitis",6,0.999,0.025,0.9865,0.0405405405405406,0.0959,0.4658,"Optimal",0.083,4.1493,336,3,"abl_acc"
"Appendicitis",6,0.01,0.999,0.6622,0.0405405405405406,0.0408,0,"Optimal",0.116,4.221,336,1,"abl_min_cov"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.296,5.4183,336,7,"abl_max_cov"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.7123,"Optimal",1.039,5.1623,336,7,"abl_overlap"
"Appendicitis",6,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4932,"Optimal",1.837,14.3705,1027,7,"abl_preselect"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.671,4.7272,330,7,"no_abl"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.4384,"Optimal",0.631,4.6991,330,7,"abl_conf"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.2055,"Optimal",0.619,4.6381,330,7,"abl_supp"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.569,4.5664,330,7,"abl_length"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.803,4.7996,330,7,"abl_mod"
"Appendicitis",7,0.999,0.025,1,0.0405405405405406,0.1216,0,"Optimal",0.062,4.1149,330,3,"abl_acc"
"Appendicitis",7,0.01,0.999,0.5541,0.0405405405405406,0.0244,0,"Optimal",0.077,4.1148,330,1,"abl_min_cov"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.969,4.9608,330,7,"abl_max_cov"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.722,4.7086,330,7,"abl_overlap"
"Appendicitis",7,0.01,0.025,0.9865,0.0405405405405406,0.0411,0.411,"Optimal",0.897,14.384,1091,7,"abl_preselect"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.713,5.1712,360,6,"no_abl"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.46,4.9085,360,6,"abl_conf"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.0959,"Optimal",0.481,4.914,360,6,"abl_supp"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.534,4.9919,360,6,"abl_length"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.683,5.1123,360,6,"abl_mod"
"Appendicitis",8,0.999,0.025,0.9865,0.0540540540540541,0.1096,0,"Optimal",0.051,4.4616,360,2,"abl_acc"
"Appendicitis",8,0.01,0.999,0.6622,0.0540540540540541,0.0612,0,"Optimal",0.11,4.6136,360,1,"abl_min_cov"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.614,5.0974,360,6,"abl_max_cov"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.732,5.2094,360,6,"abl_overlap"
"Appendicitis",8,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.891,14.107,1073,6,"abl_preselect"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.708,4.6402,325,5,"no_abl"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.66,4.5958,325,5,"abl_conf"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.2329,"Optimal",0.511,4.5401,325,5,"abl_supp"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4932,"Optimal",0.683,4.698,325,5,"abl_length"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.835,4.8437,325,5,"abl_mod"
"Appendicitis",9,0.999,0.025,0.9865,0.0540540540540541,0.0685,0.4658,"Optimal",0.127,4.0764,325,3,"abl_acc"
"Appendicitis",9,0.01,0.999,0.6216,0.0540540540540541,0.0217,0,"Optimal",0.065,4.0086,325,1,"abl_min_cov"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4795,"Optimal",0.835,4.838,325,5,"abl_max_cov"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.7671,"Optimal",0.664,4.6844,325,5,"abl_overlap"
"Appendicitis",9,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.0822,"Optimal",1.368,12.4851,902,4,"abl_preselect"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4932,"Optimal",0.983,5.1286,333,6,"no_abl"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4932,"Optimal",0.969,5.199,333,6,"abl_conf"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4247,"Optimal",0.967,5.085,333,6,"abl_supp"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4932,"Optimal",0.884,5.0816,333,6,"abl_length"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4932,"Optimal",0.946,5.278,333,6,"abl_mod"
"Appendicitis",10,0.999,0.025,0.9865,0.0540540540540541,0.1233,0,"Optimal",0.058,4.2034,333,3,"abl_acc"
"Appendicitis",10,0.01,0.999,0.6351,0.0540540540540541,0.0638,0,"Optimal",0.086,4.1873,333,1,"abl_min_cov"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.4932,"Optimal",0.813,4.8378,333,6,"abl_max_cov"
"Appendicitis",10,0.01,0.025,0.9865,0.0540540540540541,0.0548,0.6575,"Optimal",0.744,4.779,333,6,"abl_overlap"
"Appendicitis",10,0.01,0.025,0.9865,0.0541,0.0548,0.4932,"Optimal",1.393,14.2919,1058,6,"abl_preselect"
