"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"wine",7,0.01,0.025,0.976,0,0.0082,0.3279,"Optimal",1.929,12.1267,487,5,"abl_supp"
"wine",7,0.01,0.025,0.976,0,0.0082,0.5,"Optimal",2,12.1995,487,5,"abl_length"
"wine",7,0.01,0.025,0.976,0,0.0082,0.5,"Optimal",2.18,12.4326,487,5,"abl_mod"
"wine",7,0.999,0.025,0.976,0,0.0902,0.0246,"Optimal",0.086,10.2782,487,3,"abl_acc"
"wine",7,0.01,0.999,0.304,0,0,0,"Optimal",0.143,10.3213,487,1,"abl_min_cov"
"wine",7,0.01,0.025,0.976,0,0.0082,0.5,"Optimal",2.27,12.4555,487,5,"abl_max_cov"
"wine",7,0.01,0.025,0.976,0,0.0082,0.5328,"Optimal",1.627,11.8828,487,5,"abl_overlap"
"wine",7,0.01,0.025,0.976,0,0.0082,0.4344,"Optimal",2.279,25.9324,1132,5,"abl_preselect"
"wine",8,0.01,0.025,0.984,0,0.0081,0.4715,"Optimal",1.613,12.3291,512,5,"no_abl"
"wine",8,0.01,0.025,0.984,0,0.0081,0.4715,"Optimal",1.959,12.6347,512,5,"abl_conf"
"wine",8,0.01,0.025,0.984,0,0,0.374,"Optimal",1.634,12.2741,512,5,"abl_supp"
"wine",8,0.01,0.025,0.976,0,0.0082,0.5,"Optimal",1.754,12.5295,512,5,"abl_length"
"wine",8,0.01,0.025,0.984,0,0.0081,0.4715,"Optimal",1.167,12.0289,512,5,"abl_mod"
"wine",8,0.999,0.025,0.976,0,0.0246,0.2623,"Optimal",0.321,11.0928,512,4,"abl_acc"
"wine",8,0.01,0.999,0.32,0,0,0,"Optimal",0.183,10.8625,512,1,"abl_min_cov"
"wine",8,0.01,0.025,0.984,0,0.0081,0.4715,"Optimal",1.572,12.2723,512,5,"abl_max_cov"
"wine",8,0.01,0.025,0.984,0,0.0081,0.4715,"Optimal",1.215,11.9939,512,5,"abl_overlap"
"wine",8,0.01,0.025,0.984,0,0.0081,0.4715,"Optimal",2.758,25.9799,1113,5,"abl_preselect"
"wine",9,0.01,0.025,0.976,0,0.0082,0.4508,"Optimal",1.606,12.9494,539,5,"no_abl"
"wine",9,0.01,0.025,0.976,0,0.0164,0.377,"Optimal",1.898,13.1641,539,2,"abl_conf"
"wine",9,0.01,0.025,0.976,0,0.0082,0.3934,"Optimal",0.751,12.0407,539,5,"abl_supp"
"wine",9,0.01,0.025,0.976,0,0.0082,0.3361,"Optimal",1.645,12.9042,539,5,"abl_length"
"wine",9,0.01,0.025,0.976,0,0.0082,0.3361,"Optimal",1.495,12.689,539,5,"abl_mod"
"wine",9,0.999,0.025,0.976,0,0.0328,0.3115,"Optimal",0.153,11.4029,539,4,"abl_acc"
"wine",9,0.01,0.999,0.328,0,0,0,"Optimal",0.127,11.5292,539,1,"abl_min_cov"
"wine",9,0.01,0.025,0.976,0,0.0082,0.4508,"Optimal",1.616,12.8026,539,5,"abl_max_cov"
"wine",9,0.01,0.025,0.976,0,0.0082,0.4508,"Optimal",1.615,12.8987,539,5,"abl_overlap"
"wine",9,0.01,0.025,0.976,0,0.0082,0.4426,"Optimal",2.406,27.0501,1176,5,"abl_preselect"
"wine",10,0.01,0.025,0.976,0,0.0082,0.377,"Optimal",1.453,12.5363,531,5,"no_abl"
"wine",10,0.01,0.025,0.976,0,0.0082,0.377,"Optimal",1.009,12.1174,531,5,"abl_conf"
"wine",10,0.01,0.025,0.976,0,0.0082,0.3525,"Optimal",0.723,11.7743,531,5,"abl_supp"
"wine",10,0.01,0.025,0.976,0,0.0082,0.3934,"Optimal",1.21,12.321,531,5,"abl_length"
"wine",10,0.01,0.025,0.976,0,0.0082,0.377,"Optimal",0.985,12.1056,531,5,"abl_mod"
"wine",10,0.999,0.025,0.976,0,0.0656,0.2623,"Optimal",0.242,11.3896,531,4,"abl_acc"
"wine",10,0.01,0.999,0.288,0,0,0,"Optimal",0.159,11.2052,531,1,"abl_min_cov"
"wine",10,0.01,0.025,0.976,0,0.0082,0.377,"Optimal",1.029,12.1536,531,5,"abl_max_cov"
"wine",10,0.01,0.025,0.976,0,0.0082,0.377,"Optimal",0.888,11.8755,531,5,"abl_overlap"
"wine",10,0.01,0.025,0.976,0,0.0082,0.377,"Optimal",1.426,27.3699,1244,5,"abl_preselect"
