"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"vote",4,0.9305,5.474,11.1977,0.47,27.4609,"abl_supp"
"vote",4,0.9305,5.474,11.1977,0.452,27.5146,"abl_length"
"vote",4,0.9305,5.474,11.1977,0.555,27.6053,"abl_mod"
"vote",4,0.9305,5.474,11.1977,0.512,27.3927,"abl_acc"
"vote",4,0.9305,5.474,11.1977,0.33,27.3172,"abl_min_cov"
"vote",4,0.9305,5.474,11.1977,0.481,27.2873,"abl_max_cov"
"vote",4,0.9305,5.474,11.1977,0.422,27.3571,"abl_overlap"
"vote",4,0.9305,2.7917,31.6662,0.992,83.4573,"abl_preselect"
"vote",5,0.9192,5.2536,10.4758,0.932,29.5646,"no_abl"
"vote",5,0.9192,5.2536,10.4758,1.024,29.8935,"abl_conf"
"vote",5,0.9192,5.2536,10.4758,0.626,29.6633,"abl_supp"
"vote",5,0.9192,5.2536,10.4758,1.306,30.0383,"abl_length"
"vote",5,0.9192,5.2536,10.4758,1.035,29.6726,"abl_mod"
"vote",5,0.9192,5.2536,10.4758,0.289,28.9172,"abl_acc"
"vote",5,0.9192,5.2536,10.4758,0.359,29.1029,"abl_min_cov"
"vote",5,0.9192,5.2536,10.4758,0.782,29.5583,"abl_max_cov"
"vote",5,0.9192,5.2536,10.4758,1.003,29.7355,"abl_overlap"
"vote",5,0.9192,2.7427,30.2809,2.436,82.2949,"abl_preselect"
"vote",6,0.9227,5.3486,10.6858,0.335,29.1639,"no_abl"
"vote",6,0.9227,5.3486,10.6858,0.35,29.6573,"abl_conf"
"vote",6,0.9227,5.3486,10.6858,0.335,29.2027,"abl_supp"
"vote",6,0.9227,5.3486,10.6858,0.371,29.3444,"abl_length"
"vote",6,0.9227,5.3486,10.6858,0.362,29.0934,"abl_mod"
"vote",6,0.9227,5.3486,10.6858,0.355,29.4557,"abl_acc"
"vote",6,0.9227,5.3486,10.6858,0.44,29.3286,"abl_min_cov"
"vote",6,0.9227,5.3486,10.6858,0.371,29.326,"abl_max_cov"
"vote",6,0.9227,5.3486,10.6858,0.347,29.315,"abl_overlap"
"vote",6,0.9227,2.8185,31.6649,0.575,84.4159,"abl_preselect"
"vote",7,0.9953,5.7159,10.7459,0.39,29.8086,"no_abl"
"vote",7,0.9953,5.7159,10.7459,0.398,29.9092,"abl_conf"
"vote",7,0.9953,5.7159,10.7459,0.395,29.7381,"abl_supp"
"vote",7,0.9953,5.7159,10.7459,0.392,29.9033,"abl_length"
"vote",7,0.9953,5.7159,10.7459,0.395,29.9362,"abl_mod"
"vote",7,0.9953,5.7159,10.7459,0.396,29.7585,"abl_acc"
"vote",7,0.9953,5.7159,10.7459,0.396,29.8976,"abl_min_cov"
"vote",7,0.9953,5.7159,10.7459,0.466,30.1911,"abl_max_cov"
"vote",7,0.9953,5.7159,10.7459,0.405,29.9569,"abl_overlap"
"vote",7,0.9953,2.9968,34.106,0.706,89.1921,"abl_preselect"
"vote",8,1.0036,5.4471,10.7889,0.423,29.4761,"no_abl"
"vote",8,1.0036,5.4471,10.7889,0.452,30.4561,"abl_conf"
"vote",8,1.0036,5.4471,10.7889,0.49,29.9086,"abl_supp"
"vote",8,1.0036,5.4471,10.7889,0.414,29.6856,"abl_length"
"vote",8,1.0036,5.4471,10.7889,0.407,29.6649,"abl_mod"
"vote",8,1.0036,5.4471,10.7889,0.427,29.6655,"abl_acc"
"vote",8,1.0036,5.4471,10.7889,0.253,29.5486,"abl_min_cov"
"vote",8,1.0036,5.4471,10.7889,0.668,30.1435,"abl_max_cov"
"vote",8,1.0036,5.4471,10.7889,0.392,29.625,"abl_overlap"
"vote",8,1.0036,2.9996,34.482,1.512,90.9101,"abl_preselect"
"vote",9,0.843,5.6472,11.0732,1.093,30.8196,"no_abl"
"vote",9,0.843,5.6472,11.0732,1.41,31.6176,"abl_conf"
"vote",9,0.843,5.6472,11.0732,1.235,31.2486,"abl_supp"
"vote",9,0.843,5.6472,11.0732,0.939,30.9652,"abl_length"
"vote",9,0.843,5.6472,11.0732,1.361,31.2475,"abl_mod"
"vote",9,0.843,5.6472,11.0732,1.338,31.2102,"abl_acc"
"vote",9,0.843,5.6472,11.0732,0.42,30.4947,"abl_min_cov"
"vote",9,0.843,5.6472,11.0732,1.633,31.5141,"abl_max_cov"
"vote",9,0.843,5.6472,11.0732,0.846,30.7158,"abl_overlap"
"vote",9,0.843,2.5266,29.1738,3.258,79.2143,"abl_preselect"
"vote",10,0.8584,4.9381,9.7849,1.015,27.6141,"no_abl"
"vote",10,0.8584,4.9381,9.7849,0.971,27.4096,"abl_conf"
"vote",10,0.8584,4.9381,9.7849,1.076,27.5731,"abl_supp"
"vote",10,0.8584,4.9381,9.7849,0.932,27.4791,"abl_length"
"vote",10,0.8584,4.9381,9.7849,0.965,27.4737,"abl_mod"
"vote",10,0.8584,4.9381,9.7849,0.268,26.7189,"abl_acc"
"vote",10,0.8584,4.9381,9.7849,0.325,26.9008,"abl_min_cov"
"vote",10,0.8584,4.9381,9.7849,1.84,28.5097,"abl_max_cov"
"vote",10,0.8584,4.9381,9.7849,1.103,27.7764,"abl_overlap"
"vote",10,0.8584,2.5331,28.5141,1.333,76.0704,"abl_preselect"
