"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"ecoli",3,"OPTSTEL",3.45,2,3,3,4,5,"abl_mod"
"ecoli",3,"OptimalRules",3,2,3,3,3,4,"abl_acc"
"ecoli",3,"OPTSTEL",3,2,3,3,3,4,"abl_acc"
"ecoli",3,"OptimalRules",5,5,5,5,5,5,"abl_min_cov"
"ecoli",3,"OPTSTEL",5,5,5,5,5,5,"abl_min_cov"
"ecoli",3,"OptimalRules",3.42,2,3,3,4,5,"abl_max_cov"
"ecoli",3,"OPTSTEL",3.45,2,3,3,4,5,"abl_max_cov"
"ecoli",3,"OptimalRules",3.42,2,3,3,4,5,"abl_overlap"
"ecoli",3,"OPTSTEL",3.45,2,3,3,4,5,"abl_overlap"
"ecoli",3,"OptimalRules",3.42,1,3,4,4,5,"abl_preselect"
"ecoli",3,"OPTSTEL",3.3,1,3,3.5,4,5,"abl_preselect"
"ecoli",4,"OptimalRules",3.07,1,2,3.5,4,5,"no_abl"
"ecoli",4,"OPTSTEL",3.07,1,2,3.5,4,5,"no_abl"
"ecoli",4,"OptimalRules",2.93,1,2,2.5,4,5,"abl_conf"
"ecoli",4,"OPTSTEL",2.85,1,2,2,4,5,"abl_conf"
"ecoli",4,"OptimalRules",2.93,1,2,3,4,5,"abl_supp"
"ecoli",4,"OPTSTEL",2.92,1,2,2.5,4,5,"abl_supp"
"ecoli",4,"OptimalRules",3.07,1,2,3.5,4,5,"abl_length"
"ecoli",4,"OPTSTEL",3.07,1,2,3.5,4,5,"abl_length"
"ecoli",4,"OptimalRules",3.07,1,2,3.5,4,5,"abl_mod"
"ecoli",4,"OPTSTEL",3.07,1,2,3.5,4,5,"abl_mod"
"ecoli",4,"OptimalRules",2.25,2,2,2,2.25,3,"abl_acc"
"ecoli",4,"OPTSTEL",2.25,2,2,2,2.25,3,"abl_acc"
"ecoli",4,"OptimalRules",4,4,4,4,4,4,"abl_min_cov"
"ecoli",4,"OPTSTEL",4,4,4,4,4,4,"abl_min_cov"
"ecoli",4,"OptimalRules",3.07,1,2,3.5,4,5,"abl_max_cov"
"ecoli",4,"OPTSTEL",3.07,1,2,3.5,4,5,"abl_max_cov"
"ecoli",4,"OptimalRules",3.07,1,2,3.5,4,5,"abl_overlap"
"ecoli",4,"OPTSTEL",3.07,1,2,3.5,4,5,"abl_overlap"
"ecoli",4,"OptimalRules",3.15,1,2,3,4,5,"abl_preselect"
"ecoli",4,"OPTSTEL",3.15,1,2,3,4,5,"abl_preselect"
"ecoli",5,"OptimalRules",3.58,2,3,4,4,5,"no_abl"
"ecoli",5,"OPTSTEL",3.58,2,3,4,4,5,"no_abl"
"ecoli",5,"OptimalRules",3.5,2,3,4,4,5,"abl_conf"
"ecoli",5,"OPTSTEL",3.5,2,3,4,4,5,"abl_conf"
"ecoli",5,"OptimalRules",3.58,2,3,4,4,5,"abl_supp"
"ecoli",5,"OPTSTEL",3.58,2,3,4,4,5,"abl_supp"
"ecoli",5,"OptimalRules",3.58,2,3,4,4,5,"abl_length"
"ecoli",5,"OPTSTEL",3.58,2,3,4,4,5,"abl_length"
"ecoli",5,"OptimalRules",3.58,2,3,4,4,5,"abl_mod"
"ecoli",5,"OPTSTEL",3.58,2,3,4,4,5,"abl_mod"
"ecoli",5,"OptimalRules",2.86,2,2,2,4,4,"abl_acc"
"ecoli",5,"OPTSTEL",3,2,2,3,4,4,"abl_acc"
"ecoli",5,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"ecoli",5,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"ecoli",5,"OptimalRules",3.58,2,3,4,4,5,"abl_max_cov"
"ecoli",5,"OPTSTEL",3.58,2,3,4,4,5,"abl_max_cov"
"ecoli",5,"OptimalRules",3.58,2,3,4,4,5,"abl_overlap"
"ecoli",5,"OPTSTEL",3.58,2,3,4,4,5,"abl_overlap"
"ecoli",5,"OptimalRules",3.42,2,2.75,3.5,4,5,"abl_preselect"
"ecoli",5,"OPTSTEL",3.42,2,2.75,3.5,4,5,"abl_preselect"
"ecoli",6,"OptimalRules",3,1,2.5,3,3.5,5,"no_abl"
"ecoli",6,"OPTSTEL",2.78,1,2,3,3,5,"no_abl"
"ecoli",6,"OptimalRules",3.09,1,2,3,4,5,"abl_conf"
"ecoli",6,"OPTSTEL",3,1,2,3,3.75,5,"abl_conf"
"ecoli",6,"OptimalRules",3,1,2.5,3,3.5,5,"abl_supp"
"ecoli",6,"OPTSTEL",2.78,1,2,3,3,5,"abl_supp"
"ecoli",6,"OptimalRules",3,1,2.5,3,3.5,5,"abl_length"
"ecoli",6,"OPTSTEL",2.78,1,2,3,3,5,"abl_length"
"ecoli",6,"OptimalRules",3,1,2.5,3,3.5,5,"abl_mod"
"ecoli",6,"OPTSTEL",2.78,1,2,3,3,5,"abl_mod"
"ecoli",6,"OptimalRules",2.6,2,2,2,3,4,"abl_acc"
"ecoli",6,"OPTSTEL",2.5,2,2,2,2.5,4,"abl_acc"
"ecoli",6,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"ecoli",6,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"ecoli",6,"OptimalRules",3,1,2.5,3,3.5,5,"abl_max_cov"
"ecoli",6,"OPTSTEL",2.78,1,2,3,3,5,"abl_max_cov"
"ecoli",6,"OptimalRules",3,1,2.5,3,3.5,5,"abl_overlap"
"ecoli",6,"OPTSTEL",2.78,1,2,3,3,5,"abl_overlap"
"ecoli",6,"OptimalRules",3.33,1,3,3,4,5,"abl_preselect"
"ecoli",6,"OPTSTEL",3.33,1,3,3,4,5,"abl_preselect"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"no_abl"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"no_abl"
"ecoli",7,"OptimalRules",3.5,2,2,3.5,5,5,"abl_conf"
"ecoli",7,"OPTSTEL",3.64,2,2.5,4,5,5,"abl_conf"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"abl_supp"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"abl_supp"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"abl_length"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"abl_length"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"abl_mod"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"abl_mod"
"ecoli",7,"OptimalRules",2.5,2,2,2,2.75,4,"abl_acc"
"ecoli",7,"OPTSTEL",2.5,2,2,2,2.75,4,"abl_acc"
"ecoli",7,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"ecoli",7,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"abl_max_cov"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"abl_max_cov"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"abl_overlap"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"abl_overlap"
"ecoli",7,"OptimalRules",3.92,2,3,4,5,5,"abl_preselect"
"ecoli",7,"OPTSTEL",3.92,2,3,4,5,5,"abl_preselect"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"no_abl"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"no_abl"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"abl_conf"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"abl_conf"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"abl_supp"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"abl_supp"
"ecoli",8,"OptimalRules",3.82,2,3,4,5,5,"abl_length"
"ecoli",8,"OPTSTEL",3.82,2,3,4,5,5,"abl_length"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"abl_mod"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"abl_mod"
"ecoli",8,"OptimalRules",2.4,2,2,2,3,3,"abl_acc"
"ecoli",8,"OPTSTEL",2.5,2,2,2.5,3,3,"abl_acc"
"ecoli",8,"OptimalRules",4,4,4,4,4,4,"abl_min_cov"
"ecoli",8,"OPTSTEL",4,4,4,4,4,4,"abl_min_cov"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"abl_max_cov"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"abl_max_cov"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"abl_overlap"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"abl_overlap"
"ecoli",8,"OptimalRules",3.73,2,3,4,5,5,"abl_preselect"
"ecoli",8,"OPTSTEL",3.73,2,3,4,5,5,"abl_preselect"
"ecoli",9,"OptimalRules",3.5,1,3,4,4,5,"no_abl"
"ecoli",9,"OPTSTEL",3.5,1,3,4,4,5,"no_abl"
"ecoli",9,"OptimalRules",3.64,1,3,4,4,5,"abl_conf"
"ecoli",9,"OPTSTEL",3.62,1,3,4,4,5,"abl_conf"
"ecoli",9,"OptimalRules",3.43,1,3,4,4,5,"abl_supp"
"ecoli",9,"OPTSTEL",3.43,1,3,4,4,5,"abl_supp"
"ecoli",9,"OptimalRules",3.71,1,3,4,4.75,5,"abl_length"
"ecoli",9,"OPTSTEL",3.69,1,3,4,5,5,"abl_length"
"ecoli",9,"OptimalRules",3.71,1,3,4,4.75,5,"abl_mod"
"ecoli",9,"OPTSTEL",3.69,1,3,4,5,5,"abl_mod"
"ecoli",9,"OptimalRules",2.33,1,2,2.5,3,3,"abl_acc"
"ecoli",9,"OPTSTEL",2.4,1,2,3,3,3,"abl_acc"
"ecoli",9,"OptimalRules",3,3,3,3,3,3,"abl_min_cov"
"ecoli",9,"OPTSTEL",3,3,3,3,3,3,"abl_min_cov"
"ecoli",9,"OptimalRules",3.5,1,3,4,4,5,"abl_max_cov"
"ecoli",9,"OPTSTEL",3.5,1,3,4,4,5,"abl_max_cov"
"ecoli",9,"OptimalRules",3.5,1,3,4,4,5,"abl_overlap"
"ecoli",9,"OPTSTEL",3.5,1,3,4,4,5,"abl_overlap"
"ecoli",9,"OptimalRules",3.17,1,2.75,3,4,5,"abl_preselect"
"ecoli",9,"OPTSTEL",3.27,1,3,3,4,5,"abl_preselect"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"no_abl"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"no_abl"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"abl_conf"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"abl_conf"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"abl_supp"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"abl_supp"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"abl_length"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"abl_length"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"abl_mod"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"abl_mod"
"ecoli",10,"OptimalRules",2.2,2,2,2,2,3,"abl_acc"
"ecoli",10,"OPTSTEL",2.2,2,2,2,2,3,"abl_acc"
"ecoli",10,"OptimalRules",4,4,4,4,4,4,"abl_min_cov"
"ecoli",10,"OPTSTEL",4,4,4,4,4,4,"abl_min_cov"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"abl_max_cov"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"abl_max_cov"
"ecoli",10,"OptimalRules",3.18,2,2,3,4,6,"abl_overlap"
"ecoli",10,"OPTSTEL",3.18,2,2,3,4,6,"abl_overlap"
"ecoli",10,"OptimalRules",3.27,2,2,4,4,5,"abl_preselect"
"ecoli",10,"OPTSTEL",3.2,2,2,3.5,4,5,"abl_preselect"
