"data","iter","method","mean","min","lower_quartile","median","upper_quartile","max","abl_model"
"Iris",2,"OptimalRules",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",2,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_overlap"
"Iris",2,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",2,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_preselect"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"no_abl"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"no_abl"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"abl_conf"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_conf"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"abl_supp"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_supp"
"Iris",3,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_length"
"Iris",3,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_length"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"abl_mod"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_mod"
"Iris",3,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",3,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",3,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"abl_max_cov"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_max_cov"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"abl_overlap"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_overlap"
"Iris",3,"OptimalRules",1.25,1,1,1,1.25,2,"abl_preselect"
"Iris",3,"OPTSTEL",1,1,1,1,1,1,"abl_preselect"
"Iris",4,"OptimalRules",1.8,1,2,2,2,2,"no_abl"
"Iris",4,"OPTSTEL",1.8,1,2,2,2,2,"no_abl"
"Iris",4,"OptimalRules",2,1,1,2,2,4,"abl_conf"
"Iris",4,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_conf"
"Iris",4,"OptimalRules",1.6,1,1,1,2,3,"abl_supp"
"Iris",4,"OPTSTEL",1.5,1,1,1,1.5,3,"abl_supp"
"Iris",4,"OptimalRules",2,1,1,2,2,4,"abl_length"
"Iris",4,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_length"
"Iris",4,"OptimalRules",2,1,1,2,2,4,"abl_mod"
"Iris",4,"OPTSTEL",1.5,1,1,1.5,2,2,"abl_mod"
"Iris",4,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"Iris",4,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"Iris",4,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",4,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",4,"OptimalRules",1.8,1,2,2,2,2,"abl_max_cov"
"Iris",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_max_cov"
"Iris",4,"OptimalRules",1.8,1,2,2,2,2,"abl_overlap"
"Iris",4,"OPTSTEL",1.8,1,2,2,2,2,"abl_overlap"
"Iris",4,"OptimalRules",1.8,1,2,2,2,2,"abl_preselect"
"Iris",4,"OPTSTEL",1.75,1,1.75,2,2,2,"abl_preselect"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"no_abl"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"no_abl"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",5,"OPTSTEL",1.5,1,1.25,1.5,1.75,2,"abl_conf"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_length"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",5,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"Iris",5,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"Iris",5,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",5,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",5,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",5,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"no_abl"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"no_abl"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_length"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",6,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",6,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",6,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",6,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"no_abl"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"no_abl"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_length"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",7,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"Iris",7,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"Iris",7,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",7,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",7,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",7,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"no_abl"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"no_abl"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_conf"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_conf"
"Iris",8,"OptimalRules",1.5,1,1,1.5,2,2,"abl_supp"
"Iris",8,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_length"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_length"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_mod"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_mod"
"Iris",8,"OptimalRules",1,1,1,1,1,1,"abl_acc"
"Iris",8,"OPTSTEL",1,1,1,1,1,1,"abl_acc"
"Iris",8,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",8,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_max_cov"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_max_cov"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_overlap"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_overlap"
"Iris",8,"OptimalRules",1.75,1,1,1.5,2.25,3,"abl_preselect"
"Iris",8,"OPTSTEL",1.75,1,1,1.5,2.25,3,"abl_preselect"
"Iris",9,"OptimalRules",2,1,2,2,2,3,"no_abl"
"Iris",9,"OPTSTEL",1.75,1,1.75,2,2,2,"no_abl"
"Iris",9,"OptimalRules",2,1,2,2,2,3,"abl_conf"
"Iris",9,"OPTSTEL",1.75,1,1.75,2,2,2,"abl_conf"
"Iris",9,"OptimalRules",2,1,1,2,3,3,"abl_supp"
"Iris",9,"OPTSTEL",2.25,1,1.75,2.5,3,3,"abl_supp"
"Iris",9,"OptimalRules",2.2,1,1,2,3,4,"abl_length"
"Iris",9,"OPTSTEL",2.5,1,1.75,2.5,3.25,4,"abl_length"
"Iris",9,"OptimalRules",2,1,2,2,2,3,"abl_mod"
"Iris",9,"OPTSTEL",1.75,1,1.75,2,2,2,"abl_mod"
"Iris",9,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",9,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",9,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",9,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",9,"OptimalRules",2,1,2,2,2,3,"abl_max_cov"
"Iris",9,"OPTSTEL",1.75,1,1.75,2,2,2,"abl_max_cov"
"Iris",9,"OptimalRules",2,1,2,2,2,3,"abl_overlap"
"Iris",9,"OPTSTEL",1.75,1,1.75,2,2,2,"abl_overlap"
"Iris",9,"OptimalRules",2,1,2,2,2,3,"abl_preselect"
"Iris",9,"OPTSTEL",1.75,1,1.75,2,2,2,"abl_preselect"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"no_abl"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"no_abl"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_conf"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_supp"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_length"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_length"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_mod"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_acc"
"Iris",10,"OptimalRules",1,1,1,1,1,1,"abl_min_cov"
"Iris",10,"OPTSTEL",1,1,1,1,1,1,"abl_min_cov"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_max_cov"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_overlap"
"Iris",10,"OptimalRules",1.33,1,1,1,1.5,2,"abl_preselect"
"Iris",10,"OPTSTEL",1.33,1,1,1,1.5,2,"abl_preselect"
