"data","iter","extract_rules","preselect_rules","prepare_opt_input","run_opt","buildandrun_opt","abl_model"
"banknote",5,1.4787,9.5926,11.4109,0.694,30.4871,"abl_length"
"banknote",5,1.4787,9.5926,11.4109,0.853,30.8368,"abl_mod"
"banknote",5,1.4787,9.5926,11.4109,0.82,30.8883,"abl_acc"
"banknote",5,1.4787,9.5926,11.4109,0.692,30.9231,"abl_min_cov"
"banknote",5,1.4787,9.5926,11.4109,0.966,31.1015,"abl_max_cov"
"banknote",5,1.4787,9.5926,11.4109,1.12,31.0796,"abl_overlap"
"banknote",5,1.4787,1.362,58.2548,2.675,159.7712,"abl_preselect"
"banknote",6,1.4773,9.5884,11.9192,0.961,31.5361,"no_abl"
"banknote",6,1.4773,9.5884,11.9192,0.927,31.7246,"abl_conf"
"banknote",6,1.4773,9.5884,11.9192,0.953,31.4372,"abl_supp"
"banknote",6,1.4773,9.5884,11.9192,0.877,31.5208,"abl_length"
"banknote",6,1.4773,9.5884,11.9192,0.927,31.6649,"abl_mod"
"banknote",6,1.4773,9.5884,11.9192,0.299,31.0342,"abl_acc"
"banknote",6,1.4773,9.5884,11.9192,1.231,31.7379,"abl_min_cov"
"banknote",6,1.4773,9.5884,11.9192,1.064,31.8147,"abl_max_cov"
"banknote",6,1.4773,9.5884,11.9192,1.026,31.7314,"abl_overlap"
"banknote",6,1.4773,1.3303,55.0796,2.797,152.2891,"abl_preselect"
"banknote",7,1.5293,8.988,11.1412,0.935,28.9892,"no_abl"
"banknote",7,1.5293,8.988,11.1412,0.816,28.8082,"abl_conf"
"banknote",7,1.5293,8.988,11.1412,1.049,29.6118,"abl_supp"
"banknote",7,1.5293,8.988,11.1412,0.784,29.1468,"abl_length"
"banknote",7,1.5293,8.988,11.1412,1.038,29.5907,"abl_mod"
"banknote",7,1.5293,8.988,11.1412,0.224,28.3501,"abl_acc"
"banknote",7,1.5293,8.988,11.1412,0.711,29.3184,"abl_min_cov"
"banknote",7,1.5293,8.988,11.1412,1.039,29.6693,"abl_max_cov"
"banknote",7,1.5293,8.988,11.1412,0.931,29.3047,"abl_overlap"
"banknote",7,1.5293,1.3054,55.1124,2.209,150.303,"abl_preselect"
"banknote",8,1.5568,9.7102,10.8665,1.298,29.7896,"no_abl"
"banknote",8,1.5568,9.7102,10.8665,1.055,29.3772,"abl_conf"
"banknote",8,1.5568,9.7102,10.8665,1.28,29.8218,"abl_supp"
"banknote",8,1.5568,9.7102,10.8665,1,30.3559,"abl_length"
"banknote",8,1.5568,9.7102,10.8665,1.04,29.6602,"abl_mod"
"banknote",8,1.5568,9.7102,10.8665,0.981,29.5229,"abl_acc"
"banknote",8,1.5568,9.7102,10.8665,0.704,29.8479,"abl_min_cov"
"banknote",8,1.5568,9.7102,10.8665,1.134,30.0602,"abl_max_cov"
"banknote",8,1.5568,9.7102,10.8665,1.4,30.0526,"abl_overlap"
"banknote",8,1.5568,1.37,57.9059,2.409,157.643,"abl_preselect"
"banknote",9,1.5985,9.989,11.419,0.365,29.7056,"no_abl"
"banknote",9,1.5985,9.989,11.419,0.364,30.349,"abl_conf"
"banknote",9,1.5985,9.989,11.419,0.357,29.7111,"abl_supp"
"banknote",9,1.5985,9.989,11.419,0.325,29.718,"abl_length"
"banknote",9,1.5985,9.989,11.419,0.31,29.9632,"abl_mod"
"banknote",9,1.5985,9.989,11.419,0.285,29.7381,"abl_acc"
"banknote",9,1.5985,9.989,11.419,0.732,30.1263,"abl_min_cov"
"banknote",9,1.5985,9.989,11.419,0.335,29.9308,"abl_max_cov"
"banknote",9,1.5985,9.989,11.419,0.352,29.8655,"abl_overlap"
"banknote",9,1.5985,1.4282,61.4027,0.836,166.848,"abl_preselect"
"banknote",10,1.5173,8.717,11.1504,0.829,29.2287,"no_abl"
"banknote",10,1.5173,8.717,11.1504,0.889,28.7149,"abl_conf"
"banknote",10,1.5173,8.717,11.1504,0.821,29.1916,"abl_supp"
"banknote",10,1.5173,8.717,11.1504,0.877,28.7977,"abl_length"
"banknote",10,1.5173,8.717,11.1504,0.915,29.206,"abl_mod"
"banknote",10,1.5173,8.717,11.1504,0.275,28.7274,"abl_acc"
"banknote",10,1.5173,8.717,11.1504,1.344,29.561,"abl_min_cov"
"banknote",10,1.5173,8.717,11.1504,0.832,28.5988,"abl_max_cov"
"banknote",10,1.5173,8.717,11.1504,0.811,28.8495,"abl_overlap"
"banknote",10,1.5173,1.2469,53.1737,3.375,148.5641,"abl_preselect"
