"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"anneal",2,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4707,"Optimal",60.541,456.0054,3847,11,"abl_preselect"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.4381,"Optimal",17.63,58.3265,394,15,"no_abl"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.3925,"Optimal",21.662,62.076,394,15,"abl_conf"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.3616,"Optimal",16.93,57.8086,394,15,"abl_supp"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.4577,"Optimal",22.572,63.5594,394,15,"abl_length"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.4577,"Optimal",17.082,57.7693,394,15,"abl_mod"
"anneal",3,0.999,0.025,0.9762,0.068362480127186,0.1498,0.4935,"Optimal",0.605,41.6979,394,10,"abl_acc"
"anneal",3,0.01,0.999,0.3943,0.068362480127186,0,0,"Optimal",0.92,41.9627,394,1,"abl_min_cov"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.4381,"Optimal",23.156,63.8788,394,15,"abl_max_cov"
"anneal",3,0.01,0.025,0.9762,0.068362480127186,0.0782,0.4381,"Optimal",15.375,56.3471,394,15,"abl_overlap"
"anneal",3,0.01,0.025,0.9809,0.068362480127186,0.0778,0.2885,"Optimal",46.971,451.6332,3904,11,"abl_preselect"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.4742,"Optimal",15.409,54.4958,383,14,"no_abl"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.4559,"Optimal",12.141,50.9387,383,14,"abl_conf"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.4077,"Optimal",9.91,48.3814,383,14,"abl_supp"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.4759,"Optimal",17.524,56.344,383,14,"abl_length"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.4692,"Optimal",18.301,57.0929,383,14,"abl_mod"
"anneal",4,0.999,0.025,0.9756,0.0699523052464229,0.1348,0.4443,"Optimal",3.892,42.795,383,10,"abl_acc"
"anneal",4,0.01,0.999,0.4562,0.0699523052464229,0.0071,0,"Optimal",0.89,39.4363,383,1,"abl_min_cov"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.4742,"Optimal",12.992,51.7497,383,14,"abl_max_cov"
"anneal",4,0.01,0.025,0.9756,0.0699523052464229,0.0799,0.6622,"Optimal",12.828,51.5544,383,14,"abl_overlap"
"anneal",4,0.01,0.025,0.9762,0.0699523052464229,0.0798,0.2687,"Optimal",30.267,436.9722,3919,12,"abl_preselect"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.4088,"Optimal",2.978,39.6306,355,12,"no_abl"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.4088,"Optimal",2.235,39.3363,355,12,"abl_conf"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.0798,"Optimal",2.137,39.1773,355,12,"abl_supp"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.4088,"Optimal",3.181,40.2916,355,12,"abl_length"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.4088,"Optimal",1.799,38.9973,355,12,"abl_mod"
"anneal",5,0.999,0.025,0.9762,0.0747217806041336,0.1368,0.3518,"Optimal",0.713,37.7045,355,10,"abl_acc"
"anneal",5,0.01,0.999,0.4642,0.0747217806041336,0,0,"Optimal",0.718,37.8467,355,1,"abl_min_cov"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.4088,"Optimal",4.859,41.5705,355,12,"abl_max_cov"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.4088,"Optimal",2.986,40.3996,355,12,"abl_overlap"
"anneal",5,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.3388,"Optimal",11.313,416.8151,3933,10,"abl_preselect"
"anneal",6,0.01,0.025,0.9777,0.0715421303656598,0.0813,0.0699,"Optimal",4.162,46.1361,404,12,"no_abl"
"anneal",6,0.01,0.025,0.9762,0.0715421303656598,0.0814,0.1401,"Optimal",6.876,48.7829,404,12,"abl_conf"
"anneal",6,0.01,0.025,0.9762,0.0715421303656598,0.0814,0.0489,"Optimal",6.066,48.4149,404,12,"abl_supp"
"anneal",6,0.01,0.025,0.9777,0.0715421303656598,0.0813,0.0764,"Optimal",5.433,46.6514,404,12,"abl_length"
"anneal",6,0.01,0.025,0.9777,0.0715421303656598,0.0813,0.0699,"Optimal",3.814,45.9163,404,12,"abl_mod"
"anneal",6,0.999,0.025,0.9762,0.0715421303656598,0.1221,0.2573,"Optimal",1.027,43.3754,404,9,"abl_acc"
"anneal",6,0.01,0.999,0.4149,0.0715421303656598,0.0077,0,"Optimal",0.398,41.9297,404,1,"abl_min_cov"
"anneal",6,0.01,0.025,0.9777,0.0715421303656598,0.0813,0.0699,"Optimal",10.957,53.3783,404,12,"abl_max_cov"
"anneal",6,0.01,0.025,0.9777,0.0715421303656598,0.0813,0.0699,"Optimal",5.593,47.4576,404,12,"abl_overlap"
"anneal",6,0.01,0.025,0.9793,0.0715421303656598,0.0795,0.0958,"Optimal",7.903,403.2447,3825,10,"abl_preselect"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0695,0.1373,"Optimal",2.906,41.9947,393,13,"no_abl"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0695,0.1373,"Optimal",2.225,41.4231,393,13,"abl_conf"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0695,0.1373,"Optimal",4.228,43.1595,393,13,"abl_supp"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0678,0.1356,"Optimal",3.021,42.495,393,13,"abl_length"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0695,0.1373,"Optimal",3.159,42.2409,393,13,"abl_mod"
"anneal",7,0.999,0.025,0.9752,0.0604133545310016,0.1051,0.3051,"Optimal",0.34,39.1926,393,11,"abl_acc"
"anneal",7,0.01,0.999,0.3438,0.0604133545310016,0,0,"Optimal",0.58,39.9035,393,1,"abl_min_cov"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0695,0.1373,"Optimal",3.108,42.3914,393,13,"abl_max_cov"
"anneal",7,0.01,0.025,0.9752,0.0604133545310016,0.0695,0.1373,"Optimal",2.632,42.0456,393,13,"abl_overlap"
"anneal",7,0.01,0.025,0.9762,0.0604133545310016,0.07,0.0537,"Optimal",17.307,429.6538,3995,13,"abl_preselect"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",1.269,38.8023,362,11,"no_abl"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",1.756,38.9629,362,11,"abl_conf"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.3046,"Optimal",1.075,38.4391,362,11,"abl_supp"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0749,0.4088,"Optimal",1.109,38.7897,362,11,"abl_length"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",1.023,39.0514,362,11,"abl_mod"
"anneal",8,0.999,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",0.821,38.0846,362,11,"abl_acc"
"anneal",8,0.01,0.999,0.4165,0.0667726550079492,0,0,"Optimal",0.399,37.6754,362,1,"abl_min_cov"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",2.773,40.0375,362,11,"abl_max_cov"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",1.236,38.9304,362,11,"abl_overlap"
"anneal",8,0.01,0.025,0.9762,0.0667726550079492,0.0765,0.4169,"Optimal",11.321,424.0245,3978,11,"abl_preselect"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4479,"Optimal",2.931,39.7106,356,11,"no_abl"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4479,"Optimal",2.611,39.7421,356,11,"abl_conf"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4186,"Optimal",3.239,39.8391,356,11,"abl_supp"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4479,"Optimal",2.934,39.9811,356,11,"abl_length"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4479,"Optimal",2.975,39.6932,356,11,"abl_mod"
"anneal",9,0.999,0.025,0.9762,0.0604133545310016,0.0847,0.4349,"Optimal",1.483,38.1974,356,10,"abl_acc"
"anneal",9,0.01,0.999,0.4261,0.0604133545310016,0,0,"Optimal",0.82,37.4622,356,1,"abl_min_cov"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4479,"Optimal",4.859,41.7996,356,11,"abl_max_cov"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.07,0.4479,"Optimal",2.813,39.701,356,11,"abl_overlap"
"anneal",9,0.01,0.025,0.9762,0.0604133545310016,0.0668,0.2948,"Optimal",4.767,382.904,3648,10,"abl_preselect"
"anneal",10,0.01,0.025,0.9682,0.0747217806041336,0.0887,0.069,"Optimal",5.23,46.3351,401,9,"no_abl"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0847,0.07,"Optimal",7.925,49.5512,401,12,"abl_conf"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0831,0.0684,"Optimal",3.88,45.3831,401,12,"abl_supp"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0831,0.0684,"Optimal",6.526,47.6652,401,12,"abl_length"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0831,0.0684,"Optimal",6.786,48.6992,401,12,"abl_mod"
"anneal",10,0.999,0.025,0.9762,0.0747217806041336,0.1645,0.2964,"Optimal",0.931,42.9091,401,9,"abl_acc"
"anneal",10,0.01,0.999,0.4261,0.0747217806041336,0,0,"Optimal",0.208,41.8194,401,1,"abl_min_cov"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0831,0.0684,"Optimal",8.855,50.5439,401,12,"abl_max_cov"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0831,0.0684,"Optimal",6.327,47.5124,401,12,"abl_overlap"
"anneal",10,0.01,0.025,0.9762,0.0747217806041336,0.0814,0.3062,"Optimal",40.89,449.7862,3943,12,"abl_preselect"
