"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"banana",3,0.01,0.025,0.9825,0.2547,0.2584,0.0247,"Optimal",768.664,828.842,97,7,"abl_preselect"
"banana",4,0.01,0.025,0.9768,0.2472,0.2525,0.0273,"Optimal",373.675,413.9827,64,7,"no_abl"
"banana",4,0.01,0.025,0.9892,0.2472,0.2499,0.1324,"Optimal",704.358,744.1596,64,7,"abl_conf"
"banana",4,0.01,0.025,0.9768,0.2472,0.2525,0.0273,"Optimal",324.48,363.8568,64,7,"abl_supp"
"banana",4,0.01,0.025,0.9768,0.2472,0.2525,0.0273,"Optimal",248.404,288.443,64,7,"abl_length"
"banana",4,0.01,0.025,0.9895,0.2472,0.2533,0.027,"Optimal",122.217,161.8159,64,7,"abl_mod"
"banana",4,0.999,0.025,0.9811,0.2472,0.3766,0,"Optimal",1.53,41.0686,64,4,"abl_acc"
"banana",4,0.01,0.999,0.179,0.2472,0.0723,0,"Optimal",42.068,82.2373,64,1,"abl_min_cov"
"banana",4,0.01,0.025,0.9768,0.2472,0.2525,0.0273,"Optimal",358.422,398.168,64,7,"abl_max_cov"
"banana",4,0.01,0.025,0.9768,0.2472,0.2525,0.0273,"Optimal",107.116,146.717,64,7,"abl_overlap"
"banana",4,0.01,0.025,0.9765,0.2472,0.2526,0.0273,"Optimal",407.151,466.2496,96,7,"abl_preselect"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",262.783,301.2241,62,7,"no_abl"
"banana",5,0.01,0.025,0.9889,0.2553,0.2622,0.024,"Optimal",502.689,541.0867,62,7,"abl_conf"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",159.035,197.7713,62,7,"abl_supp"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",241.22,279.9332,62,7,"abl_length"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",228.069,266.7396,62,7,"abl_mod"
"banana",5,0.999,0.025,0.9811,0.2553,0.3777,0,"Optimal",2.073,40.7101,62,4,"abl_acc"
"banana",5,0.01,0.999,0.1725,0.2553,0.075,0,"Optimal",5.008,43.9442,62,1,"abl_min_cov"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",265.911,304.9665,62,7,"abl_max_cov"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",223.952,262.5195,62,7,"abl_overlap"
"banana",5,0.01,0.025,0.9811,0.2553,0.2599,0.0242,"Optimal",878.739,939.997,98,7,"abl_preselect"
"banana",6,0.01,0.025,0.9957,0.2493,0.2566,0.0249,"Optimal",210.329,245.35,56,7,"no_abl"
"banana",6,0.01,0.025,0.9755,0.2493,0.2567,0.1669,"Optimal",516.838,552.0118,56,7,"abl_conf"
"banana",6,0.01,0.025,0.9825,0.2493,0.2584,0.0252,"Optimal",204.143,239.1251,56,7,"abl_supp"
"banana",6,0.01,0.025,0.9957,0.2493,0.2566,0.0249,"Optimal",225.719,260.639,56,7,"abl_length"
"banana",6,0.01,0.025,0.9957,0.2493,0.2566,0.0249,"Optimal",296.112,331.0329,56,7,"abl_mod"
"banana",6,0.999,0.025,0.9803,0.2493,0.38,0,"Optimal",2.48,37.2253,56,4,"abl_acc"
"banana",6,0.01,0.999,0.1795,0.2493,0.0781,0,"Optimal",2.572,37.2226,56,1,"abl_min_cov"
"banana",6,0.01,0.025,0.9957,0.2493,0.2566,0.0249,"Optimal",358.645,393.2644,56,7,"abl_max_cov"
"banana",6,0.01,0.025,0.9957,0.2493,0.2566,0.0249,"Optimal",383.358,417.9638,56,7,"abl_overlap"
"banana",6,0.01,0.025,0.9954,0.2493,0.2567,0.0249,"Optimal",187.581,245.2669,93,7,"abl_preselect"
"banana",7,0.01,0.025,0.9817,0.2504,0.2545,0.0255,"Optimal",475.485,510.4645,56,7,"no_abl"
"banana",7,0.01,0.025,0.976,0.2504,0.2568,0.2701,"Optimal",277.377,312.711,56,7,"abl_conf"
"banana",7,0.01,0.025,0.9817,0.2504,0.2545,0.0255,"Optimal",270.092,305.1476,56,7,"abl_supp"
"banana",7,0.01,0.025,0.9817,0.2504,0.2545,0.0255,"Optimal",77.886,112.9075,56,7,"abl_length"
"banana",7,0.01,0.025,0.9817,0.2504,0.2545,0.0255,"Optimal",363.719,398.4833,56,7,"abl_mod"
"banana",7,0.999,0.025,0.9817,0.2504,0.3668,0,"Optimal",1.408,36.6726,56,4,"abl_acc"
"banana",7,0.01,0.999,0.1811,0.2504,0.067,0,"Optimal",33.923,68.8402,56,1,"abl_min_cov"
"banana",7,0.01,0.025,0.9817,0.2504,0.2545,0.0255,"Optimal",318.943,353.8012,56,7,"abl_max_cov"
"banana",7,0.01,0.025,0.9817,0.2504,0.2545,0.0255,"Optimal",408.434,443.3394,56,7,"abl_overlap"
"banana",7,0.01,0.025,0.9757,0.2504,0.2569,0,"Optimal",391.789,452.4202,99,6,"abl_preselect"
"banana",8,0.01,0.025,0.9895,0.2655,0.2618,0.0237,"Optimal",415.579,452.5043,59,7,"no_abl"
"banana",8,0.01,0.025,0.9771,0.2655,0.2681,0.3834,"Optimal",513.15,549.7661,59,7,"abl_conf"
"banana",8,0.01,0.025,0.9792,0.2655,0.2689,0.0239,"Optimal",222.739,259.5652,59,7,"abl_supp"
"banana",8,0.01,0.025,0.9895,0.2655,0.2618,0.0237,"Optimal",538.422,575.0975,59,7,"abl_length"
"banana",8,0.01,0.025,0.9792,0.2655,0.2689,0.0239,"Optimal",474.699,511.0284,59,7,"abl_mod"
"banana",8,0.999,0.025,0.979,0.2655,0.3761,0,"Optimal",2.388,39.1479,59,4,"abl_acc"
"banana",8,0.01,0.999,0.1733,0.2655,0.0793,0,"Optimal",33.678,70.8113,59,1,"abl_min_cov"
"banana",8,0.01,0.025,0.9895,0.2655,0.2618,0.0237,"Optimal",461.874,498.9293,59,7,"abl_max_cov"
"banana",8,0.01,0.025,0.9895,0.2655,0.2618,0.0237,"Optimal",361.515,398.2857,59,7,"abl_overlap"
"banana",8,0.01,0.025,0.9771,0.2655,0.2679,0,"Optimal",202.458,260.215,93,6,"abl_preselect"
"banana",9,0.01,0.025,0.9776,0.2501,0.2556,0.0237,"Optimal",375.333,414.8745,64,7,"no_abl"
"banana",9,0.01,0.025,0.99,0.2501,0.2556,0.1334,"Optimal",430.775,470.456,64,7,"abl_conf"
"banana",9,0.01,0.025,0.9776,0.2501,0.2556,0.0237,"Optimal",335.727,375.3949,64,7,"abl_supp"
"banana",9,0.01,0.025,0.9776,0.2501,0.2556,0.0237,"Optimal",407.172,446.8264,64,7,"abl_length"
"banana",9,0.01,0.025,0.9903,0.2501,0.2572,0.0234,"Optimal",388.812,428.9811,64,7,"abl_mod"
"banana",9,0.999,0.025,0.9814,0.2501,0.3807,0,"Optimal",2.231,41.7824,64,4,"abl_acc"
"banana",9,0.01,0.999,0.1779,0.2501,0.0742,0,"Optimal",0.76,40.8592,64,1,"abl_min_cov"
"banana",9,0.01,0.025,0.9776,0.2501,0.2556,0.0237,"Optimal",297.182,336.8699,64,7,"abl_max_cov"
"banana",9,0.01,0.025,0.9776,0.2501,0.2556,0.0237,"Optimal",330.568,370.2964,64,7,"abl_overlap"
"banana",9,0.01,0.025,0.9774,0.2501,0.2557,0.0237,"Optimal",773.272,839.2499,106,7,"abl_preselect"
"banana",10,0.01,0.025,0.9776,0.2461,0.2537,0,"Optimal",353.813,392.8086,63,7,"no_abl"
"banana",10,0.01,0.025,0.9903,0.2461,0.2523,0.1342,"Optimal",486.681,526.6588,63,7,"abl_conf"
"banana",10,0.01,0.025,0.9776,0.2461,0.2537,0,"Optimal",190.786,229.7486,63,7,"abl_supp"
"banana",10,0.01,0.025,0.9776,0.2461,0.2537,0,"Optimal",186.367,225.363,63,7,"abl_length"
"banana",10,0.01,0.025,0.9903,0.2461,0.2523,0.0248,"Optimal",269.989,309.3575,63,7,"abl_mod"
"banana",10,0.999,0.025,0.9841,0.2461,0.3725,0,"Optimal",2.278,41.2254,63,4,"abl_acc"
"banana",10,0.01,0.999,0.1846,0.2461,0.0759,0,"Optimal",0.783,40.0788,63,1,"abl_min_cov"
"banana",10,0.01,0.025,0.9776,0.2461,0.2537,0,"Optimal",443.507,482.4613,63,7,"abl_max_cov"
"banana",10,0.01,0.025,0.9776,0.2461,0.2537,0,"Optimal",306.205,345.4266,63,7,"abl_overlap"
"banana",10,0.01,0.025,0.9787,0.2461,0.2545,0,"Optimal",886.426,950.909,105,7,"abl_preselect"
