"data","iter","error_tolerance","coverage_tolerance","coverage_ratio","init_error","covered_error_ratio","overlapping_ratio","optimality","opt_run_time","run_time","init_Rules_nbr","Rules_nbr","abl_model"
"vertebral",2,0.999,0.025,0.977,0.0691,0.1038,0.1226,"Optimal",0.253,25.3203,698,8,"abl_acc"
"vertebral",2,0.01,0.999,0.4747,0.0691,0,0,"Optimal",0.153,25.3216,698,1,"abl_min_cov"
"vertebral",2,0.01,0.025,0.977,0.0691,0.0755,0.1226,"Optimal",0.686,25.8725,698,9,"abl_max_cov"
"vertebral",2,0.01,0.025,0.977,0.0691,0.0755,0.1226,"Optimal",0.649,25.8614,698,9,"abl_overlap"
"vertebral",2,0.01,0.025,0.977,0.0691,0.0755,0.1226,"Optimal",0.928,86.9159,2399,9,"abl_preselect"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.316,"Optimal",2.031,27.993,718,10,"no_abl"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.3113,"Optimal",2.973,28.9643,718,10,"abl_conf"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.0943,"Optimal",1.648,27.6133,718,10,"abl_supp"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.3349,"Optimal",1.706,27.65,718,10,"abl_length"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.3349,"Optimal",2.446,28.2719,718,10,"abl_mod"
"vertebral",3,0.999,0.025,0.977,0.0783,0.1321,0.0189,"Optimal",0.192,26.0316,718,7,"abl_acc"
"vertebral",3,0.01,0.999,0.4885,0.0783,0.0283,0,"Optimal",0.213,26.1116,718,1,"abl_min_cov"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.316,"Optimal",2.277,28.1895,718,10,"abl_max_cov"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.316,"Optimal",2.485,28.3883,718,10,"abl_overlap"
"vertebral",3,0.01,0.025,0.977,0.0783,0.0849,0.0943,"Optimal",5.476,91.996,2420,9,"abl_preselect"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.459,27.4214,745,10,"no_abl"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.627,27.6367,745,10,"abl_conf"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.917,28.0555,745,10,"abl_supp"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.502,27.4096,745,10,"abl_length"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.412,27.4194,745,10,"abl_mod"
"vertebral",4,0.999,0.025,0.977,0.0737,0.1179,0.3113,"Optimal",0.922,27.8643,745,9,"abl_acc"
"vertebral",4,0.01,0.999,0.4793,0.0737,0.0192,0,"Optimal",0.193,27.436,745,1,"abl_min_cov"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.562,27.5059,745,10,"abl_max_cov"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",0.467,27.337,745,10,"abl_overlap"
"vertebral",4,0.01,0.025,0.977,0.0737,0.0802,0.1179,"Optimal",2.11,93.303,2545,10,"abl_preselect"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.2594,"Optimal",1.373,26.1936,686,10,"no_abl"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.2877,"Optimal",1.631,26.6047,686,10,"abl_conf"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.0425,"Optimal",1.065,26.0858,686,10,"abl_supp"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.2642,"Optimal",1.437,26.174,686,10,"abl_length"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.2642,"Optimal",1.699,26.763,686,10,"abl_mod"
"vertebral",5,0.999,0.025,0.977,0.106,0.1415,0.0708,"Optimal",0.132,24.9874,686,7,"abl_acc"
"vertebral",5,0.01,0.999,0.4747,0.106,0.0194,0,"Optimal",0.212,25.0399,686,1,"abl_min_cov"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.2594,"Optimal",1.246,25.93,686,10,"abl_max_cov"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.2594,"Optimal",1.709,26.614,686,10,"abl_overlap"
"vertebral",5,0.01,0.025,0.977,0.106,0.1132,0.0236,"Optimal",1.426,92.8486,2539,8,"abl_preselect"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.1085,"Optimal",3.452,27.7742,670,14,"no_abl"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.3774,"Optimal",1.671,26.0212,670,14,"abl_conf"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.1038,"Optimal",0.724,24.8817,670,14,"abl_supp"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.1085,"Optimal",1.273,25.5259,670,14,"abl_length"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0943,0.1085,"Optimal",3.665,27.8645,670,13,"abl_mod"
"vertebral",6,0.999,0.025,0.977,0.0829,0.1509,0.4717,"Optimal",0.69,24.9198,670,10,"abl_acc"
"vertebral",6,0.01,0.999,0.47,0.0829,0.0196,0,"Optimal",0.173,24.3821,670,1,"abl_min_cov"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.1085,"Optimal",1.473,25.7855,670,14,"abl_max_cov"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.1085,"Optimal",3.711,28.0728,670,14,"abl_overlap"
"vertebral",6,0.01,0.025,0.977,0.0829,0.0896,0.2783,"Optimal",11.663,112.3924,2777,14,"abl_preselect"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.033,"Optimal",1.276,28.1306,744,9,"no_abl"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0991,0.1557,"Optimal",1.293,28.5377,744,9,"abl_conf"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.0283,"Optimal",1.245,28.2279,744,9,"abl_supp"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.033,"Optimal",1.348,28.176,744,9,"abl_length"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.033,"Optimal",1.673,28.5122,744,9,"abl_mod"
"vertebral",7,0.999,0.025,0.977,0.0922,0.1085,0.0283,"Optimal",0.21,27.1917,744,8,"abl_acc"
"vertebral",7,0.01,0.999,0.4839,0.0922,0.019,0,"Optimal",0.252,27.0199,744,1,"abl_min_cov"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.033,"Optimal",1.011,27.8493,744,9,"abl_max_cov"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.033,"Optimal",1.388,28.0942,744,9,"abl_overlap"
"vertebral",7,0.01,0.025,0.977,0.0922,0.0943,0.033,"Optimal",2.275,93.4933,2561,9,"abl_preselect"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",1.143,25.4231,674,11,"no_abl"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",0.985,25.5907,674,11,"abl_conf"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",1.211,25.8474,674,11,"abl_supp"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",0.881,25.1899,674,11,"abl_length"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",0.718,24.9684,674,11,"abl_mod"
"vertebral",8,0.999,0.025,0.977,0.0876,0.1321,0.3302,"Optimal",1.071,25.3698,674,10,"abl_acc"
"vertebral",8,0.01,0.999,0.4793,0.0876,0.0192,0,"Optimal",0.178,24.4768,674,1,"abl_min_cov"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",0.836,25.5691,674,11,"abl_max_cov"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0566,"Optimal",0.925,25.3414,674,11,"abl_overlap"
"vertebral",8,0.01,0.025,0.977,0.0876,0.0943,0.0708,"Optimal",7.588,102.0209,2643,11,"abl_preselect"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1981,"Optimal",1.991,27.947,723,12,"no_abl"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.2925,"Optimal",3.054,29.2668,723,12,"abl_conf"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1604,"Optimal",1.274,27.7911,723,12,"abl_supp"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1981,"Optimal",1.916,27.9817,723,12,"abl_length"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1981,"Optimal",1.972,27.8908,723,12,"abl_mod"
"vertebral",9,0.999,0.025,0.9493,0.0737,0.1408,0.1553,"Optimal",0.423,26.6418,723,3,"abl_acc"
"vertebral",9,0.01,0.999,0.4747,0.0737,0.0194,0,"Optimal",0.21,26.4097,723,1,"abl_min_cov"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1981,"Optimal",1.902,28.0099,723,12,"abl_max_cov"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1981,"Optimal",1.889,27.8931,723,12,"abl_overlap"
"vertebral",9,0.01,0.025,0.977,0.0737,0.0802,0.1981,"Optimal",15.704,113.4299,2742,12,"abl_preselect"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.1085,"Optimal",2.962,27.9192,690,12,"no_abl"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.0943,"Optimal",3.538,28.4652,690,12,"abl_conf"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.1038,"Optimal",1.248,26.1853,690,12,"abl_supp"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.1038,"Optimal",1.813,26.8226,690,12,"abl_length"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.1038,"Optimal",4.783,29.5884,690,12,"abl_mod"
"vertebral",10,0.999,0.025,0.977,0.0691,0.1085,0.0849,"Optimal",0.244,25.1766,690,8,"abl_acc"
"vertebral",10,0.01,0.999,0.4793,0.0691,0.0192,0,"Optimal",0.193,24.9775,690,1,"abl_min_cov"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.1085,"Optimal",6.475,31.423,690,12,"abl_max_cov"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.1085,"Optimal",3.565,28.5937,690,12,"abl_overlap"
"vertebral",10,0.01,0.025,0.977,0.0691,0.0755,0.0943,"Optimal",8.491,100.8575,2591,12,"abl_preselect"
