"data","iter","pred_set","pred_sub_set","method","fidelity","fidelity_macroPrecision","fidelity_macroRecall","fidelity_macroF1","fidelity_correct","fidelity_macroPrecision_correct","fidelity_macroRecall_correct","fidelity_macroF1_correct","fidelity_incorrect","fidelity_macroPrecision_incorrect","fidelity_macroRecall_incorrect","fidelity_macroF1_incorrect","abl_model"
"Appendicitis",1,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_supp"
"Appendicitis",1,"train","covered","OptimalRules",0.972602739726027,0.950136612021858,0.950136612021858,0.950136612021858,0.985714285714286,0.991525423728814,0.958333333333333,0.973987365291713,0.666666666666667,0.5,0.666666666666667,0.8,"abl_supp"
"Appendicitis",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_supp"
"Appendicitis",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_supp"
"Appendicitis",1,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_supp"
"Appendicitis",1,"train","covered","OPTSTEL",0.967741935483871,0.948333333333333,0.948333333333333,0.948333333333333,0.983606557377049,0.99,0.958333333333333,0.973210364514712,0,0,0,NA,"abl_supp"
"Appendicitis",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_supp"
"Appendicitis",1,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_length"
"Appendicitis",1,"train","covered","OptimalRules",0.972602739726027,0.950136612021858,0.950136612021858,0.950136612021858,0.985714285714286,0.991525423728814,0.958333333333333,0.973987365291713,0.666666666666667,0.5,0.666666666666667,0.8,"abl_length"
"Appendicitis",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_length"
"Appendicitis",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_length"
"Appendicitis",1,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_length"
"Appendicitis",1,"train","covered","OPTSTEL",0.96875,0.948717948717949,0.948717948717949,0.948717948717949,0.984126984126984,0.990384615384615,0.958333333333333,0.973406500633178,0,0,0,NA,"abl_length"
"Appendicitis",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_length"
"Appendicitis",1,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_mod"
"Appendicitis",1,"train","covered","OptimalRules",0.972602739726027,0.950136612021858,0.950136612021858,0.950136612021858,0.985714285714286,0.991525423728814,0.958333333333333,0.973987365291713,0.666666666666667,0.5,0.666666666666667,0.8,"abl_mod"
"Appendicitis",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_mod"
"Appendicitis",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_mod"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_mod"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_mod"
"Appendicitis",1,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_mod"
"Appendicitis",1,"train","covered","OPTSTEL",0.96875,0.948717948717949,0.948717948717949,0.948717948717949,0.984126984126984,0.990384615384615,0.958333333333333,0.973406500633178,0,0,0,NA,"abl_mod"
"Appendicitis",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_mod"
"Appendicitis",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_mod"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_mod"
"Appendicitis",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_mod"
"Appendicitis",1,"train","all","OptimalRules",0.905405405405405,0.883795309168443,0.741935483870968,0.788657690738474,0.901408450704225,0.881696428571429,0.741525423728814,0.787334189131365,1,1,1,1,"abl_acc"
"Appendicitis",1,"train","covered","OptimalRules",0.905405405405405,0.883795309168443,0.741935483870968,0.788657690738474,0.901408450704225,0.881696428571429,0.741525423728814,0.787334189131365,1,1,1,1,"abl_acc"
"Appendicitis",1,"train","notcovered","OptimalRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abl_acc"
"Appendicitis",1,"test","all","OptimalRules",0.9375,0.967741935483871,0.666666666666667,0.733333333333333,0.931034482758621,0.964285714285714,0.666666666666667,0.731481481481482,1,1,1,1,"abl_acc"
"Appendicitis",1,"test","covered","OptimalRules",0.935483870967742,0.966666666666667,0.666666666666667,0.732758620689655,0.928571428571429,0.962962962962963,0.666666666666667,0.730769230769231,1,1,1,1,"abl_acc"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_acc"
"Appendicitis",1,"train","all","OPTSTEL",0.905405405405405,0.883795309168443,0.741935483870968,0.788657690738474,0.901408450704225,0.881696428571429,0.741525423728814,0.787334189131365,1,1,1,1,"abl_acc"
"Appendicitis",1,"train","covered","OPTSTEL",0.909090909090909,0.886904761904762,0.788888888888889,0.826059456040481,0.909090909090909,0.886904761904762,0.788888888888889,0.826059456040481,NA,NA,NA,NA,"abl_acc"
"Appendicitis",1,"train","notcovered","OPTSTEL",0.894736842105263,0.894736842105263,0.5,0.944444444444444,0.875,0.875,0.5,0.933333333333333,1,1,1,1,"abl_acc"
"Appendicitis",1,"test","all","OPTSTEL",0.9375,0.967741935483871,0.666666666666667,0.733333333333333,0.931034482758621,0.964285714285714,0.666666666666667,0.731481481481482,1,1,1,1,"abl_acc"
"Appendicitis",1,"test","covered","OPTSTEL",0.962962962962963,0.980769230769231,0.75,0.823529411764706,0.958333333333333,0.978260869565217,0.75,0.822222222222222,1,1,1,1,"abl_acc"
"Appendicitis",1,"test","notcovered","OPTSTEL",0.8,0.8,0.5,0.888888888888889,0.8,0.8,0.5,0.888888888888889,NA,NA,NA,NA,"abl_acc"
"Appendicitis",1,"train","all","OptimalRules",0.837837837837838,0.837837837837838,0.5,0.911764705882353,0.830985915492958,0.830985915492958,0.5,0.907692307692308,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"train","covered","OptimalRules",0.976744186046512,0.976744186046512,0.5,0.988235294117647,0.976744186046512,0.976744186046512,0.5,0.988235294117647,NA,NA,NA,NA,"abl_min_cov"
"Appendicitis",1,"train","notcovered","OptimalRules",0.645161290322581,0.645161290322581,0.5,0.784313725490196,0.607142857142857,0.607142857142857,0.5,0.755555555555555,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"test","all","OptimalRules",0.90625,0.90625,0.5,0.950819672131147,0.896551724137931,0.896551724137931,0.5,0.945454545454545,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"test","notcovered","OptimalRules",0.571428571428571,0.571428571428571,0.5,0.727272727272727,0.571428571428571,0.571428571428571,0.5,0.727272727272727,NA,NA,NA,NA,"abl_min_cov"
"Appendicitis",1,"train","all","OPTSTEL",0.837837837837838,0.837837837837838,0.5,0.911764705882353,0.830985915492958,0.830985915492958,0.5,0.907692307692308,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"train","covered","OPTSTEL",0.976744186046512,0.976744186046512,0.5,0.988235294117647,0.976744186046512,0.976744186046512,0.5,0.988235294117647,NA,NA,NA,NA,"abl_min_cov"
"Appendicitis",1,"train","notcovered","OPTSTEL",0.645161290322581,0.645161290322581,0.5,0.784313725490196,0.607142857142857,0.607142857142857,0.5,0.755555555555555,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"test","all","OPTSTEL",0.90625,0.90625,0.5,0.950819672131147,0.896551724137931,0.896551724137931,0.5,0.945454545454545,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_min_cov"
"Appendicitis",1,"test","notcovered","OPTSTEL",0.571428571428571,0.571428571428571,0.5,0.727272727272727,0.571428571428571,0.571428571428571,0.5,0.727272727272727,NA,NA,NA,NA,"abl_min_cov"
"Appendicitis",1,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_max_cov"
"Appendicitis",1,"train","covered","OptimalRules",0.972602739726027,0.950136612021858,0.950136612021858,0.950136612021858,0.985714285714286,0.991525423728814,0.958333333333333,0.973987365291713,0.666666666666667,0.5,0.666666666666667,0.8,"abl_max_cov"
"Appendicitis",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_max_cov"
"Appendicitis",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_max_cov"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_max_cov"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_max_cov"
"Appendicitis",1,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_max_cov"
"Appendicitis",1,"train","covered","OPTSTEL",0.96875,0.948717948717949,0.948717948717949,0.948717948717949,0.984126984126984,0.990384615384615,0.958333333333333,0.973406500633178,0,0,0,NA,"abl_max_cov"
"Appendicitis",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_max_cov"
"Appendicitis",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_max_cov"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_max_cov"
"Appendicitis",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_max_cov"
"Appendicitis",1,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_overlap"
"Appendicitis",1,"train","covered","OptimalRules",0.972602739726027,0.950136612021858,0.950136612021858,0.950136612021858,0.985714285714286,0.991525423728814,0.958333333333333,0.973987365291713,0.666666666666667,0.5,0.666666666666667,0.8,"abl_overlap"
"Appendicitis",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_overlap"
"Appendicitis",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_overlap"
"Appendicitis",1,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_overlap"
"Appendicitis",1,"train","covered","OPTSTEL",0.96875,0.948717948717949,0.948717948717949,0.948717948717949,0.984126984126984,0.990384615384615,0.958333333333333,0.973406500633178,0,0,0,NA,"abl_overlap"
"Appendicitis",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"Appendicitis",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_overlap"
"Appendicitis",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_overlap"
"Appendicitis",1,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_preselect"
"Appendicitis",1,"train","covered","OptimalRules",0.972602739726027,0.950136612021858,0.950136612021858,0.950136612021858,0.985714285714286,0.991525423728814,0.958333333333333,0.973987365291713,0.666666666666667,0.5,0.666666666666667,0.8,"abl_preselect"
"Appendicitis",1,"train","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_preselect"
"Appendicitis",1,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_preselect"
"Appendicitis",1,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_preselect"
"Appendicitis",1,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_preselect"
"Appendicitis",1,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_preselect"
"Appendicitis",1,"train","covered","OPTSTEL",0.96875,0.948717948717949,0.948717948717949,0.948717948717949,0.984126984126984,0.990384615384615,0.958333333333333,0.973406500633178,0,0,0,NA,"abl_preselect"
"Appendicitis",1,"train","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_preselect"
"Appendicitis",1,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_preselect"
"Appendicitis",1,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_preselect"
"Appendicitis",1,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,NA,NA,NA,NA,"abl_preselect"
"Appendicitis",2,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"no_abl"
"Appendicitis",2,"train","covered","OptimalRules",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"no_abl"
"Appendicitis",2,"train","notcovered","OptimalRules",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"no_abl"
"Appendicitis",2,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Appendicitis",2,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Appendicitis",2,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Appendicitis",2,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"no_abl"
"Appendicitis",2,"train","covered","OPTSTEL",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"no_abl"
"Appendicitis",2,"train","notcovered","OPTSTEL",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"no_abl"
"Appendicitis",2,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Appendicitis",2,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Appendicitis",2,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"no_abl"
"Appendicitis",2,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_conf"
"Appendicitis",2,"train","covered","OptimalRules",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_conf"
"Appendicitis",2,"train","notcovered","OptimalRules",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_conf"
"Appendicitis",2,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_conf"
"Appendicitis",2,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_conf"
"Appendicitis",2,"test","notcovered","OptimalRules",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abl_conf"
"Appendicitis",2,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_conf"
"Appendicitis",2,"train","covered","OPTSTEL",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_conf"
"Appendicitis",2,"train","notcovered","OPTSTEL",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_conf"
"Appendicitis",2,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_conf"
"Appendicitis",2,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_conf"
"Appendicitis",2,"test","notcovered","OPTSTEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abl_conf"
"Appendicitis",2,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_supp"
"Appendicitis",2,"train","covered","OptimalRules",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_supp"
"Appendicitis",2,"train","notcovered","OptimalRules",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_supp"
"Appendicitis",2,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",2,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",2,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",2,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_supp"
"Appendicitis",2,"train","covered","OPTSTEL",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_supp"
"Appendicitis",2,"train","notcovered","OPTSTEL",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_supp"
"Appendicitis",2,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",2,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",2,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_supp"
"Appendicitis",2,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_length"
"Appendicitis",2,"train","covered","OptimalRules",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_length"
"Appendicitis",2,"train","notcovered","OptimalRules",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_length"
"Appendicitis",2,"test","all","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",2,"test","covered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",2,"test","notcovered","OptimalRules",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",2,"train","all","OPTSTEL",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_length"
"Appendicitis",2,"train","covered","OPTSTEL",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_length"
"Appendicitis",2,"train","notcovered","OPTSTEL",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_length"
"Appendicitis",2,"test","all","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",2,"test","covered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",2,"test","notcovered","OPTSTEL",1,1,1,1,1,1,1,1,1,1,1,1,"abl_length"
"Appendicitis",2,"train","all","OptimalRules",0.972972972972973,0.950268817204301,0.950268817204301,0.950268817204301,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,0.666666666666667,0.5,0.666666666666667,0.8,"abl_mod"
"Appendicitis",2,"train","covered","OptimalRules",0.986301369863014,0.991935483870968,0.958333333333333,0.974195828914811,0.985915492957746,0.991666666666667,0.958333333333333,0.974059188892948,1,1,1,1,"abl_mod"
"Appendicitis",2,"train","notcovered","OptimalRules",0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,"abl_mod"
