"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
13,0.666666666666667,0.0285714285714286,0.0857142857142857,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,4] %in% c('(1.58,1.76]')","'versicolor'","V1,V4"
14,1,0.0761904761904762,0.228571428571429,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(2.5,4.56]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V1,V3,V4"
15,1,0.00952380952380952,0.0285714285714286,4,8,1,0.666666666666667,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]') & X[,3] %in% c('(-Inf,2.5]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(1.15,1.58]')","'virginica'","V1,V2,V3,V4"
16,0.833333333333333,0.0571428571428571,0.171428571428571,4,10,1,0.833333333333333,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]','(3.13, Inf]') & X[,3] %in% c('(-Inf,2.5]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V1,V2,V3,V4"
17,0.5,0.019047619047619,0.0571428571428571,2,4,0.5,0.333333333333333,"X[,2] %in% c('(-Inf,2.25]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'versicolor'","V2,V4"
18,1,0.219047619047619,0.657142857142857,2,4,0.5,0.333333333333333,"X[,3] %in% c('(-Inf,2.5]','(2.5,4.56]','(5.1, Inf]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V3,V4"
19,0.5,0.019047619047619,0.0571428571428571,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,4.95]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]','(3.13, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'virginica'","V1,V2,V4"
20,0.96969696969697,0.314285714285714,0.942857142857143,3,9,0.75,0.75,"X[,1] %in% c('(4.95,5.89]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]','(3.13, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'versicolor'","V1,V2,V4"
21,1,0.019047619047619,0.0571428571428571,3,3,0.75,0.25,"X[,1] %in% c('(4.95,5.89]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V1,V3,V4"
22,1,0.0476190476190476,0.142857142857143,4,6,1,0.5,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
23,0.333333333333333,0.0285714285714286,0.0857142857142857,4,8,1,0.666666666666667,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]','(2.25,2.64]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.76, Inf]')","'versicolor'","V1,V2,V3,V4"
24,1,0.333333333333333,1,1,1,0.25,0.0833333333333333,"X[,3] %in% c('(-Inf,2.5]')","'setosa'","V3"
25,0.5,0.019047619047619,0.0571428571428571,2,2,0.5,0.166666666666667,"X[,1] %in% c('(-Inf,4.95]') & X[,3] %in% c('(2.5,4.56]')","'virginica'","V1,V3"
26,1,0.257142857142857,0.771428571428571,2,4,0.5,0.333333333333333,"X[,1] %in% c('(4.95,5.89]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(2.5,4.56]')","'versicolor'","V1,V3"
27,1,0.228571428571429,0.685714285714286,1,1,0.25,0.0833333333333333,"X[,3] %in% c('(5.1, Inf]')","'virginica'","V3"
28,1,0.019047619047619,0.0571428571428571,2,2,0.5,0.166666666666667,"X[,1] %in% c('(4.95,5.89]') & X[,3] %in% c('(4.56,5.1]')","'virginica'","V1,V3"
29,0.533333333333333,0.142857142857143,0.428571428571429,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(4.56,5.1]')","'virginica'","V1,V3"
30,0.96551724137931,0.276190476190476,0.828571428571429,1,1,0.25,0.0833333333333333,"X[,3] %in% c('(2.5,4.56]')","'versicolor'","V3"
31,0.666666666666667,0.0285714285714286,0.0857142857142857,2,2,0.5,0.166666666666667,"X[,2] %in% c('(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]')","'versicolor'","V2,V3"
32,1,0.0285714285714286,0.0857142857142857,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]','(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]')","'virginica'","V1,V2,V3"
33,0.2,0.0476190476190476,0.142857142857143,4,6,1,0.5,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]','(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]')","'virginica'","V1,V2,V3,V4"
34,0.833333333333333,0.0571428571428571,0.171428571428571,4,9,1,0.75,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]','(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
35,1,0.333333333333333,1,2,3,0.5,0.25,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]') & X[,4] %in% c('(-Inf,0.75]')","'setosa'","V1,V4"
36,1,0.228571428571429,0.685714285714286,2,4,0.5,0.333333333333333,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(-Inf,2.5]','(5.1, Inf]')","'virginica'","V1,V3"
37,1,0.180952380952381,0.542857142857143,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V1,V4"
38,1,0.0285714285714286,0.0857142857142857,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V4"
39,1,0.0857142857142857,0.257142857142857,2,3,0.5,0.25,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(2.5,4.56]')","'versicolor'","V1,V3"
40,0.555555555555556,0.0857142857142857,0.257142857142857,3,4,0.75,0.333333333333333,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]')","'virginica'","V1,V2,V3"
41,0.5,0.0571428571428571,0.171428571428571,3,6,0.75,0.5,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]','(2.25,2.64]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]')","'versicolor'","V1,V2,V3"
42,0.9,0.19047619047619,0.571428571428571,2,5,0.5,0.416666666666667,"X[,1] %in% c('(4.95,5.89]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]','(1.76, Inf]')","'versicolor'","V1,V4"
43,1,0.228571428571429,0.685714285714286,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(-Inf,2.5]','(5.1, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
44,0.333333333333333,0.0285714285714286,0.0857142857142857,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(2.5,4.56]') & X[,4] %in% c('(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
45,0.6,0.0476190476190476,0.142857142857143,4,10,1,0.833333333333333,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.25,2.64]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]','(1.76, Inf]')","'versicolor'","V1,V2,V3,V4"
46,0.833333333333333,0.0571428571428571,0.171428571428571,4,9,1,0.75,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
47,1,0.00952380952380952,0.0285714285714286,4,6,1,0.5,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]')","'virginica'","V1,V2,V3,V4"
48,1,0.0285714285714286,0.0857142857142857,4,6,1,0.5,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V1,V2,V3,V4"
49,0.96,0.238095238095238,0.714285714285714,2,5,0.5,0.416666666666667,"X[,3] %in% c('(-Inf,2.5]','(2.5,4.56]','(5.1, Inf]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V3,V4"
50,1,0.0761904761904762,0.228571428571429,3,5,0.75,0.416666666666667,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(2.5,4.56]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V1,V3,V4"
51,1,0.019047619047619,0.0571428571428571,3,4,0.75,0.333333333333333,"X[,1] %in% c('(4.95,5.89]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
52,0.777777777777778,0.0857142857142857,0.257142857142857,3,6,0.75,0.5,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
53,1,0.00952380952380952,0.0285714285714286,4,8,1,0.666666666666667,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]') & X[,3] %in% c('(-Inf,2.5]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'virginica'","V1,V2,V3,V4"
54,0.833333333333333,0.0571428571428571,0.171428571428571,4,10,1,0.833333333333333,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]','(3.13, Inf]') & X[,3] %in% c('(-Inf,2.5]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V1,V2,V3,V4"
55,1,0.171428571428571,0.514285714285714,3,6,0.75,0.5,"X[,1] %in% c('(4.95,5.89]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V1,V3,V4"
56,1,0.019047619047619,0.0571428571428571,3,7,0.75,0.583333333333333,"X[,1] %in% c('(4.95,5.89]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(-Inf,0.75]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
57,1,0.228571428571429,0.685714285714286,2,4,0.5,0.333333333333333,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,3] %in% c('(5.1, Inf]')","'virginica'","V1,V3"
58,0.923076923076923,0.123809523809524,0.371428571428571,3,4,0.75,0.333333333333333,"X[,1] %in% c('(5.89,6.81]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V1,V3,V4"
59,1,0.00952380952380952,0.0285714285714286,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-Inf,4.95]','(6.81, Inf]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V1,V3,V4"
60,0.666666666666667,0.0285714285714286,0.0857142857142857,4,11,1,0.916666666666667,"X[,1] %in% c('(-Inf,4.95]','(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'versicolor'","V1,V2,V3,V4"
61,0.5,0.019047619047619,0.0571428571428571,4,9,1,0.75,"X[,1] %in% c('(-Inf,4.95]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
62,1,0.00952380952380952,0.0285714285714286,4,7,1,0.583333333333333,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(1.58,1.76]')","'versicolor'","V1,V2,V3,V4"
63,1,0.0571428571428571,0.171428571428571,4,9,1,0.75,"X[,1] %in% c('(5.89,6.81]','(6.81, Inf]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
64,1,0.333333333333333,1,2,5,0.5,0.416666666666667,"X[,3] %in% c('(-Inf,2.5]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'setosa'","V3,V4"
65,1,0.2,0.6,2,3,0.5,0.25,"X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V2,V4"
66,0.958333333333333,0.228571428571429,0.685714285714286,3,10,0.75,0.833333333333333,"X[,2] %in% c('(-Inf,2.25]','(2.64,3.13]','(3.13, Inf]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'versicolor'","V2,V3,V4"
67,1,0.0285714285714286,0.0857142857142857,3,6,0.75,0.5,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]','(6.81, Inf]') & X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V1,V2,V4"
68,0.916666666666667,0.114285714285714,0.342857142857143,3,7,0.75,0.583333333333333,"X[,2] %in% c('(2.25,2.64]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'versicolor'","V2,V3,V4"
69,1,0.00952380952380952,0.0285714285714286,3,6,0.75,0.5,"X[,2] %in% c('(2.25,2.64]') & X[,3] %in% c('(5.1, Inf]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.15,1.58]','(1.58,1.76]')","'virginica'","V2,V3,V4"
70,0.5,0.019047619047619,0.0571428571428571,4,5,1,0.416666666666667,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
71,1,0.0666666666666667,0.2,4,7,1,0.583333333333333,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,3] %in% c('(-Inf,2.5]','(2.5,4.56]','(5.1, Inf]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
72,0.857142857142857,0.0666666666666667,0.2,2,3,0.5,0.25,"X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]','(1.58,1.76]')","'versicolor'","V3,V4"
73,1,0.0285714285714286,0.0857142857142857,3,7,0.75,0.583333333333333,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]','(6.81, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.76, Inf]')","'virginica'","V1,V3,V4"
74,1,0.0476190476190476,0.142857142857143,4,7,1,0.583333333333333,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
75,0.5,0.019047619047619,0.0571428571428571,4,7,1,0.583333333333333,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
76,0.941176470588235,0.323809523809524,0.971428571428572,2,6,0.5,0.5,"X[,3] %in% c('(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V3,V4"
77,1,0.0380952380952381,0.114285714285714,3,5,0.75,0.416666666666667,"X[,2] %in% c('(2.64,3.13]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V2,V3,V4"
78,1,0.00952380952380952,0.0285714285714286,3,4,0.75,0.333333333333333,"X[,2] %in% c('(-Inf,2.25]') & X[,3] %in% c('(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(1.15,1.58]')","'virginica'","V2,V3,V4"
79,0.5,0.019047619047619,0.0571428571428571,3,4,0.75,0.333333333333333,"X[,2] %in% c('(2.25,2.64]') & X[,3] %in% c('(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(1.15,1.58]')","'virginica'","V2,V3,V4"
80,0.5,0.019047619047619,0.0571428571428571,2,3,0.5,0.25,"X[,2] %in% c('(-Inf,2.25]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'virginica'","V2,V4"
81,0.333333333333333,0.0285714285714286,0.0857142857142857,1,1,0.25,0.0833333333333333,"X[,4] %in% c('(1.58,1.76]')","'virginica'","V4"
82,1,0.19047619047619,0.571428571428571,2,4,0.5,0.333333333333333,"X[,2] %in% c('(2.64,3.13]','(3.13, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V2,V4"
83,0.916666666666667,0.114285714285714,0.342857142857143,2,3,0.5,0.25,"X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,4] %in% c('(1.76, Inf]')","'virginica'","V2,V4"
84,1,0.104761904761905,0.314285714285714,3,5,0.75,0.416666666666667,"X[,2] %in% c('(2.25,2.64]') & X[,3] %in% c('(2.5,4.56]','(4.56,5.1]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V2,V3,V4"
85,1,0.00952380952380952,0.0285714285714286,3,5,0.75,0.416666666666667,"X[,2] %in% c('(2.25,2.64]') & X[,3] %in% c('(-Inf,2.5]','(5.1, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'virginica'","V2,V3,V4"
86,1,0.333333333333333,1,2,4,0.5,0.333333333333333,"X[,3] %in% c('(-Inf,2.5]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.15,1.58]')","'setosa'","V3,V4"
87,0.941176470588235,0.323809523809524,0.971428571428572,2,6,0.5,0.5,"X[,3] %in% c('(2.5,4.56]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.15,1.58]')","'versicolor'","V3,V4"
88,1,0.0285714285714286,0.0857142857142857,3,6,0.75,0.5,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]','(6.81, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
89,0.833333333333333,0.0571428571428571,0.171428571428571,4,6,1,0.5,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
90,0.5,0.019047619047619,0.0571428571428571,4,6,1,0.5,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]','(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'versicolor'","V1,V2,V3,V4"
91,0.923076923076923,0.123809523809524,0.371428571428571,1,1,0.25,0.0833333333333333,"X[,1] %in% c('(6.81, Inf]')","'virginica'","V1"
92,1,0.019047619047619,0.0571428571428571,3,9,0.75,0.75,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]') & X[,3] %in% c('(-Inf,2.5]','(4.56,5.1]','(5.1, Inf]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
93,1,0.123809523809524,0.371428571428571,2,3,0.5,0.25,"X[,1] %in% c('(5.89,6.81]') & X[,3] %in% c('(-Inf,2.5]','(5.1, Inf]')","'virginica'","V1,V3"
94,1,0.180952380952381,0.542857142857143,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]') & X[,3] %in% c('(2.5,4.56]') & X[,4] %in% c('(0.75,1.15]','(1.15,1.58]')","'versicolor'","V1,V3,V4"
95,1,0.00952380952380952,0.0285714285714286,3,5,0.75,0.416666666666667,"X[,1] %in% c('(-Inf,4.95]','(4.95,5.89]') & X[,3] %in% c('(2.5,4.56]') & X[,4] %in% c('(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V3,V4"
96,1,0.0857142857142857,0.257142857142857,2,2,0.5,0.166666666666667,"X[,1] %in% c('(5.89,6.81]') & X[,3] %in% c('(2.5,4.56]')","'versicolor'","V1,V3"
97,0.5,0.019047619047619,0.0571428571428571,3,3,0.75,0.25,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(3.13, Inf]') & X[,3] %in% c('(4.56,5.1]')","'versicolor'","V1,V2,V3"
98,1,0.00952380952380952,0.0285714285714286,3,3,0.75,0.25,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(-Inf,2.25]') & X[,3] %in% c('(4.56,5.1]')","'virginica'","V1,V2,V3"
99,1,0.0380952380952381,0.114285714285714,4,5,1,0.416666666666667,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(1.15,1.58]')","'versicolor'","V1,V2,V3,V4"
100,0.833333333333333,0.0571428571428571,0.171428571428571,4,8,1,0.666666666666667,"X[,1] %in% c('(5.89,6.81]') & X[,2] %in% c('(2.25,2.64]','(2.64,3.13]') & X[,3] %in% c('(4.56,5.1]') & X[,4] %in% c('(-Inf,0.75]','(0.75,1.15]','(1.58,1.76]','(1.76, Inf]')","'virginica'","V1,V2,V3,V4"
